timestamp,title,article,url,company,category,reporter
1653119220.0,防疫險之亂 立委醫師林靜儀:勿讓保險給付影響醫療處置,"防疫保單問題持續蔓延,民進黨立委、醫師林靜儀19日表示,她收到大量醫療人員陳情,因為防疫保單中的住院給付認定,有些有保單的確診者,堅持要求醫師開抗病毒藥或是清冠一號,藉此作為「住院」的認定,獲得保險給付,「保險之亂陷醫療人員於道德風險中!」 林靜儀指出,台灣的住院條件比其他國家寬鬆,而確診者的居家隔離,主要目的是避免繼續擴散,而非治療需求;這種時候,把「居家隔離用藥與否」認定為是否視為住院,就帶來臨床醫療人員很大困擾。大家看到的「就拗醫師開藥啊反正不吃」的那種訊息,以及醫師們遇到明明不需開藥但確診者硬要(但也不吃)的困擾,就跟「開藥視同住院」的認定宣布有關。 她表示可以理解金管會當初是為了避免民眾因為保單原因要求住院的思考,但後續卻未與醫事司討論相關名詞定義;她今天與金管會、醫事司討論,其實確診、隔離、住院的定義都非常明確,沒有住院就是沒有住院,居隔目的是為了防止感染擴散,而不是該住沒有住。 她認為,擴大且不正確的認定,已經再次造成民眾為了給付,而要求非必要的醫療行為或藥品開立,完全視醫師專業於無物,且讓醫師承擔了「認為不需開藥而被民眾罵」和「為了不被民眾罵,只好把症狀寫嚴重一點來開藥」的道德風險,甚至未來可能面對健保署、衛福部的事後審查與問責。 林靜儀最後呼籲,金管會、保險公司應尊重醫療專業裁量,不要再以保險給付影響醫療處置,她也會要求衛福部未來不得對於疫情期間醫師開立的處方,進行事後追討或嚴格認定;但她也提醒醫師,因為民眾的保險,在病歷書寫上不確實,可能會有風險,將會繼續要求相關單位尊重醫療專業裁量,讓保險歸保險、醫療歸醫療。",https://www.setn.com/News.aspx?NewsID=1119512&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,綜合
1653116280.0,澳洲大選結果出爐!艾伯尼斯領導的工黨「贏得執政權」,"澳洲國會大選於本(111)年5月21日順利舉行,依據目前最新開票結果,將由澳洲聯邦眾議員艾伯尼斯(Anthony Albanese)領導的工黨籌組新政府。我國政府對澳大利亞順利完成此次國會大選表達誠摯祝賀。 台灣與澳洲為共享自由、民主、人權及法治等普世價值的理念相近夥伴,澳洲近年持續支持台灣參與世界衞生組織(WHO)等國際組織,強調維持台海和平穩定的重要性。台澳互為重要經貿夥伴,在貿易、投資、潔淨能源、科技、教育、文化、農業等相關領域合作交流日益密切,近年雙邊關係各項實質進展有目共睹。 我國政府將在既有堅實基礎上,持續與澳洲新政府穩健深化雙方在各領域互信、互惠、互利的友好合作關係,共同促進印太地區的和平、穩定與繁榮。",https://www.setn.com/News.aspx?NewsID=1119507&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,丁雅芳
1653116100.0,桃議長邱奕勝和鄭文燦、綠議員餐敘 就是沒接張善政電話,"國民黨桃園內亂難解,張善政雖然獲得提名,不過桃園議長邱奕勝氣到已經清空黨部辦公室,張善政致電也聯絡不上。20日張善政親自到桃園向前黨部主委楊敏盛求援,與會人士建議負荊請罪,透過第三方守株待兔取得諒解。但邱奕勝神隱多日,20日卻出席民進黨籍議員邀的餐敘,被解讀時機點敏感! 國民黨桃園市長參選人張善政:「(後續之後會跟議長見面嗎?)努力中。」要和桃園議長邱奕勝破冰,張善政努力似乎還沒有結果,因為連日電話打不通,張善政20日拜會國民黨前黨部主委楊敏盛求援。 國民黨桃園市議員林政賢:「透過第三者,能夠去他家溝通也好,去議長室溝通也好,然後(呂玉鈴)委員家也好,我們修補一些關係。」 傳出會中張善政表示致電邱奕勝電話沒有通,楊敏盛要他主動負荊請罪取得黨內同志的諒解,這樣的決定是短空長多,但不能推給朱立倫面對,要張善政不要逃避。與會人士建議,可以到議長常出沒地方守株待兔修補裂痕,畢竟目前邱奕勝氣到連黨部辦公室都已經清空,更日日發臉書,就是不接張善政來電。 臉書發文發影片,邱奕勝還特地標記國民黨諸多議員,還發一句「不染塵埃,清風自來」道破心境,神隱多日不露臉、不理會黨中央,邱奕勝20日中午卻大方出席民進黨籍議員主揪的餐敘。 民進黨桃園市議員吳宗憲:「單純吃飯聊天沒有談論政治,所以他會跟我們聚餐,他不會去跟國民黨聚餐啊。」 聚餐喝茶的地點就在民進黨議員吳宗憲住處,20日中午邱奕勝抵達,就連市長鄭文燦也到了,但要出席總統行程只待半小時離場,緊接著呂玉玲丈夫國民黨議員陳萬得也出席,正逢藍營市長提名內訌,餐敘時機敏感。 國民黨桃園市議員陳萬得:「認識很多年的老朋友了。」 民進黨桃園市議員吳宗憲:「他(邱奕勝)不接應該就是不太舒服吧,很清楚的不舒服,沒有尊重議長,地方在經營的要費多少時間力量處理這些事情,(朱立倫)要提名都沒有講,(邱奕勝可能)心寒。」 說是單純聚會不談政治,但就連民進黨籍議員都忍不住替邱奕勝抱屈,國民黨桃園布局內亂,地方反彈醞釀退黨潮,即便秘書長黃健庭隔空喊話向邱奕勝、羅智強、呂玉玲致歉,但短時間想要取得地方的諒解,恐怕沒那麼容易。",https://www.setn.com/News.aspx?NewsID=1119434&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,魏汶萱、簡鈺霖
1653115080.0,朱立倫道歉「與桃議員溝通不周」!仍堅持提名張善政選桃園,"對於桃園市長提名,中國國民黨朱立倫主席今(21)日與黃健庭秘書長及黨務幹部共同召開會議,討論桃園市長提名後地方選情、各界意見及支持者心聲,他跟秘書長也代表黨中央對所有關心桃園提名的民代、鄉親及所有支持者表達歉意。 朱立倫表示,這幾天,他一一致電給桃園在地的議員,對於溝通不周表達歉意,同時懇託大家一定要支持張善政院長,讓張善政院長帶領桃園繼續發展。 朱立倫表示,所有的責難,他都會一肩扛起,但桃園一定要贏。接下來他會用最大的誠意,登門拜訪,向大家再次致歉並懇託,請大家共同團結,一起贏回桃園。",https://www.setn.com/News.aspx?NewsID=1119505&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,丁雅芳
1653114420.0,世衛行動團抵達日內瓦:讓國際看見台灣合作意願,"(中央社日內瓦21日電)世衛大會明日召開,率領台灣行動團的衛福部政務次長李麗芬和立委視導團今日抵達日內瓦。李麗芬表示,會跟所有友好國家爭取對談機會。 2022年世界衛生大會(WHA)將於明日在瑞士日內瓦正式登場,李麗芬以及立法院朝野黨團籌組的立委視導團今日抵達日內瓦機場。 李麗芬抵達時不接受訪問,僅簡短向記者表示,會盡量爭取與友邦的雙邊會談,也會跟所有友好國家爭取對談機會。 由國民黨立委李德維、陳玉珍、民進黨立委林靜儀,以及時代力量立委王婉諭4位立委組成的立委視導團入境後在機場接受媒體訪問。 中央社詢問,該以何種策略突破台灣連年無法參與WHA的情況,林靜儀表示,每一年台灣都試著用各種方式,例如外交部透過友邦或理念相近國家發聲,讓全世界能夠看見。 她說:「過去兩年疫情期間,全世界對台灣醫療衛生、公共衛生的能量更加了解,所以我相信會有更多認識我們的國家了解台灣的特殊處境,更認同台灣應該要進入國際組織,和全球一起運作。」 林靜儀解釋視導團的角色,第一是來了解外交前線努力的成績與現況;第二是立委代表人民的力量與聲音,「用這個角色讓全球知道台灣人民對於加入國際組織、和全球夥伴一起捍衛公共衛生和醫療相關工作,台灣人民有意願,希望能和全球一起努力」。 此外,訪查並了解全球對後防疫時代的討論、重新思考防疫政策也是視導團訪程目的之一。 立委發現在日內瓦及在阿姆斯特丹轉機時,只有大約10%的民眾戴口罩,雖然宣導防疫距離1.5公尺,但仍然到處人擠人。林靜儀說,台灣希望慢慢恢復跟全球類似的防疫步調,「可以看到國際社會已經開始進行怎樣的後疫情時代的防護」。 李德維希望藉由國會的特性,與相關的友邦、組織見面。王婉諭也盼藉此機會和各國交流,「看如何從疫情緊張時期,走向與疫情共存的生活改變」。 陳玉珍則告訴記者,「今年世界各國許多國會議員表達支持中華民國加入WHA的行動,全體國民都很感謝」。 雖然今年世界衛生組織(WHO)仍未邀請台灣以觀察員身分出席WHA,但政府仍籌組「世衛行動團」,由李麗芬率團赴日內瓦,不僅展現台灣政府爭取參與WHA的決心,也盡可能與友邦、盟友代表會面,推動雙邊合作。",https://www.setn.com/News.aspx?NewsID=1119502&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,
1653112980.0,1架運8反潛機擾台ADIZ 空軍廣播驅離,"空軍今(21)日傍晚發布共機動態,1架運8反潛機侵擾台灣西南防空識別區(ADIZ),空軍派遣空中巡邏兵力應對、廣播驅離、防空飛彈追蹤監控。 國防部自民國109年9月17日起,在官網「即時軍事動態」專區發布中共軍機動態。 國防部統計,110年10月1日共38架次共機擾台;同年10月2日39架次、10月3日16架次,10月4日更高達56架次,這也是國防部自公布即時軍事動態以來架次最多的一次;另外,今年1月23日有39架次共機擾台,是今年以來數量最多一次。",https://www.setn.com/News.aspx?NewsID=1119452&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,
1653111960.0,WHA未受邀!馬英九怪「不支持一中」遭綠營轟:國際笑柄,"第75屆世界衛生大會(WHA)22日將在瑞士日內瓦召開,台灣迄今尚未收到出席的邀請函,前總統馬英九稱「因為支持『一中各表的九二共識』,所以從2009年到2016年,8年間我國年年收到WHO邀請。」民進黨對此表示不以為然,認為馬前總統竟以矮化自己、配合中共的一中框架,來加入世界衛生大會為榮?奉勸馬英九,少提這種「不知今夕是何夕」、自我矮化的言論,為國家保留尊嚴。 民進黨今(21)日發稿指出,台灣完整參與「世界衛生組織」是基於全球公衛及防疫體系不容有漏洞及破口,台灣的防疫經驗也有助於貢獻國際醫衛及全球防疫合作,完全符合全人類衛生的共同利益,也是舉世認同的合理訴求。不僅美國政府強烈主張世衛以觀察員身分邀請台灣參與, 包含歐洲議會在內,共有34國、1504位國會議員也致函世界衛生組織,強力聲援台灣出席WHA。 然而,當世界諸多國家紛紛為台灣發聲、幫助台灣參與世界衛生大會,民進黨痛批馬英九,表示「台灣卻出了一個前總統不顧公平正義與國家尊嚴,自以為驕傲地以受到中共幫助才能加入WHA為榮」。 民進黨認為在全球疫情嚴峻的當下,馬英九至今仍然持續配合中共的兩岸論述主旋律,倡議毫無共識、不合時宜的「九二共識」,不僅無法解決當前兩岸問題,在全球民主國家聲援台灣參加WHA之際,馬英九此舉簡直是「徹底自我矮化並徒留國際笑柄。」",https://www.setn.com/News.aspx?NewsID=1119493&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,藍詩孟
1653108720.0,獨家/蔣萬安危險?黃珊珊挖牆腳 藍新人倒戈,"國民黨立委蔣萬安代表藍營參選台北市長,箭在弦上,但日前民調,蔣萬安在青年支持度屈居弱勢,現在更傳出原本要加入蔣萬安團隊的國民黨新人張煥霖有意倒戈黃珊珊團隊,凸顯蔣萬安留不住年輕人的隱憂。三立新聞也獨家直擊,黃珊珊今(21)日下午,接力拜訪南港兩個國民黨籍里長,還帶著要選港湖議員的子弟兵陳宥丞。 台北市副市長黃珊珊一下車還忙著處理事情,南港東新里長已經上前迎接,三立新聞獨家直擊黃珊珊21日下午「防疫視察」,一點半先走訪東明里,三點多趕赴東新里,接力拜訪南港兩個國民黨籍里長。 南港區東新里長:「坐啦坐啦!」里長熱情招呼要黃珊珊趕快坐下,黃珊珊也特別向媒體介紹跟里長的多年交情,固樁港湖意味濃厚。身為黃珊珊子弟兵,民眾黨議員港湖區參選人陳宥丞沒多久也現身。 台北市副市長黃珊珊:「他還沒有當里長時,就是我的好朋友,我有事情要找他啊,這有很奇怪嗎,我一天到晚都出現在這個地方啊,不要做政治聯想好不好。」 疫情當前黃珊珊避談選戰,但相關佈局可沒停下腳步,現在更傳出成功挖角一度傳出要加入蔣萬安團隊擔任發言人的國民黨新人張煥霖。 民眾黨港湖區議員參選人陳宥丞:「聽到煥霖他不願意繳交國民黨初選表格的時候,就覺得是不是可以有機會未來在我們選務上面能夠延攬他的專長,煥霖的態度是滿開放,也沒有直接拒絕我們。」 國民黨內湖青工會長張煥霖多年擔任北市議員陳義洲辦公室主任,原本參與藍營港湖議員初選,但因李彥秀回鍋決定不選。藍營人士透露,蔣萬安團隊4月底跟張煥霖聯絡找他當地方隨行,但張煥霖希望擔任團隊發言人角色,雙方在工作內容跟薪資談不攏,導致張煥霖決定跳船,6月將加入黃珊珊團隊。 國民黨港湖區議員參選人李彥秀:「這兩天好像宥丞有帶著煥霖在基層拜訪,這件事應該是滿確定的。」 民眾黨港湖區議員參選人陳宥丞:「他對國民黨的制度在這場選舉過程中不斷的調整,甚至沒有給年輕人機會是覺得很失望的。」 蔣萬安日前民調在青年支持度屈居弱勢,這回更遭挖牆腳,凸顯留不住年輕人隱憂,國民黨預計25日通過徵召,北市黨部提早發出通知動員令或許就是為了避免提名蔣萬安的場面太冷清。",https://www.setn.com/News.aspx?NewsID=1119433&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,黃大風、鄭凱中
1653108660.0,"被張善政點名道歉 羅智強:早已放下,明將有新計畫說明","國民黨桃園人選風波不斷,被徵召的前行政院長、智庫副董事長張善政21日透過臉書發文道歉,說沒有顧及地方人士可能反應,並對羅智強、邱奕勝、呂玉玲等人喊話「是我疏忽了,對不起」。對此,被點名道歉的羅智強表示,他早在週三(18日)就已經放下,不需要任何人道歉,也透露明日(22日)會有新計畫要向大家說明。 國民黨主席朱立倫18日於中常會正式徵召張善政參選桃園市長,並非原本外界猜測人選,為黨內投下一顆震撼彈,更讓先前積極表態參選的羅智強、呂玉玲等人皆表示錯愕、無法接受,點燃藍營內部與基層怒火。 黨內反彈聲浪持續,張善政21日透過臉書發文道歉,說此次接受國民黨徵召競選桃園市長,希望改變桃園、改變台灣,不料引起地方人士反彈,讓原本期待的一樁美事蒙上烏雲。同時點名羅智強、邱奕勝、呂玉玲「是我疏忽了,對不起」,並預計於下週一(23日)多作說明。 《中國新聞網》報導,羅智強表示,對他而言,個人委不委屈不重要。疫情之下,民眾苦不堪言的心情誰能喉舌?才是他現在最關心的事。至於過去政黨中的紛擾順逆,他早在星期三當天就放下了。 羅智強還說,他也不需要任何人道歉。有一部分,他也感謝這期間的波折,幫他下定決心、讓他更堅定,體悟未來自己該走的路,就是「走出黨派,走進群眾,服務人民」;另外,他明日也會有新的計畫向大家說明。",https://www.setn.com/News.aspx?NewsID=1119480&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,蕭宥宸
1653106800.0,國民黨徵召選桃園市長引反彈!張善政道歉:是我疏忽了,"年底九合一大選倒數,國民黨中常會日前突然宣布提名前行政院長張善政參選下一屆的桃園市長,頓時惹得地方人士不滿,更傳出原本支持羅智強、呂玉玲或其他人選參戰的國民黨籍人士揚言要退黨,此一結果始料未及,風波越演越烈,張善政今(21)日稍早也於臉書發文道歉,嘆道「是我疏忽了,對不起!」 國民黨主席朱立倫18日突宣布要徵召張善政出戰桃園市長,引爆藍營內部怒火,從桃園議長邱奕勝、立委呂玉玲再到桃園議員跟基層里長都相當憤怒,連北市議員羅智強都表示錯愕。針對徵召行政院長張善代表國民黨參選桃園市長,國民黨秘書長黃健庭日也公開道歉,表示在過程上確有不盡周延之處,他代表黨中央向桃園市黨部主委、議長邱奕勝,以及立委呂玉玲和前議員羅智強道歉。 張善政今日晚間也在臉書發文,表示接受徵召的初衷是想改變桃園、改變台灣, 「不料引起地方人士反彈,讓原本期待的一樁美事蒙上烏雲。」張善政也對桃園鄉親和邱奕勝、呂玉玲、羅智強等人道歉,喊道「是我疏忽了,對不起!」並預告將在23日舉行記者會,再和大眾詳細說明。 張善政道歉全文: 此次接受國民黨徵召競選桃園市長,希望改變桃園、改變台灣,不料引起地方人士反彈,讓原本期待的一樁美事蒙上烏雲。 我自我反省,即便自己初衷都是為了一個桃園更美好的未來,但是思考過程沒有顧及地方人士可能反應,或是先行私下溝通請益,的確有檢討空間。 在此,誠摯的向所有桃園鄉親,還有全國關心桃園、關心我的朋友道歉。尤其是對桃園貢獻諸多的邱奕勝議長、呂玉玲委員,以羅智強先生,更要說聲「是我疏忽了,對不起!」。對於魯明哲委員、萬美玲委員的指教和關愛,也一併表達感激之意。 我會在5/23週一,挑一個適當的時間和地點,和媒體朋友再當面多作說明。",https://www.setn.com/News.aspx?NewsID=1119471&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,藍詩孟
