title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
「明天宣布大巨蛋分潤算式!」黃珊珊:前朝248億不平等條約就此終結,"台北大巨蛋延宕多年後復工,台北市副市長黃珊珊於臉書發文透露,北市府將於31日宣布大巨蛋營收分潤的計算方式,前朝將價值248億元的土地以0元權利金讓利的不平等條約就此宣告終結,北市府為市民拿回應得的權益,守護住應有的公平正義,下一步就是讓大巨蛋的營運正式步上軌道。黃珊珊表示,大巨蛋從31年前大雨滂沱的台北市立棒球場開始,孵了非常久,她要很誠懇的告訴市民朋友,以及全台灣的棒球迷,這份堅持、這份等待絕對是值得的,在北市府的共同努力之下,與遠雄確立了包括定額與超額的「營收分潤」計算方式,更讓它從過去不按圖施工被法院停工,飽受公安疑慮爭議的建築,到現在成為1顆符合國際標準,安全無虞的棒球場館。黃珊珊指出,這8年來,北市府並沒有因為政治壓力而草草了事,更沒有因為意氣用事,而讓市民付出更多成本及代價,從一堅持用最務實的態度面對問題,改善每一項安全措施,從容留人數、防火區劃到安全梯的增設,都讓大巨蛋更加安全,也更符合市民的期待。黃珊珊強調,這絕對不是政績,法院的判決證明這是過去舊時代政商關係下帶來的歷史教訓,過程中無論是北市府還是合作廠商,都學到了一課,也讓北市府在後續民間興建營運後轉移模式(BOT)案的議約過程更加公開透明,北市府堅持的價值很簡單,「正正當當,也能做生意。」黃珊珊表示,下一步,就是讓大巨蛋的營運正式步上軌道,這座場館,將會用1場場經典的賽事,和職棒球員與台灣球迷們續寫歷史。​",https://www.storm.mg/article/4357505,風傳媒,政治,鍾秉哲,"[131, 295, 412, 538]",2022-05-30 23:16,2022,5,30,23,16
爆量共機擾台!空軍證實30架軍機飛近東沙島空域,"爆量共機再襲擾我防空識別區!空軍司令部30日晚間發布訊息,證實再有共機侵擾我防空識別區範圍,且總架數達30架,這也是國防部官網自2020年9月開闢專區披露共機擾台資訊以來,罕見再破30架。面對共機態勢,我方以派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監等標準程序應處,緊盯我周邊空域動態。根據空軍稍早發布的「我西南空域空情動態」,揭示30日擾台共機架數達30架之譜,機型包括空警-500機2架、運-8電偵機4架、運-8遠干機1架、運-8反潛機1架、殲-16機6架、殲-11機8架、殲-10機4架、蘇愷-35機2架、蘇愷-30機2架;面對共機爆量演出,我方以派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監等標準程序應處,以維我周邊空域萬全。觀察擾台共機航跡示意圖,30架共機主要可區分為2個部分,其中運-8遠干機及運-8反潛機,均自中國東南沿海方向飛入我防空識別區西南角範圍內,另一群則集中在我防空識別區更西南端,整體而言更近我東沙島空域,因此30日擾台共機不僅數量龐大,活動範圍集中,在我防空識別區範圍內飛行距離短,停留時間也有限。國防部官網自2020年9月開闢專區披露每日共機擾台資訊,截至30日,共機侵擾我周邊空域次數已達434次,其中單日擾台共機數量之最,發生在去年10月4日,當天日夜間合計56架共機侵擾我防空識別區,緊接在後則為39架(2次)、38架,30架在今年已能排到第2多。另值得注意的是,儘管蘇愷-35機過去已有現蹤紀錄,此次卻是國防部官網專區成立迄今,第1次被我方「抓到」,不過空軍未公布共軍版本,僅提供註記為「俄羅斯同型機」字樣的資料照。",https://www.storm.mg/article/4357532,風傳媒,"政治,軍事",蘇仲泓,"[144, 318, 465]",2022-05-30 22:49,2022,5,30,22,49
國民黨苗栗縣長提名爭議不斷 黨中央選策會報通過徵召徐志榮,"國民黨苗栗縣長提名拖延難決,現任苗栗縣議長鍾東錦參選意志堅定,唯黨中央卻屬意現任立委徐志榮出戰,近日又傳出前縣長劉政鴻打算加入戰局,為避免提名局勢進一步複雜化,黨中央選戰策略會報今(30)日下午開會,通過決議建議徵召徐志榮參選。對於國民黨中央決定徵召徐志榮參選苗栗縣長,鍾東錦晚間表示「尊重」,稱身為國民黨苗栗縣黨部主委,脫黨參選不會是選項,不過鍾東錦支持者則是大感錯愕。由於徐志榮曾多次明確表態沒有意願,5月17日還強調選縣長不是生涯規畫選項,他也不想讓90多歲老母親擔心,在國民黨宣布徵召後,徐志榮尚未表態是否接受,不過黨務人士表示,黨中央既然通過徵召,必定是已協調成功,相信徐志榮會為黨承擔。國民黨表示,徐志榮為民調最高,且最能獲得地方意見領袖,包括現任縣長徐耀昌、前縣長傅學鵬、劉政鴻以及現任議長鍾東錦的支持,尤其是劉政鴻已表示願意擔任徐志榮競選總幹事,鍾東錦也說會全力輔選徐志榮,自己則爭取連任議長。國民黨表示,雖然徐志榮多次謙讓,但選策會委員考量能促進地方整合及拓展中間選民票源等因素,決議向中央選舉提名委員會提報,建議徵召徐志榮代表國民黨參選苗栗縣縣長,未來並將全力協助徵召同志爭取選民的認同與支持。",https://www.storm.mg/article/4357501,風傳媒,政治,晏明強,"[114, 299, 405]",2022-05-30 22:21,2022,5,30,22,21
立院通過國務機要費除罪惹議 網怒灌蔡英文臉書:海角七億感謝你,"立法院30日三讀通過將國務機要費除罪化的《會計法》第99條之1條文修正草案,不過藝人郭彥均日前發文提及「很多孩子就這樣走了」掀起的風波仍持續延燒。總統蔡英文晚間於臉書發文說明輝瑞兒童疫苗再度到貨,台灣目前疫苗數量相當充足,卻引發網友在留言區怒轟,「我們的孩子在對抗病毒,你們全黨忙著拯救貪腐!海角七億感謝你。」蔡英文表示,她知道家長都很擔心家裡的小孩有染疫的狀況,輝瑞兒童疫苗30日已到貨33萬1200劑,累積到目前為止,一共有110萬8800劑。目前台灣5至11歲的小朋友有99萬符合接種對象,所以疫苗數量相當充足。蔡英文指出,為了加快兒童接種的速度,中央流行疫情指揮中心也即將協助地方政府,設置大型的兒童接種站,政府也會視接種情形,額外增加疫苗配送,希望盡快讓更多小朋友都能得到疫苗的保護。蔡英文提到,目前0至6歲的小小孩還沒有疫苗可以施打,也更需要格外的關注和照顧,所以從6月1日開始,0至6歲兒童可以免費領每人5劑的實名制快篩試劑,但因快篩試劑,只有2歲以上的兒童可以使用,所以假如家裡有未滿2歲的幼童,領到的快篩可供幼童家長使用,保護自己,也能同時保護家人。蔡英文強調,感謝所有家長共同努力,在疫情關鍵的時刻,政府會繼續強化各項防疫措施,和大家一起守護孩子的健康。然而,該篇貼文僅發出3個小時就引來超過3000則留言,儘管有部分網友留言稱「感謝辛勞付出的醫護團隊」等表示支持,但留言區仍罵聲一片,大批網友怒轟「很多孩子走了,超级多護衛隊來了,貪扁感謝你」、「擺爛就算了,連陳水扁機要費還無罪!你是把台灣人民當什麼了啊!就不要有報應!」、「我們的孩子在對抗病毒,你們全黨忙著拯救貪腐!海角七億感謝你」。",https://www.storm.mg/article/4357479,風傳媒,政治,鍾秉哲,"[155, 259, 347, 484, 537]",2022-05-30 21:56,2022,5,30,21,56
表態北市長選戰不支持蔣萬安 柯文哲:黃珊珊才是訓練最好的,"年底台北市長選戰在即,國民黨日前宣布提名立委蔣萬安參選。對此,台北市長柯文哲30日於台北市議會備詢時表示,他不可能支持蔣萬安,台北市副市長黃珊珊還是訓練最好的;不過柯文哲也說,黃珊珊不會代表民眾黨參選,目前黃珊珊都還是無黨籍。國民黨台北市議員李柏毅質詢時提問,有無可能黃珊珊不出來選台北市長,柯文哲改挺蔣萬安?柯文哲直言,「不可能,我覺得黃珊珊才是訓練最好的。」他希望台北市長對市政還是有點熟悉,因此他支持黃珊珊,不過民主政治還是要由市民決定。被問到預計何時宣布由黃珊珊代表民眾黨參選,柯文哲表示,黃珊珊不會代表民眾黨,目前黃珊珊都還是無黨籍,而且黃珊珊要選市長,是黃珊珊要自己出來講,「怎麼會是我代替她宣布?這邏輯很奇怪。」柯文哲指出,市長層級把市政做好就好,他也不太贊成要掛黨派。針對卸任市長後的規劃,柯文哲表示,12月25日卸任後應該是要先回台大醫學院,再討論下一步要怎麼做,因為他的本職還是在台大醫學院。",https://www.storm.mg/article/4357440,風傳媒,政治,鍾秉哲,"[113, 222, 313]",2022-05-30 21:21,2022,5,30,21,21
天虹副總裁撞死人被爆關說 刑事局副局長坦承「請託關心」自請處分,"竹北天虹科技副總羅偉瑞日前開車撞死機車騎士,卻被爆出後續由新埔警分局長林英煌陪同筆錄、警局在媒體群組幫忙發羅偉瑞聲明。新竹縣警局上周宣布懲處林英煌等3名警官,但時代力量新竹縣議員連郁婷於臉書發文質疑,雲林縣警察局長李謀旺有打電話給林英煌等人關說施壓。不過,刑事局副局長黃家琦30日下午坦承,曾打給林英煌請託關心。連郁婷指出,李謀旺擔任過竹北分局長、新竹縣警察局督察長、新竹市警察局副局長,與新竹縣消防局長還是同期的警大畢業,她質問李謀旺有無打電話叫林英煌陪肇事者做筆錄?有無打電話叫新竹縣警察局副局長許豐統幫羅偉瑞發聲明?「現在新埔分局長記申誡、副局長記劣跡,如果你就是那位『友人』,那你應該受什麼處分?」然而,黃家琦30日發聲明還原事發經過並坦言,曾與羅偉瑞在桃園有一面之緣的餐敘,羅偉瑞18日發生車禍後心情恐慌,曾找到介紹他與羅偉瑞認識的時任秘書、現任新竹縣刑大吳姓副大隊長往派出所了解事故,並諮詢過去類似車禍判例等,吳姓副大隊長建議羅偉瑞坦然面對、負起責任,但無論監視錄影器、醫院病歷或法醫報告都是科學客觀,請羅偉瑞放心坦然面對,也可聘請律師。黃家琦表示,羅偉瑞接獲筆錄通知後,原本想再請吳姓副大隊長陪同前往派出所,但吳姓副大隊長因妻子染疫無法陪同,羅偉瑞轉而向黃家琦傾訴,黃家琦也告知羅偉瑞,肇事責任應容易釐清,一切依法處理,坦然面對即可。黃家琦指出,由於知道羅偉瑞心情恐慌,加上吳姓副大無法陪同,後來才致電林英煌表示,如果林英煌有空,可前往寬慰羅偉瑞心情,可能有利案情陳述與釐清,但也請一切務必依法辦理,同時告知林英煌如果時間上不便,沒去也沒有關係。黃家琦坦承,有請林英煌前往關心,但絕無特權介入關說,羅偉瑞的書面聲明稿在媒體曝光前也從未閱讀過,更無轉交新竹縣警局代發。黃家琦強調,本案原為單純對友人事故恐慌轉達關心,但已造成後續非議,甚至牽連同僚,造成長官困擾,他內心深感不安,決定還原經過、勇於面對,因此主動報告警政署長陳家欽與督察室主任張榮興,並以書面說明,自請處分。",https://www.storm.mg/article/4357418,風傳媒,"政治,國內",鍾秉哲,"[156, 303, 475, 574, 680]",2022-05-30 21:03,2022,5,30,21,3
自由廣場開兒童疫苗接種站 柯文哲嗆「白癡命令」!黃珊珊:恐接觸篩陽者,"中央流行疫情指揮中心30日宣布,6月1日起將在六都加設兒童新冠肺炎疫苗大型接種站,台北市將設於自由廣場。對此,台北市長柯文哲下午於台北市議會備詢時痛批,這是很白癡的命令。台北市副市長黃珊珊認為,自由廣場有很多快篩陽性的民眾,不建議在自由廣場打疫苗。台北市政府規劃5至11歲兒童於各校接種疫苗,並預計6月3日前全面施打完畢,對於中央流行疫情指揮中心宣布,要在六都加設兒童疫苗大型接種站,柯文哲、黃珊珊,以及台北市衛生局長黃世傑30日下午於台北市議會備詢,被問到有無得知此消息時3人均表示「沒有」。「這是很白癡的命令!」柯文哲直言,台北市兒童都在學校打完了,還要幹什麼?目前5到11歲兒童疫苗都在學校裡面接種,為什麼要搞這個?學校打完就好了,沒有必要。被問到北市府會如何因應中央政策,柯文哲回應,「我不曉得」、「中央不要亂下命令啦」。柯文哲質問,全台北市的國小學生不可能都集中到中正紀念堂打疫苗,這麽簡單的道理都不懂嗎?中央上次設置松山機場篩檢站,用了2天後就不用關掉,「要相信我們這些第一線的指揮官啦!」打疫苗本來就不需要群聚,台灣打流感疫苗這麼多年了,已經有套制度,照樣做就好了,不要再發明新的。黃珊珊認為,如果接種地點安排在自由廣場,應該是由台北榮總負責,中央可能會直接與榮總處理,這部分還要再做了解,不過重點是北市府已經安排這2周在學校內接種,她不知道中央的方向是什麼,但只要疫苗打在兒童身上,相關方式北市府都尊重,北市府也會自己做好安排,不過自由廣場有很多快篩陽性的民眾,「我們不太建議。」",https://www.storm.mg/article/4357151,風傳媒,政治,鍾秉哲,"[124, 247, 365, 498]",2022-05-30 18:02,2022,5,30,18,2
"「很多孩子都走了不算謠言!」柯文哲:民進黨字典裡沒認錯,會拗到底","本土新冠肺炎疫情大爆發,藝人郭彥均日前在臉書發文提及「很多孩子就這樣走了」,被行政院長蘇貞昌指為不實謠言,會究責查辦,引發議論。對此,台北市長柯文哲認為,很多孩子都走了不算謠言,民進黨的字典裡沒有認錯這個詞,就是會拗到底,其實這篇文章本身沒什麼大問題,不用這麼激烈反應。國民黨台北市議員李柏毅於議會質詢時問到,「很多孩子都走了」這句話到底是不是謠言?對於網軍圍剿郭彥均、總統蔡英文默不吭聲、蘇貞昌喊要究責查辦,是否對民進黨失望?柯文哲回應,這不算是謠言,不過他要失望也不是因為這件事,網軍玩過頭總有1天會遭到報應。柯文哲指出,文章看來沒什麼問題,是否為內容農場轉載要另外調查,至於蔡英文根本沒有做法,但蔡英文也不見得每件事都要表態,就以防疫來說,他基於醫學、實務上該講都講了,「可是我每次講了都被打得鼻青臉腫,我心裡想說你後面還不是照,可是還是把我K得一塌糊塗。」李柏毅追問,對於民進黨到目前為止的作法是否贊同?柯文哲回應,民進黨的字典裡沒有認錯這個詞,所以也是很麻煩,他們就是會拗到底,其實這篇文章本身是沒什麼大問題,不用反應這麼激烈,不必要行政院長為了這篇做這個動作,用這個標準,那他們每天被K得不是更冤枉了。",https://www.storm.mg/article/4357081,風傳媒,政治,鍾秉哲,"[135, 257, 382]",2022-05-30 17:45,2022,5,30,17,45
「得中正萬華者得台北!」藍議員曝民調:民進黨應該有打算換人,"年底台北市長選戰備受矚目,國民黨台北市議員鍾小平30日公布台北市中正、萬華區民調結果時斷言,得中正萬華者得台北,中正、萬華區是台北市長選戰勝負指標,相較衛福部長陳時中,若民進黨推派前副總統陳建仁,泛綠票比較保得住,每天100多人死亡趨勢下去,民進黨應該有打算換人。鍾小平說明,松山信義、大安文山是國民黨的優勢區,士林北投是民進黨優勢區,內湖南港是台北市副市長黃珊珊的優勢區,剩下的中正萬華是藍綠平均,且歷年來總統、台北市長選舉也都是如此,因此「得中正萬華者得台北」,顯見中正萬華是年底台北市長選戰勝負的指標。鍾小平委託艾普羅公司在中正、萬華區進行台北市長民調,民調結果顯示,國民黨台北市長參選人蔣萬安支持度為23%、黃珊珊21%、陳時中19%,但若將民進黨候選人換成陳建仁,蔣萬安支持度維持23%、黃珊珊則降至19.5%、陳建仁也是19.5%。鍾小平指出,陳時中在這波疫情的處理上,無論是快篩、疫苗等問題,都導致陳時中的民調開始下降,推測陳時中參選台北市長的機率下降,陳建仁比較保得住泛綠選票,陳時中不僅保不住,還會將泛綠選票大量流給黃珊珊。鍾小平提到,中正、萬華區有顯著差異,在中正區,蔣萬安有26.7%支持度,陳時中18.6%,黃珊珊16.9%;而在萬華區,黃珊珊支持度24.2%領先,陳時中20.7%、蔣萬安20.6%,可見萬華區還是國民黨比較弱勢的地區,中正區則是國民黨較強的地區。鍾小平認為,雖然蔣萬安民調結果微幅領先,但在中正萬華仍應戒慎恐懼,現在疫情嚴峻,每天都逾100人死亡,若疫情發展按照這樣的趨勢,民進黨應該有打算要換人,陳時中參選的機會極小,將密切觀察交通部前部長林佳龍與陳建仁,後續會再做林佳龍的民調。此份民調委託艾普羅民調公司,以設籍在北市中正區及萬華區,年滿20歲以上的選民為調查對象,調查日期為2022年5月24到27日,調查時間為18時至22時,採用電腦輔助電話訪問系統(CATI),結合訪員、電話系統及電腦調查方式進行調查,以中華電信資料庫加上末2碼隨機方式進行抽樣,共計完成1073份有效樣本。在95%的信心水準下,全體受訪樣本的抽樣誤差在正負3.0%內。",https://www.storm.mg/article/4356979,風傳媒,政治,鍾秉哲,"[132, 254, 372, 471, 595, 713]",2022-05-30 17:19,2022,5,30,17,19
國務機要費除罪化三讀通過 陳水扁:等了16年,"攸關國務機要費除罪化的《會計法》第99條之1條文修正草案,30日於立法院會中三讀通過,儘管國民黨與民進黨立委爆發數波衝突,最終仍表決通過,將國務機要費除罪化。對此,前總統陳水扁透過聲明回應,蓬萊島案平反等了38年、國務機要費案除罪16年。國務機要費纏訟逾15年,陳水扁日前曾召開記者會,公布國務機要費金流,並強調自己「因公支出大於因公收入,沒有不法所得」。立法院副院長蔡其昌30日上午在民進黨立委護衛下敲槌,表決通過民進黨立院黨團提出的修正動議,三讀修正通過,將國務機要費除罪化。對此,陳水扁以22字聲明回應,「蓬萊島案平反等了38年、國務機要費案除罪16年。」",https://www.storm.mg/article/4356906,風傳媒,政治,鍾秉哲,"[119, 240]",2022-05-30 16:16,2022,5,30,16,16
