title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
任DTA常務理事 林佳龍分析台灣「數位發展藍圖」,"前交通部長林佳龍,今(30)日獲選數位經濟暨產業發展協會(簡稱DTA)常務理事,在台灣數位經濟領域與策略上貢獻心力。從中也思考,數位能力如何結合南向政策等,擴大所謂的「非典型外交」能量,替台灣開創更多的外交空間。今年一月起,林佳龍接任台灣無任所大使,負責數位政府新南向的工作,內容包含對外聯繫與交涉,協助行政部門與民間產業建立更緊密的對話合作關係。新南向政策是蔡政府重要政策,林佳龍點出台灣最具優勢的四大領域,分別為「智慧製造」、「智慧醫療」、「智慧城鄉」、「智慧交通」。林佳龍解析,數位新南向不只是利用他國的廉價人力等,應該以全新的商業模式,跟印太地區國家以夥伴關係來建構友好的國際關係。放眼南向國家,擁有約25億的人口,在全球屬於兵家必爭之地。林佳龍認為,台灣要思考的「不只是移轉生產基地」,「尋找市場出海口」等思維,而是擴大到「掌握關鍵創值要素」,從中可提升台灣在印太地區的經濟繁榮與區域穩定貢獻,擴大台灣的數位領土與其影響力。林佳龍直言,台灣對世界而言,是「物美價廉」的!應以友善的能量擴增數位領土。林佳龍表示,台灣要設身處地、換位思考,數位新南向就是打破界線,跨域、跨越國界和產業分類,不只讓服務變得國際化也同時讓台灣轉型,延伸數位領土到更多國家,友善擴張。細數過去在台中市長、交通部長等經歷,林佳龍推動了數位治理局、交通科技產業會報辦公室等單位。林佳龍對於公共政策的理念,在於「開放政府先整合內部官僚體系,才能做到智慧化的運用大數據。」以往政府官僚較為封閉,但林佳龍期許「數位政府要做到的,是透過外力去轉動政府,有目標性的把民眾在乎的服務做好。」",https://www.setn.com/News.aspx?NewsID=1123833&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,林瑞恩,"[106, 236, 295, 417, 454, 534, 624]",2022-05-30 23:42,2022,5,30,23,42
台灣上空冒30架共機滋擾!數量排名今年第2,"空軍晚上發布共機動態,30架共機侵擾台灣西南防空識別區(ADIZ),為今年數量第2多。根據空軍晚間發布的共機動態,30架共機(2架空警500預警機、4架運8電偵機、1架運8遠干機、1架運8反潛機、6架殲16戰機、8架殲11戰機、4架殲10戰機、2架蘇愷35戰機、2架蘇愷30戰機)侵擾台灣西南ADIZ;空軍派遣空中巡邏兵力應對、廣播驅離、防空飛彈追蹤監控。國防部統計,110年10月1日共38架次共機擾台;同年10月2日39架次、10月3日16架次,10月4日更高達56架次,這也是國防部自公布即時軍事動態以來架次最多的一次;另外,今年1月23日有39架次共機擾台,是今年以來數量最多一次,今天的30架次則是今年數量第2多。",https://www.setn.com/News.aspx?NewsID=1123819&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,,"[43, 178]",2022-05-30 22:30,2022,5,30,22,30
強化防疫量能 蔡英文:輝瑞兒童疫苗已到貨110萬劑,"總統蔡英文說,政府持續強化兒童防疫量能,輝瑞兒童疫苗今(30)日已經到貨33.12萬劑,累積到目前為止共有110.88萬劑。目前台灣5歲至11歲的小朋友有99萬人符合接種對象,疫苗數量相當充足。蔡總統晚間透過臉書指出,她知道家長都很擔心家裡的小孩有染疫的狀況,為了和家長共同守護孩子的健康,政府持續強化兒童防疫量能。她說,今日輝瑞兒童疫苗已經到貨33.12萬劑,累積到目前為止,一共有110.88萬劑。目前台灣5歲至11歲的小朋友有99萬人符合接種對象,所以疫苗數量相當充足。蔡總統說,為了加快兒童接種的速度,指揮中心也即將協助地方政府,設置大型的兒童接種站。會視接種情形,額外增加疫苗配送,希望盡快讓更多小朋友都能得到疫苗的保護。蔡總統指出,0歲至6歲的小小孩,目前還沒有疫苗可以施打,也更需要格外的關注和照顧,所以從6月1日開始,0至6歲兒童可以免費領每人5劑的實名制快篩試劑。她說,因為快篩試劑只有2歲以上的兒童可以使用,假如家裡有未滿2歲的幼童,領到的快篩可供幼童家長使用。保護自己也同時保護家人,感謝所有家長共同努力,在疫情關鍵的時刻,政府會繼續強化各項防疫措施和大家一起守護孩子的健康。看更多新冠肺炎(COVID-19)疫情最新報導:https://bit.ly/37gsay1★三立新聞網提醒您:防範新冠肺炎,外出時應配戴口罩、勤洗手,並遵循疾管署最新防疫指引。",https://www.setn.com/News.aspx?NewsID=1123790&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,,"[97, 158, 238, 316, 391, 499, 502, 518, 523, 545, 546, 555]",2022-05-30 22:18,2022,5,30,22,18
基隆確診數曲線下降!林右昌施政滿意度破8成 居全國第6,"遠見雜誌26日公布縣市長施政滿意度調查,基隆市長林右昌施政滿意度81.9%,全國第6名。而基隆防疫政策除了篩檢量能可達每日4千人,也鎖定懷孕媽媽贈送快篩。隨著近日基隆確診數明顯降低,林右昌也鬆口待國門開放將聚焦疫後振興,外界關注接班人選,他也點名現任立委蔡適應,可望延續政策、推廣建設。不論是爸爸代排還是媽媽帶著小朋友來,基隆戶政事務所免費發快篩,走得比中央還前面。基隆市民:「我是宜蘭人,嫁過來基隆,宜蘭那邊就很羨慕基隆有免費送快篩,我領了三支,肚子裡然後加他們兩個。」趁著平日趕在6月2日前一次把快篩領足,基隆快篩發得比其他縣市快,疫情則是日漸趨緩。基隆市長林右昌:「我們沒有去限制篩檢量,那也不需要預約,最高的時候大概曾經有到50%,是來服務雙北地一些民眾,基隆的確診數大概像這樣的幅度只剩下43%,下降的趨勢是非常明顯。」本土疫情高峰,但基隆確診人數連日下降,從曲線圖觀察,從5月17、18日高峰,單日2500人確診後,半個月下降幅度大,單日確診人數降低一半,而基隆最大防疫亮點就在分擔雙北篩檢量能,一天4000人隨到隨篩檢獲好評。而根據遠見雜誌26日公布,縣市長施政滿意度調查,基隆市長林右昌施政滿意度81.9%全國第6名,隨著8年任期屆滿,交棒給誰「人選」很重要。基隆市長林右昌:「如果由蔡適應來接棒的話,基隆市政可以得到更好的推動跟發展。」民進黨立委蔡適應:「民進黨在基隆市推薦的候選人是要跟市長現有的團隊能夠百分之百配合的候選人,我覺得如果確診者純粹只是發錢給他,我認為這樣的經濟循環效果是沒有被考慮到的。」年底基隆市長選戰,民進黨基隆立委蔡適應呼聲高,聚焦疫後經濟,除了基隆6月10日舉行城市博覽會,未來疫情趨緩放寬邊境也將推廣城市觀光。國民黨謝國樑喊出「染疫慰問金」1萬元,粉紅色宣傳車即將上路滿街跑。台灣頭選戰圍繞後疫情主題,藍綠選舉攻防藉「防疫題」拓展票源。看更多新冠肺炎(COVID-19)疫情最新報導:https://bit.ly/37gsay1★三立新聞網提醒您:防範新冠肺炎,外出時應配戴口罩、勤洗手,並遵循疾管署最新防疫指引。",https://www.setn.com/News.aspx?NewsID=1123768&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,魏汶萱、陳君傑,"[143, 183, 236, 277, 365, 470, 538, 577, 662, 728, 791, 794, 810, 815, 837, 838, 847]",2022-05-30 22:14,2022,5,30,22,14
美國參議員達克沃絲2度訪台!週二見蔡英文 共商台美關係,"美國聯邦參議員達克沃絲(TammyDuckworth,D-IL)於今年5月30日至6月1日率團二度訪台。事實上達克沃絲參議員去年6月與聯邦參議員蘇利文(DanSullivan,R-AK)及昆斯(ChrisCoons,D-DE)等3人也曾搭乘軍機來台出訪,時隔不到1年時間,達克沃絲再度訪問台灣,外交部也在機場親自迎接,相當榮幸。外交部指出,此次美國參議員訪台,外交部政務次長曾厚仁於今(30)日晚間代表我國政府前往接機。訪團明日中午11點將於總統府晉見總統蔡英文,在台期間也會拜會行政院長蘇貞昌及經濟部長王美花,並接受外交部長吳釗燮款宴,雙方將就台美關係各項重要議題深入交換意見。達克沃絲參議員對台灣高度友好,去年6月國內武漢肺炎(COVID-19)疫情升溫且急缺疫苗時,達克沃絲參議員專程訪台並代表美國政府宣布捐贈台灣疫苗,以協助對抗疫情。達克沃絲身為「參院台灣連線」成員,多次在聯邦參議院推動或連署友我議案,例如在本月26日提出「2022年強化台灣安全法案」(StrengthenTaiwan’sSecurityActof2022),支持台美加強協調因應台灣的安全情境,並提出強化台灣防衛戰力的具體作法。另達克沃絲參議員在5月中旬與其他51名參院同僚聯名致函美國總統拜登,呼籲將台灣納入「印太經濟架構」(IPEF);並曾與聯邦參議員柯寧(JohnCornyn,R-TX)於上年7月共同提出「台灣夥伴法案」(TaiwanPartnershipAct),鼓勵各州國民兵與我國國軍建立夥伴計畫,已獲納入《2022會計年度國防授權法》(NDAA2022)通過立法。繼本年4月美國聯邦參議員葛瑞姆(LindseyGraham,R-SC)率領重量級國會議員訪問台灣後,相隔1個多月美方再度有達克沃絲參議員率團來台,展現美國國會對台灣的高度重視與堅定支持,彰顯美國對台灣「堅若磐石」的支持與承諾。因此外交部表示,他們相信達克沃絲來訪有助於進一步深化台美關係的緊密合作夥伴關係。",https://www.setn.com/News.aspx?NewsID=1123793&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,藍詩孟,"[17, 27, 79, 88, 102, 108, 164, 290, 442, 450, 458, 461, 463, 504, 575, 582, 611, 622, 670, 680, 703, 710]",2022-05-30 20:42,2022,5,30,20,42
快訊/總統府增13確診!8員工、4警衛、1憲兵染疫,"本土疫情延燒,中央流行疫情指揮中心今(30)日宣布,國內新增6萬42例本土個案,以及61例境外移入;另確診個案中新增109例死亡。總統府發言人張惇涵今日表示,自5月28日至今日,總統府新增13名確診案例。張惇涵指出,13名確診案例包括5名總統府員工、3名國安會員工、4名總統警衛室勤員,以及1名憲兵。其中,總統警衛室匡列1名同寢室密切接觸者,憲兵營則匡列4名同寢室密切接觸者,基於維安考量,依醫療團隊建議,先進行隔離。上述案例近期與總統、副總統及總統府、國安會等官員皆無接觸史。總統府及國安會各項業務正常運作,並持續依照防疫指引,落實相關檢疫措施及防疫工作。看更多新冠肺炎(COVID-19)疫情最新報導:https://bit.ly/37gsay1★三立新聞網提醒您:防範新冠肺炎,外出時應配戴口罩、勤洗手,並遵循疾管署最新防疫指引。",https://www.setn.com/News.aspx?NewsID=1123791&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,魏君程,"[102, 209, 279, 282, 298, 303, 325, 326, 335]",2022-05-30 20:37,2022,5,30,20,37
台灣未納IPEF 龔明鑫:續朝4面向努力等待時機突破,"美國主導的印太經濟架構(IPEF)首輪名單未納入台灣,國發會主委龔明鑫接受媒體專訪時強調,台灣無論經貿條件或是貢獻都夠資格,未來仍將朝供應鏈韌性、數位經濟等4大面向努力,等待時機突破。印太經濟架構(Indo-PacificEconomicFramework,IPEF)由美國總統拜登2021年10月在東亞峰會提出,目的是填補美國在2017年退出跨太平洋夥伴協定(TPP,現稱跨太平洋夥伴全面進步協定CPTPP)後與印太地區交往的缺口。IPEF架構內容將涵蓋貿易推廣、數位經濟及科技標準、供應鏈韌性、減碳及潔淨能源、基礎建設、勞動標準等議題,具體細節尚待公布。龔明鑫近日接受美國之音專訪,他表示,理解國際有政治現實的問題,但其實台灣在經貿條件或是貢獻都具備資格,也會更努力排除障礙,不會因為有政治困難就氣餒、放棄,而是把自己準備好,等待時機突破,「我們就持續往這個方向努力,時機一到,就會水到渠成」。龔明鑫說明,IPEF關切4大面向發展,分別是數位經濟、供應鏈韌性、潔淨能源,以及稅務與反貪腐議題,而這4大面向也是台灣一直以來努力的方向,如推動智慧城市、強化跨境隱私規範、宣布2050年達到淨零排放等。供應鏈韌性部分,龔明鑫更直言「台灣是典範」,他表示,從美中貿易戰、COVID-19疫情過後,全球持續進行供應鏈重組,台灣與台商因為韌性表現最好,在重組過程中是最大獲益者,也因此,這段期間台灣的經濟成長表現非常亮眼。就IPEF關注的4大面向,龔明鑫表示,台灣絕對夠資格,如果台灣可以加入相信會有很大幫助。龔明鑫也提到,雖然IPEF細節後續才會陸續推出,但IPEF已清楚表達美國重返亞洲、布局印太戰略的意圖,讓印太地區的國家理解美國已經踏出第一步,在這個區域有實際行動且正在落實。外界關注台灣被排除在IPEF之外,若CPTPP也落空,台灣要如何因應,龔明鑫表示,就全球經貿發展角度來看,去除關稅還是相當重要,但這只是其中一部分,供應鏈重組、數位轉型、淨零排放等領域的商機及市場機會也非常大,台灣會持續努力,同時在供應鏈進行分散式布局,如降低中國生產比重,轉往東南亞、北美、中東歐等地發展,提升供應鏈韌性。龔明鑫接著指出,不論發展新的供應鏈或新的市場,台灣都不可能獨自完成,一定要與國際夥伴合作,因此台灣將把握多邊或是雙邊的機會,最近台灣在雙邊已得到很多迴響,單是台美關係就有重啟貿易暨投資架構協定(TIFA)、數位經濟論壇等,也與中東歐展開密切交流。龔明鑫直言,如果未來有多邊發展機會,台灣當然會努力爭取加入,但其實雙邊也一直在進行且陸續有成果。",https://www.setn.com/News.aspx?NewsID=1123718&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,,"[92, 111, 119, 129, 217, 279, 399, 500, 651, 738, 900, 1023]",2022-05-30 19:32,2022,5,30,19,32
高雄國小BNT疫苗接種首日 府會官員前往施打地點慰問,"高雄市30日起開始國小校園BNT疫苗接種,首日安排後庄、永芳、十全、新上、前峰國小等17校進行接種。陳其邁市長、教育局長謝文斌特別到校關心學生施打情形,提醒學生接種前不要空腹,更不要熬夜,尤其接種前身體若有狀況,務必要告知家人與老師;接種疫苗後,也要留意自己身體的狀況,養成戴口罩、勤洗手等好習慣,落實防疫措施。首日疫苗施打作業,陳其邁市長、謝文斌局長分別到新上國小、後庄國小、永芳國小等關心學生疫苗施打情形;後庄國小為了減緩孩童的緊張情緒,現場播放溫馨平和的音樂,舒緩孩童的不安與家長的擔憂。永芳國小現場校方播放卡通緩解孩童不安情緒及轉移注意力,並於施打完畢後贈送小禮物,多項的貼心舉動也讓施打疫苗變得輕鬆不緊繃。新上國小安排學生到校後先回班級,進行衛教、填寫資料,再依序至活動中心施打疫苗,現場也播放音樂舒緩孩童情緒。教育局長謝文斌表示,國小校園疫苗施打動線都相當順暢,規劃接種區、休息區與等待區等,以避免群聚,無冗長排隊的情形發生,到場的家長們也都表示現場安排讓他們感到安心與放心,期許後續的施打狀況都能秉持如此優質的規劃持續辦理,務求都能在溫馨的氣氛下,讓學童有秩序的完成疫苗接種。另接種疫苗後的副作用,最常出現的是接種部位疼痛或紅腫,部分會全身出現倦怠、頭痛、肌肉痠痛,甚至發燒、噁心等,不過這些症狀通常在幾天內就會消失。教育局亦提醒疫苗接種後兩週,學校應減少激烈教學活動。另外,高雄市政府為加強學生防疫,決定配發本市國小及幼兒園學生每人2劑快篩試劑。教育局於今明(30、31)兩天在高雄市社會教育館、岡山區岡山國小及旗山區鼓山國小,開始配發給幼兒園及國小,並依照市府COVID-19快篩試劑發放計畫,於6月1日起由學校(幼兒園)發放學生每人2劑快篩試劑,並同步提供每生1份新冠肺炎快篩試劑使用時機及指引的「市長關懷信」,讓家長能清楚了解快篩試劑的使用時機及方式。謝文斌也呼籲,當孩子出現發燒、咳嗽、流鼻水等疑似症狀,或同住家人確診時,請協助孩子依快篩試劑說明書步驟使用快篩試劑,並依指引做後續處理,以確保孩子及家人的健康安全。看更多新冠肺炎(COVID-19)疫情最新報導:https://bit.ly/37gsay1★三立新聞網提醒您:防範新冠肺炎,外出時應配戴口罩、勤洗手,並遵循疾管署最新防疫指引。",https://www.setn.com/News.aspx?NewsID=1123778&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,洪正達,"[156, 247, 308, 361, 495, 592, 787, 869, 872, 888, 893, 915, 916, 925]",2022-05-30 19:31,2022,5,30,19,31
外交部:582噸援助烏克蘭物資 27日全數運送完畢,"外交部今(30)日表示,3月7日至3月18日期間辦理募集民間愛心物資援贈烏克蘭活動,募得582噸、3萬7620箱,已全數於27日完成運送,誠摯盼望烏克蘭人民早日脫離戰爭苦難,回復平靜生活、重建家園。外交部下午發布新聞稿表示,外交部3月7日至3月18日期間辦理募集民間愛心物資援贈烏克蘭活動,這次援助活動,經統計共有8474名民眾或機構慷慨捐贈物資,並在2000名以上志工、外交部人員及承運廠商的全力投入下,將物資分類、確認效期並重新分裝後,經承運公司清算確認援烏物資總重達582噸、箱數達3萬7620箱。此外,在波蘭及斯洛伐克朝野協助下,人道救援物資得以順利送交烏克蘭受戰爭影響的百姓,運送過程中雖曾因國際援救物資大量湧入,導致機場通關作業略有延遲,但經各方持續努力,終於在27日順利將全數物資運送完畢。外交部表示,自俄羅斯2月24日入侵烏克蘭以來,已造成數百萬烏克蘭人民被迫逃離家園、躲避戰火,台灣作為國際社會民主陣營的成員,因為長期面對中國的威脅,特別能體會烏克蘭人民的處境,台灣作為世界一股良善力量,會持續擴大「善的循環」,樂意且願意發揮台灣能夠幫忙(TaiwanCanHelp)精神,協助遭逢困難的國家或人民。外交部最後強調,期待台灣提供的物資能協助烏克蘭難民度過難關,誠盼烏克蘭人民早日脫離戰爭苦難,回復平靜生活,重建家園。",https://www.setn.com/News.aspx?NewsID=1123717&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,,"[99, 252, 352, 485, 488, 509]",2022-05-30 19:26,2022,5,30,19,26
自由廣場打兒童疫苗白癡?王必勝說明了 柯文哲你快看,"中央流行疫情指揮中心今(30)天宣布,6月1日起將協助6都設置兒童大型接種站,對此,台北市長柯文哲直批「這很白癡的命令」、「5到11歲大家在學校就都打完了」,沒有必要多開站點,中央不要亂下命令。對此,醫福會執行長王必勝晚間貼出他視察中正紀念堂自由廣場的照片,王說,雖然都是「自由廣場」,但兒童疫苗施打站與原先車來速採檢確診給藥站有很明確的動線區隔,也有很遠的距離。指揮中心宣布,6月1日起將協助6都設置大型接種站,提供5至11歲兒童施打COVID-19(2019冠狀病毒疾病)疫苗,廠牌以輝瑞為主,採隨到隨打,讓有需求家長帶著孩子儘快施打。台北市的地點為中正紀念堂自由廣場。柯文哲在市議會答詢時直批「這很白癡的命令」。王必勝晚間說明,將於6/1開站的台北市自由廣場兒童疫苗施打站,仍將由台北榮總優質團隊負責規劃執行。他解釋,雖然都是「自由廣場」,但兒童疫苗施打站與原先車來速採檢確診給藥站有很明確的動線區隔,也有很遠的距離。兒童疫苗施打站設置於「自由廣場中正紀念堂1樓室內」,動線好、空間寬廣,規劃由信義路大忠門進入。原先的車來速設在兩廳院前廣場,幾乎都是自駕不下車,這兩天採檢人數已大幅下降,動線不會與施打站交叉。請民眾放心。王必勝也說,熟悉台北市的人都知道自由廣場好大。他還表示,從預定的兒童疫苗施打站走回車來速跟老同事敘舊,走好久、滿身大汗。",https://www.setn.com/News.aspx?NewsID=1123759&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,李鴻典,"[182, 309, 412, 514]",2022-05-30 18:48,2022,5,30,18,48
