title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
林秋豐長期占職缺違法兼職 屏科大遭糾正,"監委葉宜津等調查發現,國立屏東科技大學教授林秋豐借調至金屬中心擔任執行長期間,違法兼職營利事業董事長,且長達8年占專任職缺未授課,嚴重影響學生受教權,監院日前已通過糾正屏科大。「金屬工業研究發展中心」執行長林秋豐去年遭爆涉及違法兼職等情事,事發後隨即請辭屏科大教職。案經監委葉宜津、王美玉、賴鼎銘、蕭自佑調查後,監察院12日通過監委所提糾正案與調查報告,糾正屏科大,另也要求經濟部檢討改善兼職與獎金漏洞等狀況。兼職部分,監委調查發現,屏科大依據教育部及教師借調處理規定,同意屏科大教授林秋豐自民國105年7月4日起借調金屬中心擔任執行長職務,但林秋豐106年6月29日因金屬中心指派,擔任大強鋼鐵公司董事長至今,已違反教育人員任用條例及教師兼職處理原則「教師不得經營商業或投資營利事業」的規定。監委說,屏科大甚至在媒體披露前,皆未被告知,於是林秋豐在106年6月29日至109年7月3日的「借調期間」,違法兼職營利事業董事長;教育部雖然自110年2月19日起,6度函屏科大應釐清案情、調查妥處,但屏科大迄今1年餘仍無結論。調查還發現,屏科大後續雖然「不同意」林秋豐自109年7月4日起延長借調至金屬中心,卻同意林秋豐自109年7月4日至110年1月31日到金屬中心的「研習」。監委說,此時林秋豐名義上已歸建屏科大教授本職,卻繼續在金屬中心擔任執行長,實質已是兼職,於此同時仍持續兼任大強鋼鐵公司董事長,等同在「研習期間」兼職再兼職。監委說,屏科大同意林秋豐借調與研習總年數長達8年,占專任教師缺卻長期不在校授課,嚴重影響學生受教權,確有疏失,因此依憲法第97條第1項及監察法第24條規定提案糾正,移送行政院轉飭所屬確實檢討改善。至於獎金漏洞等部分,監委發現林秋豐兼任大強鋼鐵公司董事長,每月領取兼職費新台幣3萬元、車馬費8000元,已違反行政院函頒軍公教人員兼職費支給表「單一兼任職務的兼職費以每月8500元為限」等規定,要求經濟部應依法約束所屬依限額領取,也需依據政院規定進行處置,始符法制監委調查也發現,林秋豐109年總薪酬達到495萬8032元,其中包含「主管激勵獎金」47萬餘元、「一般激勵獎金」7萬餘元及「營運獎金」21萬餘元等未合法的名目。監委質疑,金屬中心106年目標盈餘較105年大降37.5%,有降低目標盈餘領取獎金的嫌疑,但金屬中心每年約30億元營收中,7成以上來自政府研究或委辦計畫,經濟部應重新檢視所屬設立獎金及發放比例是否妥適,以絕外界自肥或肥貓的議論。",https://www.cna.com.tw/news/aipl/202205260403.aspx,中央社,政治,賴于榛台北,"[88, 205, 347, 461, 538, 616, 714, 846, 926]",2022-05-26 20:28,2022,5,26,20,28
劉政鴻錄音拜票尋求選苗栗 縣黨部:未委託民調,"苗栗縣地方社群近日流傳國民黨將進行苗栗縣長選舉電話民調,前縣長劉政鴻錄音尋求「唯一支持」;對此,劉政鴻本人未出面回應,縣黨部則稱中央黨部並未委託民調機構執行民調。國民黨下屆苗栗縣長提名人選懸而未決,近日地方網路Line群組流傳訊息稱,國民黨中央黨部訂於27、28日晚間進行前縣長劉政鴻與民進黨提名苗栗縣長參選人徐定禎的家戶電話對比式民調,「敬請唯一支持劉政鴻」,這兩天甚至有劉政鴻親自錄音拜票尋求支持的音檔流出。劉政鴻似有意回鍋參選縣長,在地方引發議論,記者多次致電劉政鴻手機,均轉入語音信箱,未能取得本人證實及回應。不過,國民黨苗栗縣黨部今天透過媒體聯繫群組發布代轉黨中央聲明指出,「中央黨部未委託民調機構於5月27日至28日執行苗栗縣縣長選舉相關民意調查,中央組發會特此嚴正聲明」。國民黨內有意角逐下屆苗栗縣長人士,原本僅有浮上檯面的苗栗縣議長鍾東錦、前農田水利署苗栗管理處長謝福弘及立委徐志榮,日前媒體報導黨中央屬意徐志榮披戰袍,但徐志榮表態婉拒,如今又傳出劉政鴻「獻聲」請託「唯一支持」,讓藍營內部再起波瀾。身兼國民黨苗栗縣黨部主委的鍾東錦,晚間也透過臉書專頁表示,讓民意決定苗栗縣國民黨縣長參選人,本應是理所當然,順理成章的事,如今卻成為一場鬧劇。懸而不決的提名制度,導致地方黨內同志裂痕不斷加深,作為苗栗縣黨部主委,憂心與痛心無以復言。",https://www.cna.com.tw/news/aipl/202205260441.aspx,中央社,政治,管瑞平苗栗縣,"[81, 206, 259, 343, 458]",2022-05-26 22:47,2022,5,26,22,47
台鐵公司化草案拚27日三讀 關鍵條文待表決,"立法院會27日將處理多項議案,民進黨立法院黨團總召柯建銘今天受訪表示,其中,會處理台鐵公司化條例草案,有6條保留條文,將在院會表決處理。立法院朝野黨團20日協商台鐵公司化條例草案,雖有部分條文保留,但朝野達成共識,明定台鐵公司董事會下設置安全管理委員會;至於職工福利金條例規定、土地及房屋稅率等,朝野達成共識採納行政院版本。保留條文部分,包括設立清償短期債務基金、現職台鐵員工轉調台鐵公司規範等。立法院會27日將開會處理報告事項及討論事項。在討論事項部分,柯建銘今天晚間受訪指出,明天要三讀的案子,包括嚴重特殊傳染性肺炎防治及紓困振興特別條例及特別預算施行期間,延長至民國112年6月30日,這將列為第一案。柯建銘說,接續會處理鐵路法部分條文修正草案,這有1條保留條文,以及國營台灣鐵路股份有限公司設置條例草案,有6條保留條文。",https://www.cna.com.tw/news/aipl/202205260404.aspx,中央社,政治,王揚宇台北,"[68, 162, 198, 304]",2022-05-26 20:32,2022,5,26,20,32
軍友社理事長李棟樑卸任 黃呈琮接棒,"軍友社理事長李棟樑今天卸任,由黃呈琮接任;國防部副部長王信龍肯定李棟樑任內帶領軍友社與時俱進,戮力推動社務革新,為官兵無悔奉獻心力。軍事新聞通訊社報導,中華民國軍人之友社上午召開社員代表大會,由理事長李棟樑主持,並進行新任理監事改選,選出新任理事長,由黃呈琮接任;國防部副部長王信龍上將代表部長邱國正出席,頒獎感謝推動敬軍慰問工作的績優社團。李棟樑致詞表示,他接任理事長8年來,和全體理、監事與工作夥伴一起打拼,從恢復敬軍團授旗、辦理國軍楷模國外參訪、發起企業敬軍活動及全國各界向國軍致敬餐會等,都是全體社員共同努力,讓國軍感受到軍友社的用心服務。李棟樑指出,軍友社已邁入70年,從成立以來,始終是不分地域、黨派,沒有任何政治色彩,堅信只要秉持「誠實、熱忱、公益」的服務理念,就能獲得社會大眾的肯定與認同。李棟樑說,他在8年的任期付出不多,卻得到很多,在1564場次的慰問活動中,到過各外離島及偏遠據點,看到國軍官兵在各項災害搶救、防疫、水庫疏濬及戰備訓練上的辛勞,雖然將要卸下理事長職務,但服務官兵的工作才要積極的展開,他自許為國軍的一份子,永遠做國軍最堅強的後盾。王信龍致詞表示,李棟樑任內帶領軍友社與時俱進,戮力推動社務革新,同時執行許多改善官兵福利等創舉,且慰訪基層部隊達1564場次,慷慨解囊挹注勞軍款達新台幣4億元,始終秉持「走在最前頭,做到最後頭」精神,為官兵無悔奉獻心力。",https://www.cna.com.tw/news/aipl/202205260398.aspx,中央社,政治,游凱翔台北,"[66, 171, 274, 353, 484]",2022-05-26 20:16,2022,5,26,20,16
民進黨:5大育兒措施 優於國民黨執政時期,"國民黨今天召開記者會指出,台灣生育率下降是兩岸關係緊張所導致,民進黨晚間表示;政府推出5大育兒措施皆優於國民黨執政時期,請國民黨勿用歪邏輯噴政治口水,應一起成為育兒過程最堅強神隊友。中國國民黨今天召開記者會指出,台灣生育率下降是總統蔡英文執政不力、兩岸關係緊張所導致,民進黨發言人李妍慧晚間表示,民進黨政府增加托育補助、育兒津貼加倍、不孕症補助以及各種加薪減稅措施,幅度都遠優於國民黨執政時期,請國民黨不要只會用兩岸關係緊張這樣的「歪邏輯」噴政治口水,邀請國民黨應該一起成為育兒過程最堅強的「神隊友」。李妍慧說,民進黨政府推出各項有感育兒措施,以0到6歲的托育經費來說,2016年上任時的新台幣154億元,大幅增加到2022年800多億元。政府增加福利、照顧青年家庭,推動「0到6歲國家跟你一起養」等5大措施皆優於國民黨執政時期。第一、加薪減稅減輕家庭負擔:連續6年調漲基本工資、軍公教等相關契約進用人員調薪4%,帶動企業加薪;調高所得稅4大扣除額,符合門檻的家庭可免繳所得稅。第二、育兒津貼加倍:蔡政府執政後,於2018年8月全面實施育兒津貼每月2500元,之後分階段提高到每月3500元,今年8月提高到每月5000元。「育嬰留職停津貼」從薪資6成提高到8成。第三、增加平價托育名額:0到2歲平價托育名額在蔡政府執政時期,比起2016年上任時,約增加8萬5000名;2到6歲平價教保名額,也較國民黨執政時期(2016年),約增加25萬5000名。第四、增加托育補助、降低學費:0到2歲托育補助,今年8月起依性質分別調升為5500元和8500元;2到6歲繳交學費降低,今年8月起依性質再減為1000元、2000元、3000元,第2胎、第3胎以上再優惠,大幅減少家長負擔。第五、擴大不孕症治療補助、打造親職友善環境:補助對象由低收入戶及中低收入戶,擴大到適用所有的不孕夫妻,讓更多人可以申請到首次最高10萬元的補助。此外,產婦及產婦配偶的產檢假、陪產檢及陪產假增加2天,並且增加產前檢查項目。這些措施都優於國民黨執政時期。針對國民黨提到的低薪資,李妍慧說,相較於前總統馬英九執政8年,實質薪資倒退,平均每年實質經常性薪資的成長率為「負」0.26%,綠色執政的2020年實質經常性薪資成長1.72%,創2000年以來最大的漲幅。李妍慧表示,台灣面對少子女化的問題,這當中存在長期與結構性的因素,攤開歷年執政表現,國民黨不只執政時表現較差,現在還用兩岸關係等政治語言來扭曲事實。民進黨政府會繼續減輕年輕世代、想要生養下一代民眾的各種問題,用具體對策作為育兒「神隊友」。",https://www.cna.com.tw/news/aipl/202205260396.aspx,中央社,政治,溫貴香台北,"[91, 251, 365, 439, 531, 624, 735, 860, 962]",2022-05-26 20:04,2022,5,26,20,4
府新增4名確診案例 與正副總統無接觸史,"總統府今天新增4名確診案例,包括3名總統府員工及1名總統警衛室勤員,4起確診案例近期與總統、副總統及總統府、國安會等官員皆無接觸史。總統府發言人張惇涵晚間表示,總統府新增4名確診案例,包括3名總統府員工,以及1名總統警衛室勤員,該勤員因在休假期間確診,沒有同寢室密切接觸者。張惇涵說,上述案例近期與總統、副總統及總統府、國安會等官員皆無接觸史。總統府各項業務正常運作,並持續依照防疫指引,落實相關檢疫措施及防疫工作。",https://www.cna.com.tw/news/aipl/202205260383.aspx,中央社,政治,溫貴香台北,"[66, 137]",2022-05-26 19:38,2022,5,26,19,38
立院初審監察法 增國家人權委員會職權行使專章,"立法院司法及法制委員會今天初審通過監察法部分條文修正草案,增訂國家人權委員會職權行使專章,並規定人權委員會得依職權或陳情,經決議後推派委員,調查涉及酷刑及其他殘忍、不人道等事件。不過,人權委員會進行調查時,是否得先以書面要求各政府機關構、法人及團體說明或提供相關資料等3條條文,與會立委及官員未能達成共識,因此保留。全案須交由黨團協商。立法院司法及法制委員會今天併案審查監察院及民進黨立委湯蕙禎所提監察法部分條文修正草案;監察院秘書長朱富美等人列席報告,並備質詢。關於修法重點,朱富美提到,要明確區隔監察院國家人權委員會(簡稱人權委員會)職權與監察職權的差異,並依循聯合國巴黎原則意旨,規範人權侵害事件的調查方法;此外,師法澳洲、紐西蘭實施的全國性訪查成功經驗,引進系統性國家詢查制度,並建立符合國情的監測機制,持續敦促政府機關落實國際人權公約。委員會討論後,大部分條文達成共識,按照監察院提案通過,但有3條條文保留。初審通過條文規定,人權委員會得依職權或陳情,經決議後推派委員,調查涉及酷刑及其他殘忍、不人道或有辱人格的待遇或處罰事件;涉及基於種族、膚色、性別、語言、宗教、民族本源或社會階級、財產、出生、身分、年齡、身心障礙或其他原因的歧視事件,情節重大者;其他侵害人權的事件,情節重大者。初審條文明定,人權委員會應協助政府機關推動批准或加入國際人權文書並國內法化,以促進國內法令及行政措施與國際人權規範相符。人權委員會為落實國際人權公約的規定,得進行監測。保留條文部分,像是監察院版草案第30條之2第一項前段條文規範,人權委員會進行調查時,得先以書面要求各政府機關構、法人及團體說明或提供相關資料。民進黨立委柯建銘、周春米、黃世杰有不同看法,因此提出修正動議,改為人權委員會進行調查時,得先以書面要求各政府機關構、公法人說明或提供相關資料。修正理由包括,人權委員會是依據監察院組織法第3條第2項規定設置於監察院內,不宜逾越憲法所列監察院固有職權,對私法人與團體行使調查權,因此才會將監察院版的「法人及團體」文字修正為「公法人」,以符憲法規定。",https://www.cna.com.tw/news/aipl/202205260374.aspx,中央社,政治,王揚宇台北,"[89, 168, 232, 373, 409, 547, 631, 702, 773]",2022-05-26 19:14,2022,5,26,19,14
林佳龍:打造Taipei+ 盡快布局首都圈聯合競選,"無任所大使林佳龍今天表示,台北應從Taipei到Taipei+,追求大台北首都圈定位,作為引領台灣的國際都市;對於北北基桃選戰,民進黨可盡快布局最適當參選人,形成一個首都圈聯合競選,未來也可以聯合治理。林佳龍被視為民進黨台北市長熱門人選之一,近期與智庫及學者撰寫「大台北首都圈12大市政願景」市政白皮書,將於近日內發表。林佳龍下午出席萬座曉劇場開幕典禮暨記者會後受訪表示,台北市是台灣的首都,是北北基桃首都圈的核心都市;台北市要從A到A+、從Taipei到Taipei+,不僅要追求大台北首都圈的定位,更要讓全世界在疫情後,可以真正看見、需要且喜愛台灣。對於衛福部長陳時中最近表現,林佳龍說,陳時中是一位非常好的政務官,不管做任何事情、可說是拚命三郎,以很負責任態度做好工作;不管未來角色是什麼,他對陳時中都有信心,「我們是一個團隊,未來也會密切地合作,共同來打拚」。國民黨昨天提名立委蔣萬安參選台北市長,林佳龍表示,現在是防疫優先,民進黨的選對會將做通盤考量;民進黨應盡快在北北基桃布局最適當參選人,形成一個首都圈聯合競選,未來也可以聯合治理。林佳龍說,蔣萬安是國民黨推出的優秀人才,未來政黨君子之爭,一起提出對城市發展的願景,某個程度來講,競爭對手也是未來能促進社會發展的合作夥伴;他是以這樣的態度看待政黨推出的參選人,競爭的同時,大家可以攜手推動城市與國家發展願景。若參選是否有把握拿下台北市,林佳龍認為,選舉就是尊重人民的選擇,從過去經驗可知道,情勢變化往往非常快;民進黨作為中央執政黨,要把政績做好以贏得人民的支持,在野黨則會提出好政見,把未來的選舉競爭,當作一種可以促進台灣發展的過程。他指出,盡力而為、但也不用得失心太重,相信年底選舉結果是開放的,沒有人能夠預知結果,只有投票那一天,人民透過行動決定民主選舉的結果。",https://www.cna.com.tw/news/aipl/202205260354.aspx,中央社,政治,溫貴香台北,"[101, 160, 277, 384, 473, 586, 699]",2022-05-26 18:39,2022,5,26,18,39
吳釗燮稱不尋求形式上獨立 國民黨:予以肯定,"外交部長吳釗燮日前說,台灣期望避免戰爭,也將維持現狀,不尋求形式上的獨立。國民黨今天表示,民進黨政府願意「回頭是岸」,與國民黨在同一條船上穩定台海局勢,予以肯定。吳釗燮日前接受全美公共廣播電台(NPR)專訪時表示,台灣正在極力避免戰爭且將維持現狀、不尋求形式上的獨立。國民黨文傳會副主委林家興今天下午透過新聞稿表示,去年吳釗燮遭中共國台辦列入台獨頑固分子名單之中時,他還驕傲回應這是一份「殊榮」,可是現在卻又對尋求台獨噤聲,應該和外界說明一下髮夾彎的心路歷程。林家興說,吳釗燮的表態,也同樣符合國民黨向來主張「反對台灣獨立」、「維護台海和平」的政策路線,如今民進黨政府願意「回頭是岸」,與國民黨在同一條船上穩定台海局勢,國民黨仍願予以肯定。但林家興也質疑,吳釗燮怎麼這麼快就對台獨噤聲,改口主張的都是國民黨的長期政策,難道是現在才警覺到台海局勢真的兵凶戰危。林家興表示,國民黨向來主張「反對台灣獨立」,並致力穩定台海及區域局勢、保衛台灣安全,避免戰事發生,並且期許在台灣這片土地上深化民主自由的普世價值,追求台海和平。相信這樣穩健的道路才是最符合美方利益,也是台灣大多數民眾所歡迎的政策路線。林家興也說,追求台海和平穩定是台美之間的共享目標,民進黨政府應拋棄意識形態、務實看待國際局勢,與國民黨攜手守護台灣安全,而非一面稱「台獨」挑釁,另一面卻又大轉彎「不尋求獨立」,這叫民進黨內眾多真正的「台獨頑固分子」情何以堪。",https://www.cna.com.tw/news/aipl/202205260289.aspx,中央社,政治,劉冠廷台北,"[81, 230, 320, 379, 496]",2022-05-26 17:19,2022,5,26,17,19
瑞士伯恩市長接見台立委 讚台灣為世界希望與典範,"瑞士首都伯恩市長葛拉夫恩里德25日接見台灣世衛立院視導團,雙方交換台海與烏俄議題,以及中國對台威脅。他對台灣民主轉型過程充滿敬意,並認為台灣象徵希望,是世界的典範。伯恩市長葛拉夫恩里德(AlecvonGraffenried)昨天在位於阿爾河(Aare)沿岸的伯恩市政廳接見台灣WHA立院視導團,雙方分享議題從台海現況、烏俄戰爭對世界的啟示到阿爾河的整治,氣氛輕鬆融洽。提到台灣,葛拉夫恩里德愉悅之情溢於言表:「我是台灣之友,因為我是民主之友,我深信民主。台灣從獨裁轉變到直接民主,對此我充滿敬意,也將此視為希望的象徵」。他指出,台瑞共享價值,因為「瑞士也實行直接民主,且將於明年迎來自1848年革命的175週年」。葛拉夫恩里德繼續興奮表示,「放眼亞洲,台灣是民主指數的榜首,台灣大幅進步,這顯示了從獨裁轉型至民主是可行的,台灣就是當中的典範,是全球的模範。在全球經歷許多非民主經驗的今日,台灣帶來希望。台灣應是全世界的典範」。語畢,葛拉夫恩里德還詢問記者,「我是否說太多了?」幽默發言惹得全場哄堂大笑。提到台灣連續6年被排除在WHA之外,葛拉夫恩里德卻語重心長說道:「我無法理解,全球身處疫情大流行,大家都知道疫情沒有邊界。說不讓台灣作為國際社會的一員為健康這個共同目標而戰。我真的很難理解,世衛為何會排除一個國家。」葛拉夫恩里德特別準備了在伯恩生產的世界知名瑞士三角巧克力(Toblerone),並指出名字內藏的Berne字母與馬特洪峰裡暗藏著代表伯恩的熊。據傳伯恩最初就是德文的熊Bär命名。立委團也送上代表台灣的台灣黑熊玩偶送給葛拉夫恩里德,一旁市政府人員笑著表示,現場變成另類的「熊熊外交」。稍早由國民黨立委李德維、陳玉珍、民進黨立委林靜儀,及時代力量立委王婉諭4位立委組成的立委視導團也受瑞士聯邦國會議員之邀,拜會了4位友台小組跨黨派議員,推動台灣與世界對話。",https://www.cna.com.tw/news/aipl/202205260269.aspx,中央社,政治,曾婷瑄伯恩,"[82, 97, 100, 184, 307, 413, 451, 559, 648, 700]",2022-05-26 16:32,2022,5,26,16,32
