timestamp,title,article,url,company,category,reporter
1654670040.0,哥本哈根民主峰會9日登場 蔡總統受邀視訊演說,"哥本哈根民主峰會明天登場,民主聯盟基金會今天公布,邀請總統蔡英文以視訊方式演說,分享台灣面對威權、捍衛民主的經驗。今年大會主題包括烏克蘭情勢與民主陣營的安全,烏克蘭總統澤倫斯基將受邀到現場發表演說。 這是蔡總統連續第3年應邀在哥本哈根民主峰會 (Copenhagen Democracy Summit)發表專題演說。今年峰會將於9到10日舉行。 民主聯盟基金會(Alliance of Democracies)今天宣布,非常榮幸邀請到中華民國(台灣)總統蔡英文擔任視訊講者,分享台灣捍衛民主的經驗。 蔡總統將以「台灣:全球民主聯盟不可或缺的夥伴」(TAIWAN: AN INTEGRAL PARTNER OF THE GLOBAL DEMOCRATIC ALLIANCE)為題發表演說。 根據議程,峰會9日將討論科技與民主的關聯,以及媒體和文化在民主發展中扮演的角色;10日則聚焦如何保衛烏克蘭、對抗獨裁國家以及建立民主國家聯盟。 外交部晚間在推特(Twitter)轉發民主聯盟基金會的推文指出,民主不能被視為理所當然,民主是努力贏來的,需要受到自由開放社會所有成員的珍惜與保護,歡迎民眾踴躍線上註冊參與哥本哈根民主會議,觀看蔡總統分享台灣對抗威權、捍衛民主的努力過程。",https://www.cna.com.tw/news/aipl/202206080426.aspx,中央社,政治,黃雅詩台北
1654668600.0,台灣援贈立陶宛食物銀行50萬美元 助烏克蘭難民,"駐立陶宛代表黃鈞耀今天拜訪立陶宛食物銀行Maisto Bankas,代表政府捐助民眾善款50萬美元,以協助該組織賑濟烏克蘭難民孩童。Maisto Bankas感謝台灣援助。 Maisto Bankas執行長谷列維丘斯(Simonas Gurevičius)表示,規劃將台灣的善款用於採購食品、自6月至7月中旬分裝成袋,透過Maisto Bankas的兒童食品專車,分送給在立陶宛各城市、共約2萬名烏克蘭難民孩童。黃鈞耀今天並與谷列維丘斯共同參與包裝食品袋。 黃鈞耀感謝Maisto Bankas與駐立陶宛代表處合作,將台灣民眾的愛心傳遞給在立陶宛的烏克蘭孩童。 駐立陶宛代表處指出,Maisto Bankas成立至今已超過20年,是立陶宛重要慈善組織,也是立陶宛外交部建議的合作對象,以利妥善運用台灣民眾的愛心。台灣民眾捐贈烏克蘭超過3000萬美元善款,Maisto Bankas獲贈的是其中50萬美元。",https://www.cna.com.tw/news/aipl/202206080421.aspx,中央社,政治,陳韻聿倫敦
1654661040.0,總統府新增4人確診 與正副總統皆無接觸史,"總統府新增4名確診案例,3名總統府員工及1名憲兵;4名確診案例近期與總統、副總統及總統府、國安會等官員皆無接觸史。總統府各項業務正常運作。 總統府發言人張惇涵晚間表示,總統府新增4名確診案例,包括3名總統府員工及1名憲兵,該名憲兵無匡列同寢密切接觸者。 張惇涵說,4名確診案例近期與總統、副總統及總統府、國安會等官員皆無接觸史。總統府各項業務正常運作,並持續依照防疫指引,落實相關檢疫措施及防疫工作。",https://www.cna.com.tw/news/aipl/202206080374.aspx,中央社,政治,溫貴香台北
1654658160.0,民進黨全代會7/17登場 選舉造勢將視疫情變化,"民進黨中執會今天通過7月17日在台北國際會議中心召開全代會;每逢選舉年,全代會都是造勢的絕佳時機,但今年縣市長選舉提名因疫情延宕,黨內人士說,全代會上是否有造勢活動,還要視屆時整體社會氛圍與情勢。 民進黨今天召開中執會,會中通過7月17日在台北國際會議中心3樓大會堂召開第20屆第1次全國黨員代表大會,其餘相關細節規劃,包括大會籌備組織架構、程序表、議程及宣言草案等,則授權中常會決定。 民進黨今年的全國黨代表大會重頭戲是改選中執委、中常委和中評委,重組黨權力核心。 另外,過去每逢選舉年,民進黨多會在全代會前敲定縣市長布局,全代會都是造勢的絕佳時機,但今年縣市長選舉提名因疫情延宕,包括,外界關注的北北基桃竹提名不一定在7月17日前定案,最遲可至8月底。 民進黨也曾在選舉年時,當年7月全代會時專注黨職改選,不進行選舉造勢,9月黨慶才舉辦選舉聯合造勢。 民進黨人士指出,今天中執會先敲定全代會時間、地點,至於全代會規劃還在幕僚作業階段,屆時會不會有選舉造勢橋段,還是會視整體的社會氛圍與情勢做準備,民進黨本來就沒有預設提名要在什麼時間點完成。 另外,民進黨中執會今天也通過公告2022年直轄市議員提名候選人。民進黨內初選出線的台南市議員第1選區議員參選人蔡宗翰被對手檢舉盜用衛福部長陳時中簽名造勢,民進黨移送中評會調查、裁決,暫緩提名公告。",https://www.cna.com.tw/news/aipl/202206080356.aspx,中央社,政治,葉素萍、王揚宇台北
1654656540.0,300億租金補貼7月上路 花敬群盼公私協力照顧租屋族,"內政部次長花敬群說,擴大租金補貼專案7月1日將開放申請,今天邀集民間社福團體、不動產相關公會等團體進行意見分享及實務經驗交流,期盼透過公私協力,擴大宣傳範圍及執行量能。 內政部透過新聞稿指出,花敬群今天在「300億中央擴大租金補貼圓桌會議」時表示,擴大租金補貼專案預計照顧50萬戶租屋族,為利專案順利推動,特別邀集民間社福團體、不動產相關公會等團體代表,進行意見分享及實務經驗交流,期盼照顧更多有需要的民眾。 花敬群表示,擴大租金補貼專案,是政府維護租屋族居住正義的重要里程碑,行政院5月核定本案為4年計畫,中央每年將編列新台幣300億元預算,透過實際補貼,減輕民眾生活負擔,以作為初入社會青年、新婚家庭、育有未成年子女與弱勢家庭的靠山。 花敬群指出,今天的圓桌會議透過充分的意見交流及腦力激盪,凝聚出精進的行動方案,包括結合社福團體及不動產相關公會的自有宣傳管道,以精準傳達申請資訊。 花敬群說,參與的團體及公會也會就近主動協助民眾線上申請;另外,針對宣傳資訊應更為簡明易懂等建議,內政部也將納入接下來的規劃方案,期盼透過政府與民間攜手合作,展現政府協助民眾安居的決心。 花敬群表示,擴大租金補貼專案將開放申請,歡迎有疑問的民眾在週一到週五上午8時至下午6時,撥打諮詢專線02-7729-8003,或到內政部不動產資訊平台查詢。",https://www.cna.com.tw/news/aipl/202206080346.aspx,中央社,政治,陳俊華台北
1654656480.0,鄭文燦:林智堅執政表現好 是桃園市長好人選,"桃園市長鄭文燦6日接受廣播節目專訪時表示,新竹市長林智堅執政表現好,是桃園市長好人選,而中國國民黨桃園市長參選人張善政了解桃園很有限、姿態高,要整合仍須經波折。 鄭文燦於今天播出的廣播節目「寶島全世界」中說,目前民主進步黨選舉對策委員會還沒決定提名方式,大致上會在6月底提名,之前表達參選意願者包括民進黨籍立法委員鄭運鵬、前立委黃適卓、彭紹瑾及鄭寶清,但這4人目前沒形成競爭格局。 他說,他對任何人都是看優點、潛力,等最後綜合所有人選後,會有標準決定提名誰,當然也包括林智堅或其他可能人選,「我不預設口袋人選,也不排除任何人」,就是選出最好、最能勝選的人。 鄭文燦說,在這標準下,林智堅是好人選,但林智堅須先完成新竹市長提名相關事宜;一般而言林智堅的執政表現很好,是五星級市長。 至於如果林智堅選桃園市長,是否變成變成新竹的「落跑市長」?鄭文燦表示,林智堅不是只做幾個月就離開,沒這種情形,很多新竹計畫,相信下個新竹市長也會繼續。 國民黨在桃園市長選情部分,鄭文燦表示,他不會低估任何人,但也不需高估對桃園連結不深的張善政。國民黨現在是人選、程序之爭,還沒討論到任何與桃園發展相關看法,甚至停留在過去印象,如航空城計畫現已進入重建階段,工程也發包、進入實質開發,但國民黨還停留在很多年前喊口號階段。 他說,國民黨整合還須經波折,張善政姿態較高,大部分透過國民黨主席朱立倫過去人脈幫忙安排拜訪老一代政治人物,「他們還是迷信拜訪樁腳,選法很傳統,一點都不現代」。 鄭文燦表示,張善政不會贏過曾任桃園縣長的朱立倫,就算朱立倫在桃園要贏也有很大困難,「要拿朱立倫這個品牌要來覆蓋張善政,難度比較高」。 他說,他觀察張善政拜訪國民黨公職人員過程,其實可先私下拜訪,不是帶記者拜訪或放話要拜訪,「同一個陣營沒必要這樣設計」,操作過頭。 此外,鄭文燦表示,張善政僅當行政院長幾個月,完全是過渡期,沒人為難過他,而當科技部長時的政績,「大家也沒有什麼印象」。 鄭文燦表示,如果朱立倫不信任在地型政治人物,要形象、打好牌,就要分析什麼是好牌,如果拿紙上履歷競選,不是民主時代原則,「我覺得他陷入這個迷思」,就算一般公司徵人也不會只看紙上履歷。",https://www.cna.com.tw/news/aipl/202206080345.aspx,中央社,政治,葉臻桃園
1654655880.0,謝志偉:俄中想倒轉時間之輪 籲德放棄一中政策,"駐德代表謝志偉接受德國媒體訪問時指出,俄國對烏克蘭的態度與中國對台灣的認知有極大共同點,兩者是病態的民族主義,都想倒轉時間之輪,他並呼籲德國放棄不合時宜的一中政策。 駐德代表謝志偉在「德國第二電視台」(ZDF)5日刊出的專訪表示,最近中國不僅派軍機入侵台灣防空識別區,還盡全力恐嚇台灣,表示隨時可發動戰爭,中國只需藉口就會併吞台灣。 針對兩岸關係與俄羅斯入侵烏克蘭之間的相似之處,謝志偉指出,從俄羅斯總統蒲亭(Vladimir Putin)有關俄烏歷史的文章,可發現蒲亭對烏克蘭的態度與中國對台灣的認知有極大的共同點,兩者都是病態的民族主義,蒲亭和習近平都想倒轉時間之輪。 謝志偉表示,如果曾經是一家人,所以必須在一起,那世界會變成什麼模樣?台灣是自由的燈塔,台灣的民主威脅到中國,一如烏克蘭對俄羅斯的威脅。 被問到德國政府可以做什麼支持台灣時,謝志偉表示,德國可思考所謂的「一個中國」政策是否合宜,因為自從台灣民主化以來,這個政策已經變得多餘。雖然還需要時間,最好當然是德國承認台灣是一個主權國家。 謝志偉說,台灣和中國已不再競爭一中代表權,目前雙方是獨裁和民主的競爭,他建議德國放棄一中政策,推動符合時代精神的中國政策。",https://www.cna.com.tw/news/aipl/202206080340.aspx,中央社,政治,林育立柏林
1654655880.0,蘇貞昌:特別預算已投入7328億 用於防疫紓困振興,"行政院長蘇貞昌今天透過臉書指出,網路上充斥許多關於「8400億特別預算花到哪裡去」的謠言和錯誤訊息,他要澄清說明,自疫情爆發以來,政府已投入新台幣7328億元做為防疫、紓困、振興用途。 蘇貞昌指出,目前仍有1065億元,將做為持續購買防疫物資、振興和融資保證之用。 根據蘇貞昌臉書圖卡,防疫、紓困、振興特別預算共8393.4億元,其中補貼防疫旅遊、防疫計程車、疫苗及醫護人員津貼等防疫經費達1539.4億元;用於振興三倍券、五倍券等振興經費則為2048.6億元。 另外,補助孩童、中低收入戶農漁民、導遊及觀光旅遊業、會展業等紓困經費達3740億元;而今年新一波振興經費、融資保證預算與防疫物資購買的經費則為1065.4億元。 蘇貞昌表示,疫情期間,已經有超過1511萬人次領到政府發放的現金紓困,而觀光旅遊、餐飲、會展、服務業等相關產業也有相應紓困措施;另外,政府發放的振興三倍券、五倍券,各自都有超過2300萬人領到,並且在短時間內投入消費,有效振興國內經濟。 他說,全世界遇此百年大疫,政府與防疫團隊竭力防疫,同時維持經濟正常運作、將疫情衝擊降到最低,讓台灣經濟能在全球各國中表現優異,請民眾多注意各群組影片、圖卡的查證,不要誤傳假訊息。",https://www.cna.com.tw/news/aipl/202206080339.aspx,中央社,政治,賴于榛台北
1654655520.0,斯洛伐克國會友台主席喊我是台灣人 稱應效法立陶宛退出17+1,"斯洛伐克聯合訪團今天舉行記者會,斯國國會友台主席歐舒斯基(Peter Osuský)認為,斯洛伐克應效法立陶宛,逐步退出中國與中東歐國家的17+1合作機制,因為台灣在斯洛伐克是比中國更重要的投資者。 歐舒斯基說,他不是神,推動台斯關係只能一步步盡力而為,但他可引用甘迺迪(John F. Kennedy)在柏林圍牆的演說來自述心情,甘迺迪說他是柏林人,他可以在此驕傲地說「我是台灣人」,「因為你們值得我們站在你們背後力挺!」 斯洛伐克聯合訪團5日至10日訪台,率團者為斯國國會副議長勞倫契克(Milan Laurencik)、歐舒斯基及布拉提斯拉瓦(Bratislava)省省長德若巴(Juraj Droba)。 訪團今天在外交部舉行記者會,明天將前往高雄市,於周五簽署布拉提斯拉瓦省與高雄市間的「夥伴締盟協定」。 針對立陶宛外長昨天在訪日時再度呼籲歐盟各國退出17+1,歐舒斯基說,他個人認為斯洛伐克應退出該機制,因為或許很多人不清楚,台灣在斯洛伐克其實是比中國更重要的投資者,「就算中國把投資一夕撤光,我們桌上還是會有食物,不會發生什麼事」, 因此斯國應正視真正投資夥伴。 歐舒斯基並盛讚,立陶宛率先將駐館正名為台灣代表處是「英雄行徑」,台灣在斯洛伐克的辦公室作為台斯橋樑,也該被正名為「大使館」而非代表處,駐斯代表該正名為「大使」,允許公開懸掛中華民國國旗,「若所有民主國家都團結做這樣的事,站在台灣背後撐腰,中共政權就無計可施了。」 不過對於斯洛伐克是否可能正式給予台灣外交承認,歐舒斯基坦言,歐盟整體都受限於一個中國政策框架,很難讓僅有5百萬人的斯國當先鋒去扭轉,只能一步一步做,除非英、德等大國先轉向,小國才較可能轉向。 歐舒斯基表示,遺憾的是歐洲有向邪惡低頭的傳統,之前許多國家姑息希特勒,不願起身對抗,造成二戰慘劇,他盼這次歐盟因為俄羅斯侵略醒過來,對可能引發同樣危險的中國採取不同態度。斯洛伐克外交大方向是支持台灣,「斯國承認台灣是我的願望,但要漸進做,從小事開始。」 歐舒斯基生動比出「摀嘴」手勢說,有時人們會安於保持現狀,但該說的話一定要張口大聲說,他7月將赴英國參加「歐洲安全暨合作組織議會大會」(OSCE),屆時他將努力提出挺台議案,支持台灣公平參與國際組織,「像北京這種戕害西藏、新疆人權的邪惡政權,就算GDP很高也不能姑息。」 他強調,因為深信民主自由,他不怕中國壓力,以後有機會也會再來台灣,並積極邀請台灣政要造訪斯洛伐克。 歐舒斯基說,台灣應可在國際使用自己的官方名字中華民國(ROC),不必使用台灣,因為中華民國代表了民主中國的誕生,世界應承認民主中國,不是共產中國。 斯國訪問團員另包括議員席曼諾娃(Anna Zemanova)、議員列霍茨基(Tomas Lehotsky)、議員齊阿克(Miroslav Ziak)、議員史丹奇克(Andrej Stancik),以及布拉提斯拉瓦省馬拉基(Malacky)市市長瑞哈(Juraj Riha)、布省主任秘書烏曼妮柯娃(Andrea Urmanicova)及禮賓處副處長康斯卡(Michaela Kunska)等。",https://www.cna.com.tw/news/aipl/202206080336.aspx,中央社,政治,黃雅詩台北
1654654440.0,玉山大火 監院:法務部應查涉案律師有無懲戒事由,"NCC前專委喬建中釀玉山森林大火,遭監院彈劾。監察院今天說,本案5名登山客中,法務部應查明涉案律師有無移送懲戒事由;農委會林務局聲請假扣押相關程序,也有檢討改進空間。 監察院今天透過新聞稿指出,民國110年5月16日玉山國家公園內發生森林大火,起因是國家通訊傳播委員會(NCC)前專門委員喬建中在5月15、16日帶團途經杜鵑營地,任令同行隊員違法就地砍伐、取柴及生火,釀成延燒12天、近80公頃林地的重大森林火災。經監察院111年3月14日通過彈劾喬建中,移送懲戒法院審理。 監察院表示,財政及經濟委員會、交通及採購委員會、司法及獄政委員會聯席會議,今天通過監委葉宜津、蔡崇義、賴鼎銘提案,請法務部轉飭所屬辦理見復,也請金融監督管理委員會、行政院農業委員會確實檢討改進。 監委調查發現,本案5名登山客中,律師甲在案發後隱瞞生火事實,諉稱是踢倒爐具所致,遭輿論撻伐為意圖規避森林法刑責的訴訟策略,且經鑑定是砍伐樹枝生火致災,嚴重敗壞律師形象。法務部允應督飭所屬,查明涉案律師有無移付懲戒事由,以正視聽。 監委指出,本案5名登山客中,金管會聘用人員乙在案發後隱瞞生火事實、將持用手機內關鍵群組對話及照片刪除,且提供無資料的備用手機供警方查扣等情,都記載在起訴書中,並評其犯後態度不佳,顯已違反公務員服務法所定誠實清廉義務。 監委表示,金管會聘用人員乙雖無不適用公務員懲戒法,但金管會是否應有更積極作為,以正官箴,而非任令該員續領薪俸到契約到期,有礙機關聲譽,確有可議之處。 監委說,農委會所屬林務局,就喬建中等5人引發玉山森林大火所衍生相關支出與賠償責任,案經有關機關函復,是否擔任共同原告及計算求償金額逾新台幣2億2000萬餘元,而需行政院同意支付擔保金近5000萬元等程序,歷時3個多月,似背離假扣押快速且經濟原則。截至111年2月底,假扣押標的價值僅約1915萬餘元,林務局假扣押聲請程序,有檢討改進空間。",https://www.cna.com.tw/news/aipl/202206080328.aspx,中央社,政治,陳俊華台北
