title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
桃園市長之戰 在地議員:民進黨有一個「隱藏王牌」,"桃園市長選戰,國民黨提名前行政院長張善政,民眾黨派出立委賴香伶,民進黨則仍未決定人選。桃園市議員牛煦庭認為,民進黨有一個「隱藏的王牌」,就是桃園市第二選區立委黃世杰,他有在地、南區、客家等身分,完全跟張善政形成對比。牛煦庭11日在《全民平評理》節目中表示,桃園市長鄭文燦接受訪問時,稱張善政不足為懼,他不了解桃園,講的好像新竹市長林智堅很了解桃園一樣,甚至認為若是林智堅對上張善政,林智堅勝率比較高。牛煦庭也指出,如果民進黨想要提名立委鄭運鵬參選桃園市長,早就拍板,為何要讓幾個人選跑半天,又繞一圈,還又是他們,一定是有原因的。牛煦庭認為,以民進黨打選戰的靈活程度,不要小看它的變化。民進黨應有一個隱藏的王牌,就是桃園市第二選區立委黃世杰。黃世杰有在地、南區、客家等身分,完全跟張善政形成對比。牛煦庭認為,黃世杰更有優勢的地方,就是仇恨值低,張善政的優勢則是學歷、經歷很好,但黃世杰的學歷不輸他,一樣是法學博士,經歷雖然不是行政院長,但有6年市政經驗,一樣不輸張善政。",https://www.chinatimes.com/realtimenews/20220612003476-260407,中時,政治,黃麗蓉,"[108, 264]",,,,,,
石斑魚被大陸禁入元兇曝光?謝龍介爆驚人內幕,"大陸宣布13日起暫停台灣石斑魚輸入,下一波被禁的可能是午仔魚、芒果、文旦,對此,國民黨台南市長參選人、台南市議員謝龍介痛批,現在大陸暫時關閉通路市場,蔡政府怎麼不是反求諸己檢討自己?「台灣這邊有沒有對用藥劑量做控管?停藥期有沒有落實?」農政單位每次都在大內宣、大外宣打通了哪邊的市場,但是有沒有效果,其實第一線的漁民最清楚。大陸10日無預警以藥物殘留為由,宣布下周一(13日)起暫停台灣石斑魚輸入,衝擊國內養殖業。因確診正在居家隔離的農委會主委陳吉仲11日視訊回應,大陸這次「違反國際規範相當清楚」,近期將透過雙方協議平台提供科學證據,要求取消禁令,若無正面回應,不排除向世界貿易組織(WTO)申訴。謝龍介近日上《中天新聞》談及大陸暫停台灣石斑魚輸入一事,他表示,農政單位每次都本末倒置,老是大內宣、大外宣打通了哪邊的市場,但是有沒有效果,第一線的漁民最清楚,市場通路有打開,漁民自然就會拍拍手,但問題是每次講一講、報一報,後續就沒下文了,損失最大的還是漁民。謝龍介強調,現在大陸暫時關閉通路市場,原因是因為驗出禁用藥,不是平白無故禁止,且只是暫停進口,蔡政府怎麼不是反求諸己檢討自己?台灣這邊有沒有對用藥劑量做控管?停藥期有沒有落實?停藥期沒有落實被驗出超標,現在才在那邊大內宣一點意義都沒有。謝龍介呼籲,農政單位、漁政單位應該重視這些問題,而不是只想靠大內宣宣傳,在農漁民束手無策的狀況下,蔡政府又不願意跟對岸溝通,也不想談判,是要叫這些農漁民何去何從?謝龍介重申,政府應該進一步跟對岸協商,並同時輔導農民避開禁用藥問題,這才是解決問題的根本方式,而不是發生問題時就一直挑撥兩岸關係,且農委會那些補助不是真的用到農民身上,而是口惠而實不至。",https://www.chinatimes.com/realtimenews/20220612003468-260407,中時,政治,李俊毅,"[162, 300, 430, 548, 629]",,,,,,
桃園市長之戰 在地議員:民進黨有一個「隱藏王牌」,"桃園市長選戰,國民黨提名前行政院長張善政,民眾黨派出立委賴香伶,民進黨則仍未決定人選。桃園市議員牛煦庭認為,民進黨有一個「隱藏的王牌」,就是桃園市第二選區立委黃世杰,他有在地、南區、客家等身分,完全跟張善政形成對比。牛煦庭11日在《全民平評理》節目中表示,桃園市長鄭文燦接受訪問時,稱張善政不足為懼,他不了解桃園,講的好像新竹市長林智堅很了解桃園一樣,甚至認為若是林智堅對上張善政,林智堅勝率比較高。牛煦庭也指出,如果民進黨想要提名立委鄭運鵬參選桃園市長,早就拍板,為何要讓幾個人選跑半天,又繞一圈,還又是他們,一定是有原因的。牛煦庭認為,以民進黨打選戰的靈活程度,不要小看它的變化。民進黨應有一個隱藏的王牌,就是桃園市第二選區立委黃世杰。黃世杰有在地、南區、客家等身分,完全跟張善政形成對比。牛煦庭認為,黃世杰更有優勢的地方,就是仇恨值低,張善政的優勢則是學歷、經歷很好,但黃世杰的學歷不輸他,一樣是法學博士,經歷雖然不是行政院長,但有6年市政經驗,一樣不輸張善政。",https://www.chinatimes.com/realtimenews/20220612003476-260407,中時,政治,黃麗蓉,"[108, 264]",,,,,,
石斑魚被大陸禁入元兇曝光?謝龍介爆驚人內幕,"大陸宣布13日起暫停台灣石斑魚輸入,下一波被禁的可能是午仔魚、芒果、文旦,對此,國民黨台南市長參選人、台南市議員謝龍介痛批,現在大陸暫時關閉通路市場,蔡政府怎麼不是反求諸己檢討自己?「台灣這邊有沒有對用藥劑量做控管?停藥期有沒有落實?」農政單位每次都在大內宣、大外宣打通了哪邊的市場,但是有沒有效果,其實第一線的漁民最清楚。大陸10日無預警以藥物殘留為由,宣布下周一(13日)起暫停台灣石斑魚輸入,衝擊國內養殖業。因確診正在居家隔離的農委會主委陳吉仲11日視訊回應,大陸這次「違反國際規範相當清楚」,近期將透過雙方協議平台提供科學證據,要求取消禁令,若無正面回應,不排除向世界貿易組織(WTO)申訴。謝龍介近日上《中天新聞》談及大陸暫停台灣石斑魚輸入一事,他表示,農政單位每次都本末倒置,老是大內宣、大外宣打通了哪邊的市場,但是有沒有效果,第一線的漁民最清楚,市場通路有打開,漁民自然就會拍拍手,但問題是每次講一講、報一報,後續就沒下文了,損失最大的還是漁民。謝龍介強調,現在大陸暫時關閉通路市場,原因是因為驗出禁用藥,不是平白無故禁止,且只是暫停進口,蔡政府怎麼不是反求諸己檢討自己?台灣這邊有沒有對用藥劑量做控管?停藥期有沒有落實?停藥期沒有落實被驗出超標,現在才在那邊大內宣一點意義都沒有。謝龍介呼籲,農政單位、漁政單位應該重視這些問題,而不是只想靠大內宣宣傳,在農漁民束手無策的狀況下,蔡政府又不願意跟對岸溝通,也不想談判,是要叫這些農漁民何去何從?謝龍介重申,政府應該進一步跟對岸協商,並同時輔導農民避開禁用藥問題,這才是解決問題的根本方式,而不是發生問題時就一直挑撥兩岸關係,且農委會那些補助不是真的用到農民身上,而是口惠而實不至。",https://www.chinatimes.com/realtimenews/20220612003468-260407,中時,政治,李俊毅,"[162, 300, 430, 548, 629]",,,,,,
陳時中喊6月10日疫情可能反轉 吳子嘉不禁吐一句,"衛福部長陳時中曾估計,疫情在6月10日可能反轉,死亡數會跟著下降。媒體人吳子嘉認為,政府官員要很務實的去解決我們疫情的問題,而不是在表面工作上,呼攏台灣老百姓。吳子嘉12日在《董事長開講》網路節目中認為,陳時中5月底稱疫情會在6月10日反轉,昨天就出現數字上的調整,台北市的餐廳、百貨公司都已經恢復活動了,中南部的公共場所也都開始恢復活動,出現很多「無敵星星」,情況確實不錯。陳時中6月10日的反轉說,昨天就出現怪異的數字向上跳動,指揮中心特別為了這件事情,做了一個科學上的解讀。吳子嘉接著表示,當陳時中宣布6月10日疫情要反轉的時候,全國的數字都要跟著這個反轉的腳步,一步一步邁進。他甚至認為,陳時中是希望老百姓看到數字逐漸下滑時,會很高興。不過,吳子嘉表示,讓他最意外的事情,陳時中自己居然確診了。他認為,政府官員要很務實的去解決我們疫情的問題,而不是在表面工作上,用朝三暮四或朝四暮三的方式,呼攏台灣老百姓。",https://www.chinatimes.com/realtimenews/20220612003372-260407,中時,政治,黃麗蓉,"[80, 240, 322]",,,,,,
民進黨22縣市長佈局提名一次看!這2大咖搶北市,"年底縣市長選舉,藍綠白陣營都想派出最強人選拿下更多縣市長席次,執政的民進黨此次人選也備受外界矚目。由於民進黨中央提名作業至今都未有新進展,但外界對於各縣市的可能人選,仍有眾多的推測。《中時新聞網》也盤整目前各界對於民進黨各縣市首長人選的「可能人選名單」。六都市長人選方面重要性不言而喻,因此除了長年穩定執政的台南市長黃偉哲、高雄市長陳其邁將爭取連任外,台中市長人選,則派出立法院副院長蔡其昌挑戰國民黨籍現任市長盧秀燕。在台北市、新北市、桃園市、基隆市人選則尚未決定。台北市部分,目前以衛福部長陳時中的呼聲最高,傳出已獲得黨內英系力挺,不過,由於正國會要角、前交通部長林佳龍也有意爭取市長之位,近來頻頻走訪基層,密集拜會黨政要角,日前也推出「台北首都圈交通」及「首都12大政策願景計畫」,喊話要讓台北「從A到A+」。在桃園市長人選方面,除了現任立委鄭運鵬、前立委鄭寶清有意角逐外,近來現任新竹市長林智堅是否可能拋下新竹參選,也備受討論;但是否真的會參選,仍視新竹市長一役由誰參選。目前新竹市方面,除行政院顧問鄭宏輝極力爭取外,林智堅有意拉抬副市長沈慧虹參戰,選情尚未明朗。而在新竹縣長方面,先前呼聲較高的現任總統府辦公室參議鄭朝方,日前已轉戰參選竹北市長,因此,目前外界研判可能改由現任民進黨發言人周江杰出戰。台灣人口數第六大的彰化縣,縣長人選方面,前縣長魏明谷目前仍持續勤跑基層,前黨部主委邱建富也傳出有意參選,最終由誰出戰,值得觀察。宜、花、東方面,宜蘭縣已經拍板由前宜蘭市長江聰淵出戰,花蓮縣長人選,目前則是傳出前總統府發言人KolasYotaka將投入選戰,挑戰現任縣長徐榛蔚。台東縣長部分,現任立委劉櫂豪、前立委賴坤成皆有意出戰,人選有待黨中央決定。在其他縣市方面,嘉義縣、苗栗縣、南投縣、雲林縣、屏東縣,則已拍板分別由翁章梁、徐定禎、蔡培慧、劉建國、周春米等實力派戰將出戰。基隆市長部分,預計將由立委蔡適應對決國民黨參選人謝國樑。嘉義市長選戰,立委王美惠地方實力雄厚,在黨內呼聲高,預計將挑戰國民黨現任市長黃敏惠。澎湖縣長方面,由於民進黨3年前失去澎湖縣長寶座以來,積極尋求重返執政,捲土重來的前縣長陳光復,先前曾因「初選民調排除問題」,多次槓上表態角逐的縣議員陳慧玲,兩人多次公開交鋒,聲勢都不容小覷。值得注意的是,政壇近期也傳出7月17日全代會將以改選黨內權力核心為主,未必會有2022大選的造勢活動,北北桃提名最遲可能延至8月底。對此,民進黨發言人周江杰表示,民進黨會依照既定時程,推出最合適的人選,爭取選民的支持,但現階段國人最關心的就是疫情,一切以防疫為最優先。",https://www.chinatimes.com/realtimenews/20220612003308-260407,中時,政治,李俊毅,"[127, 209, 357, 439, 554, 618, 670, 729, 792, 862, 957]",,,,,,
近來風波不斷 羅智強:常常想到高金素梅送我的16字,"民眾黨立委賴香伶12日前往國民黨前台北市議員羅智強開設的「桃園疫情關懷中心」拜訪,羅智強晚間也在臉書透露心聲,他表示,想在民進黨一黨獨大、民主已經失去制衡的時代,幫助壯大與團結「在野制衡力量」,這也是他今後堅定努力的信念。他甚至坦言,這一段時間,他常常會想到無黨籍立委高金素梅送給他的16個字「走出黨派,走入群眾,傾聽民意,服務人民」。羅智強12日在臉書貼文表示,他私下和賴委員交流時,對她說,這一段風風雨雨,其實他看透不少事情,很多時候,放下才是拾起,退後才能向前,往事不用再提,人生已多風雨,選擇成全之路,不只是成全別人,也是成全自己的自由,想開這些之後,就能稍稍體會北宋詞人周邦彥「此時情緒此時天,無事小神仙」的心境。羅智強認為,國民黨有很多很優秀的從政者,民眾黨也有很多優秀的從政者,無黨籍的朋友也有很多優秀的從政者,從今而後,他想在民進黨一黨獨大、民主已經失去制衡的時代,幫助壯大與團結「在野制衡力量」,這是他今後堅定努力的信念。因此,只要是在野的好朋友,有羅智強可以盡綿薄之力的地方,他都願意幫忙,前提是對方也願意接受他的幫助。羅智強表示,這一段時間,他常常會想到高金素梅送給他的16個字「走出黨派,走入群眾,傾聽民意,服務人民」,真的是很棒的從政座右銘。",https://www.chinatimes.com/realtimenews/20220612003303-260407,中時,政治,黃麗蓉,"[168, 312, 470]",,,,,,
鄭宏輝訪柯總召 研究2022新竹市勝選策略,"新竹市長選舉將在年底舉行,已宣布參選的行政院顧問鄭宏輝表示,他今天在民進黨立法院總召柯建銘的家中,和他一起煮茶論英雄,並研究2022新竹市的團結、勝選。鄭宏輝12日在臉書貼文表示,柯建銘總召在立法院的工作繁忙,常常要周六日才能回到新竹。今天下午他在柯總召家,一起煮茶論英雄,暢談政經局勢、聽聽立法院的八卦。最重要的是,研究2022新竹市的團結、勝選。網友紛紛表示,「輝哥,加油!一定勝選!」、「有愛心善心的政治人物勝選機率倍增」、「加油,期待您代表民進黨競選新竹市長,為家鄉打拚!」、「哇塞,好棒!輝哥凍蒜」、「新竹市長唯一支持輝哥!」、「輝哥加油」。另外,除了2022年新竹市的團結、勝選,鄭宏輝也極為關心新竹市的發展,其中一項就是青年創業,鄭宏輝在臉書分享敲敲金工老闆施懿芳的小故事,施懿芳就是白手起家的好例子,他從台南來到新竹落地生根,從網路品牌開到實體店面、憑藉著對飾品的熱愛,目前已成立了4個門市。鄭宏輝認為,這樣的空間很適合辦聯誼活動,說不定可以邊敲就敲出感情。他也試試看敲打英文字母在銅片上,這力量與角度的拿捏非常重要,專注在一聲聲的敲打過程中,也能讓心情好好沉靜下來。",https://www.chinatimes.com/realtimenews/20220612003074-260407,中時,政治,黃麗蓉,"[76, 175, 276]",,,,,,
聽到陳時中這樣預言疫情 施正鋒吐5字 宅神嗆一句,"中央流行疫情指揮中心指揮官陳時中曾在5日表示,6月10日後整體病例數會往下,屆時死亡數會跟著下降。東華大學教授施正鋒則對於他預言疫情反轉一事痛批,陳時中現在就是拍拍屁股要走去選舉,坦白講「完全是不要臉」,政治評論員朱學恒則認為,陳時中現在就像等待退伍的老兵,坐在那邊甚麼都不管。陳時中12日因身體不適快篩陽性確診。指揮中心表示,指揮官職務將由副指揮官、內政部次長陳宗彥暫代。總統府發言人張惇涵今天午間表示,蔡總統近期沒有和陳時中開過會議,但時常且頻繁地透過電話,討論防疫工作。張惇涵表示,稍早聽聞陳時中確診訊息後,蔡英文總統認為,陳時中擔任指揮官兩年多來,為防疫工作勞心勞力,幾乎未曾休息,希望陳能夠好好休養、早日康復。指揮中心指出,陳時中居家照護期間,指揮中心持續進行防疫工作,指揮官相關業務將由副指揮官陳宗彥暫代,陳時中亦會透過電話及視訊方式,掌握各項防疫工作進度。而據《中天新聞》近日報導,施正鋒受訪直言,陳時中現在就是要清理戰場,拍拍屁股就要走了,坦白講就是完全不要臉,他過去兩年來就是一個戒嚴司令,閣揆蘇貞昌和蔡英文總統,就是檔在他後面,出了事就是由他來負責。朱學恒則痛批,陳時中現在好像完全放飛做自己,在記者會上對於記者問題也都隨便亂回答,就好比等待退伍的老兵,坐在那邊甚麼都不管。",https://www.chinatimes.com/realtimenews/20220612003043-260407,中時,政治,李俊毅,"[23, 139, 310, 385, 485]",,,,,,
民代是染疫高風險 台中市山城議員蔡成圭也確診,"新冠疫情挾排山倒海直撲而至,染疫不分市區或偏遠的山城!台中市山城市議員蔡成圭也傳確診。他稍早在臉書PO文說,稍早覺得喉嚨怪怪,身體有些不舒服,經快篩後為陽性,目前依防疫規定隔離7日及自主健康管理7日,請各位鄉親安心不用擔心「蔡圭」,實在拍謝也請最近與「蔡圭」接觸過的鄉親們,留意自已的身體狀況。蔡成圭表示,蔡圭服務團隊快篩目前皆為陰性,將會繼續為鄉親們來服務!環境及空間也將進行消毒,如果鄉親還是有疑慮的話,歡迎直接撥打我們的服務專線為您服務。民代指出,他們是染疫的高風險族群,選民服務「跑攤」,何時會被感染難以預期?萬一被選民感染、還要向選民致歉!因為不知道是誰傳染给對方;疫情嚴峻的高原期,還是要各自保重,加強防疫才是疫情期間的「重中之重」。",https://www.chinatimes.com/realtimenews/20220612003033-260407,中時,政治,陳世宗,"[147, 222]",,,,,,
