timestamp,title,article,url,company,category,reporter
,總統府今年以來累計170人確診 占比約14.6%,"總統府發言人張惇涵今天說,自今年初以來,截至5月31日為止,包括總統府、國安會、外包廠商、憲兵營、警衛室,總計確診人數為170人,占所有單位總人數1162人約14.6%,並非台中市長盧秀燕所稱的1/3染疫。 媒體報導,盧秀燕指總統府有450名人員、140人確診,占1/3。 張惇涵透過臉書回應指出,總統府若有疫情狀況,都會向各界公開報告,目的很簡單,就是「公開透明」,而不是被踢爆才說明。希望透過總統府作為,讓社會各界了解,如何依照不同階段防疫指引,採取相對應措施;面對疫情,保持戒慎而不恐懼。 他說,包括,日前總統蔡英文因為家人確診而隔離,或者年初時,副總統賴清德出訪友邦宏都拉斯返國後的隔離,總統、副總統於隔離期間的健康狀況,及總統府各單位的染疫狀況等,總統府都會對外說明。 張惇涵指出,自今年初以來,截至5月31日為止,包括總統府、國安會、外包廠商,以及必須群體生活的憲兵營、警衛室,總計確診人數為170人,這些總統府都有定期發布,這些確診數占所有單位總人數1162人約14.6%。 他說,或許,幕僚提供給盧秀燕的數據,分母只計算了總統府一個單位的人數,而沒把其他單位列入;不過,實情確實並非盧秀燕所稱的1/3染疫。 張惇涵指出,刻意炒作確診人數絕對不是防疫的重點。重點在於,掌握疫情狀況、關心員工需求、精進防疫措施、維持運作正常,應該從公部門帶頭,並鼓勵民間一起來做。 他說,敵人是病毒,不是彼此。沒有違反防疫規定,但卻確診的人,其實不需要道歉,也不應該被投以異樣眼光。因為,每個人都有生病或身體不舒服的時候,這時候需要的是溫暖的關心。此時此刻,最重要的是,中央地方要互相合作、互相補位,同事朋友之間互相關懷、互相協助。",https://www.chinatimes.com/realtimenews/20220601005128-260407,中時,政治,中央社
,確診國考生可全額退費 考選部:無法外加名額補考,"考選部今天說,因指揮中心更新規定,國考防疫措施也配合調整,如因傳染病防治法無法應試者,可在考試前後15天申請全額退費;國考屬性與升學考試性質不同,無法以外加名額方式辦理補考。 考選部晚間透過新聞稿表示,因應中央流行疫情指揮中心更新COVID-19疫情各種管制身分類型及防疫規定,國家考試防疫措施須配合調整。考選部邀感控防疫專家、協辦國考的縣巿政府及衛生福利部、教育部代表,共同研商調整國考防疫措施。 考選部表示,如因傳染病防治法規定無法應試者,可檢具證明文件,在考試前後15天內向考選部申請全額退費。 考選部說,由於國家考試的屬性與升學考試性質不同,無法全然比照升學考試以外加名額方式處理辦理補考,且性質與國家考試相近的教師甄選也沒有補考,考選部將在兼顧考試公平性、應考人權益、地方政府防疫量能等前提下,配合指揮中心防疫政策及疫情發展,持續滾動調整國家考試防疫措施。 考選部說,考量考試公平性、應考人應試權益、參與考試人員,包含應考人、監場人員等試務工作人員等健康安全,以及考選部與地方政府和試區學校防疫量能等各種因素,從6月起調整3項國家考試應試限制及防疫措施。 考選部指出,應考人如有以下情形之一者,在限制不得外出期間,都不得到場應試,且嚴禁進入試區,包括確診且於指定隔離治療機構或指定處所隔離,含居家照護;為指揮中心發布具感染風險民眾追蹤管理機制的「居家(或集中)隔離」、「居家(或集中)檢疫」、「自主防疫2日內快篩陽性」。 考選部說,「自主健康管理」及「自主防疫2日內快篩為陰性」得外出者,可參加國家考試,並安排在備用試場應試;增加各試區備用試場種類及數量,提高試區護理人員、備用試場監場人員人力配置。 考選部表示,受防疫管制的應考人,應主動提前通知考選部。考選部也會將名單與指揮中心「確診」、「居家隔離」、「居家檢疫」名單加強勾稽比對至考試結束。請應考人確實遵守防疫規定,如有違反情事,除依試場規則予以扣考、扣分或不予計分外,並以傳染病防治法規定告發。 考選部說,舉行考試第一天須繳交健康關懷表,請應考人誠實填列。提供試區用餐隔板,應考人在試場內用餐者一律使用隔板,且在指定處所固定座位用餐。 考選部表示,監場人員依不同試場有適宜的防護設備,一般試場監場人員執行監場工作時,須戴口罩、防護面罩及使用酒精消毒雙手;備用試場監場人員則須戴口罩、穿戴簡易型隔離衣、防護面罩、手套及使用酒精消毒雙手,以強化安全防護。 考選部說,試務工作人員須完整接種3劑疫苗滿14天。電腦化測驗適用以上防疫措施,但在備用試場應試者改採紙本試題,並以2B鉛筆劃記試卡作答。",https://www.chinatimes.com/realtimenews/20220601005344-260407,中時,政治,中央社
,台美貿易倡議來了 留英博士喊冷靜:先看「他們」會放鞭炮嗎,"為強化台美雙邊貿易和經濟關係,行政院政務委員鄧振中今(1)日與美國USTR副貿易代表畢昂琪(Sarah Bianchi)視訊會談,行政院於會後舉行記者會,鄧振中表示,台美將啟動「台美21世紀貿易倡議」,並啟動貿易談判,首次會議將在本月底在美國華府舉行,台美經貿關係上多年期望跟美方貿易談判,現在正式展開。 鄧振中指出,台美21世紀貿易倡議,分別為貿易便捷、法規制定、農業、反貪汙、中小企業、數位貿易、勞工、環保、標準、國營企業,非市場經濟等11項目談判,雙方已經同意本月底在華府舉行首次會議,預計將會由他親自出席,與美方貿易談判代表正式展開談判。 鄧振中表示,本項倡議因架構完整、可延續、內容廣泛,可做為推動貿易協定的路徑圖。本項倡議內容係以高標準為目標,將有利台灣爭取參加CPTPP,政府將結合產、官、學、研各界力量,為我爭取最大利益。 不過,中華戰略學會研究員、英國赫爾大學政治學博士張競認為,假若這其中內容有任何項目是業界不斷向政府呼籲必須與美國協商,而如今能夠順利開議,那麼無疑吾人必須加以肯定。 反之,若這些項目宣布後,業界丈二金剛摸不著頭腦,還要去搞清楚對其營運造成何種影響時,吾人就要抱持保留態度。 張競質疑,洋洋灑灑十一點,不知牛肉在何處,問問企業可有感?且待訂約見真章。先看看明天業界會不會放鞭炮再說吧,再張開眼看看是不是鴻門宴!",https://www.chinatimes.com/realtimenews/20220601006049-260407,中時,政治,丁世傑
,蔡其昌助理發圖被批假訊息 這粉專轉發遭嗆:敢賭退出政壇?,"對於台中市政府施打兒童疫苗效率,包括趙少康等藍營指控立法院副院長蔡其昌助理發的圖卡是錯假消息,還偷偷刪文;陳柏惟也在臉書寫「校園施打三天全市7200」。「罷免陳柏惟2.0」臉書粉專嗆賭陳柏惟,如果如果蔡其昌助理發的圖卡有造假,陳柏惟關粉專退出政壇;如果圖卡是真實的,「罷免陳柏惟2.0」關粉專並加送1000份雞排,「就問你敢不敢」 ? 欲參選台中市市長的民進黨籍立法院副院長蔡其昌今(1)日在臉書指出,盧市府規劃校園施打效率緩慢,「台中三天只打了7200劑也是事實」,蔡其昌臉書後來又修改為「台中校園施打三天僅7200劑也是事實」,早已遭到罷免的陳柏惟也在臉書寫「校園施打三天全市7200」。 此經國民黨台中市議員黃健豪駁斥是錯假訊息,黃健豪指出,台中市政府與全體醫護在高壓忙碌之下,截至5/31已經幫7萬7290名孩童施打兒童疫苗。 黃健豪酸,不知道蔡其昌副院長的團隊發生什麼事,是忙著幫阿扁貪污除罪化?還是單純數學不好?竟然直接謊稱台中市只打了7200劑,隨便算都知道這是錯假訊息。黃健豪質疑,蔡其昌,你要不要道歉?蘇貞昌,你要不要叫刑事局立案調查? 國民黨也在臉書怒駁蔡其昌,統計至5/31下午15:00為止,在台中市接種兒童BNT施打數為4萬0765人次,另兒童莫德納疫苗累計施打為3萬6525人次,因此台中兒童施打疫苗數共7萬7290人次。國民黨質疑蘇貞昌,蔡其昌團隊拼命造謠不抓嗎? 趙少康也認為,台中市長參選人蔡其昌的特助造謠台中市只打了7,200劑兒童疫苗,立刻被台中市衛生局打臉,澄清台中兒童疫苗早就打了7萬7920人次!蔡其昌特助散播假訊息有名、有實、有據,被踢爆是假訊息後,蔡其昌助理竟然偷偷刪文。 另外,臉書粉絲專頁「罷免陳柏惟2.0」嗆賭陳柏惟,如果蔡其昌助理發的圖卡有造假,陳柏惟關粉專退出政壇;如果圖卡是真實的,「罷免陳柏惟2.0」關粉專並加送1000份雞排,「就問你敢不敢」 ?",https://www.chinatimes.com/realtimenews/20220601005986-260407,中時,政治,丁世傑
,台美21世紀貿易倡議啟動 吳釗燮:具高度戰略意義,"台美雙方今天宣布啟動「台美21世紀貿易倡議」,外交部長吳釗燮說,台美經貿邁入嶄新階段,表達高度歡迎與支持;彰顯台美互為彼此優先貿易夥伴,對台美整體夥伴關係發展,具高度戰略意義。 行政院政務委員鄧振中與行政院發言人羅秉成、外交部長吳釗燮、經濟部長王美花晚間舉行「深化台美經貿關係重大成果記者會」,會中宣布台美將啟動「台美21世紀貿易倡議」,月底將在華府舉行首次會議。 吳釗燮表示,5月20日鄧振中和美國貿易代表戴琪(Katherine Tai)在泰國曼谷會談,提到雙方團隊會儘速討論如何深化兩國經貿關係。很快地,鄧振中和美國副貿易代表畢昂奇(Sarah Bianchi)今天下午舉行視訊會談,宣布啟動台美21世紀貿易倡議。 吳釗燮說,這為未來簽署台美高標準經貿協定談判,規劃路徑圖,雙方約定月底前在美國華府召開第一次協商會議,對於台美宣示雙邊經貿邁入嶄新階段,外交部表達高度歡迎與支持。 吳釗燮表示,這項貿易倡議不僅彰顯台美互為彼此的優先貿易夥伴,更說明說雙方將攜手邁向共享的經貿願景,對未來台灣、美國整體夥伴關係發展,具高度戰略意義。 吳釗燮指出,過去這段時間以來,國際地緣戰略情勢劇烈變動,俄國入侵烏克蘭,威權專制國家合流,操縱軍事、經貿、網路認知戰等工具,企圖破壞以規則為基礎的國際秩序,民主陣營已經有充分警覺,並團結反制。 吳釗燮說,台灣做為對抗威權入侵的最前線,擁有先進半導體、高科技產業,更是美國及其他理念相近國家最可靠的夥伴;因此,為維護印太地區的經濟自由、開放與繁榮,很高興能和美國展開新的倡議,制定高標準經貿規範。 吳釗燮表示,希望這能為印太經濟合作形成示範效果,也能提升台灣在區域經貿議題的領導地位,同時更有助台灣爭取參加跨太平洋夥伴全面進步協定(CPTPP),以及印太經濟架構(IPEF)等區域經貿整合機制,外交部將和國內經貿相關部會共同合作,推動後續協商,使倡議早日簽署、落實。",https://www.chinatimes.com/realtimenews/20220601005880-260407,中時,政治,中央社
,經貿辦:啟動台美21世紀貿易倡議 有利爭取加入CPTPP,"行政院經貿辦今天指出,台美雙方宣布啟動「台美21世紀貿易倡議」,以具體方式深化台美經貿關係;目標是在談判完成後,獲致高標準且具經濟意義的貿易協定,將有利台灣爭取參加跨太平洋夥伴全面進步協定(CPTPP)。 行政院經貿談判辦公室晚間透過新聞稿表示,行政院政務委員鄧振中今天與美國副貿易代表畢昂奇(Sarah Bianchi)視訊會晤,雙方宣布啟動「台美21世紀貿易倡議」,目的是要以具體方式,深化台美經貿關係。 經貿辦表示,台美雙方將致力於開啟談判,目標是在談判完成後,獲致高標準且具經濟意義的貿易協定。預期雙方未來的談判包括,第一、貿易便捷化:尋求以最佳方式促進貿易,包括加速執行世界貿易組織(WTO)的貿易便捷化協定、採取數位化措施等,以加速海關通關程序;就電子支付方式、風險管控、保護交易者資訊等進行協商,以協助中小企業善用科技快速通關。 第二、法規訂定原則:本於對良好治理及遵守法律的理念,採用完善、透明化的原則訂定法規,包括即時在網路提供關於法規及法規訂定過程的資訊、與公眾溝通並考量各方意見,並基於最佳資訊、科學及證據做成法規決策:尋求討論服務業法規透明化及良好治理的可能性。 第三、農業:透過科學、以風險為基礎的決策、採取透明完善法規作法等方式,尋求可促進農業貿易的法規。 第四、反貪污:為防止及打擊賄賂與貪污,致力建立強而有力的反貪污標準、消除以稅賦減免作為賄賂的方式、建立關於追繳貪污犯罪所得措施、建立拒絕提供涉及貪污犯罪的外國公職人員避風港的相關措施。 第五、協助中小企業貿易:為便利中小企業經商,將透過排除貿易障礙、分享最佳做法等方式,促進中小企業貿易;協助婦女或弱勢群族等擁有的中小企業經商。 第六、掌握數位貿易所帶來的利益:尋求對勞動者、消費者、企業家及中小企業有利的數位貿易環境;雙方共同理念包含建立消費者對數位經濟的信任、推廣資訊的取得、便利數位科技的使用、建立具韌性且安全的數位基礎建設,並解決數位經濟中具歧視性和貿易扭曲的作為。 第七、推廣以勞工為中心的貿易:推動勞動權益保護,發展更具包容性的貿易與勞動政策,包括消除全球供應鏈中的強迫勞動;創造更多機會,促進性別平等,彰顯貿易可以成為促進勞動權益的正面力量。 第八、支持環境及氣候行動:討論深化貿易與環境議題的合作,包括依據去年「聯合國氣候變化綱要公約」第26屆締約方大會(COP26)的成果,推動雙方的經濟去碳化;交換貿易與環境相關議題資訊;支持企業、綠色就業與低碳經濟成長。 第九、標準:基於共同理念發展規範,以利標準、技術性法規及符合性評鑑程序從準備到採行,都是基於合法政策目標、不具歧視性,且不會衍生不必要的貿易障礙。 第十、國營事業:認為國營或國家控制事業及政府指定的獨占事業不符市場常規的作法,會對國際貿易及投資造成顯著扭曲;發展規範以確保相關政府控制事業依市場機制運作、公平監管,且不會接受扭曲貿易的非商業性援助。 第十一、非市場政策及做法:台美都是市場經濟體,且瞭解貿易夥伴的非市場政策衍生的損害,威脅人民生活,並傷害勞工及企業;合作對抗這些有害的非市場政策及做法。 經貿辦表示,台美雙方期待藉由「台美21世紀貿易倡議」及與利害關係人的持續互動,推進及深化台美重要經貿關係、提倡共享價值,一起應對共同的挑戰和機會。雙方將以共享價值為基礎,推動彼此貿易優先事項,為勞工及產業促進創新及包容性的經濟成長。 經貿辦指出,「台美21世紀貿易倡議」首次會議預計將在6月底前在美國華府舉行。這項倡議因架構完整、可延續、內容廣泛,可做為推動貿易協定的路徑圖,倡議內容是以高標準為目標,將有利台灣爭取參加跨太平洋夥伴全面進步協定(CPTPP),政府將結合產、官、學、研各界力量,為台灣爭取最大利益。",https://www.chinatimes.com/realtimenews/20220601005790-260407,中時,政治,中央社
,新竹市長最新民調曝光 這人竟奪冠 網驚喊6字,"新竹市是科技產業聚集重鎮,被各政黨視為重要攻略目標,年底縣市長選戰將有如決戰光明頂般,成為決戰擂台。最新民調結果顯示,若國民黨推出鄭正鈐參選新竹市長,民進黨派鄭宏輝、民眾黨由高虹安、時代力量推邱顯智,相比4人支持度,鄭正鈐以20.3%贏過鄭宏輝的19%、高虹安的13.9%、邱顯智的6.8%。有網友忍不住大喊:「新竹好刺激啊!」 新竹市長一役,民進黨內以行政院政務顧問鄭宏輝最先表態,國民黨則可能由立委鄭正鈐與市議員林耕仁競逐,而民眾黨與時力預計也會推出候選人,趁此穩固政黨實力。 據《TVBS民調中心》5月底所做新竹市長最新民調,結果顯示,在四黨競爭態勢下,若國民黨推出鄭正鈐,民進黨派出鄭宏輝,民眾黨由立委高虹安,時代力量推立委邱顯智,鄭正鈐以20.3%贏過鄭宏輝的19%、高虹安的13.9%、邱顯智的6.8%。相較之下,國民黨若推出林耕仁,則由鄭宏輝以19.7%贏過林耕仁的19.3%、高虹安的14.4%、邱顯智的6.3%。 若是藍綠對決,國民黨鄭正鈐單獨對上民進黨鄭宏輝,鄭正鈐以24.6%贏過鄭宏輝的22.9%,兩人都不支持的有17.2%,無意見的有34.9%。顯示雖然由鄭正鈐領先,但有超過5成民眾未明顯表態,兩人都還有很大的努力空間。 若以區域來看,鄭正鈐在東區、北區均領先鄭宏輝,香山區則是落後。在選民政黨傾向上,鄭正鈐拿下國民黨高達63.8%的支持,鄭宏輝則拿下民進黨55.5%的支持。 該民調由《TVBS民調中心》進行調查,調查時間為5月21日至30日,調查有效樣本數為1097份。 該民調曝光後,有網友在入口網站「Yahoo奇摩」、PTT論壇留言表示,「差1.3個百分點,DPP有機會」、「林耕仁在新竹看板掛很多耶」、 「新竹好刺激啊」、「鄭正鈐真的很優秀」、「邱顯智就別鬧了吧!不是忙著幫鮭魚們改回本名解套嗎」。",https://www.chinatimes.com/realtimenews/20220601005896-260407,中時,政治,李俊毅
,染疫死亡逾千人 賴士葆轟監委自我閹割、坐領高薪不敢查,"疫情持續延燒,染疫死亡人數屢創新高,國民黨立委賴士葆在臉書痛批,去年疫情破口800多人死亡,當時行政院長蘇貞昌說監察委員要約談指揮官陳時中是不道德與不厚道,監委不敢再出聲;今年疫情已有1千多人死亡,也沒有看到任何監委再敢對此調查,監委自我閹割、只變成坐領高薪的小弟小妹而已。 賴士葆指出,很多孩子走了是事實,但是不能說更不能批評。至今已有12個孩童因為Omicron染疫死亡。蔡政府為了要掩蓋防疫不力,調查局、刑事警察局忙著查辦國安資訊戰,原本要約談郭彥均,在輿論的壓力之下改查發布消息的內容農場,想引導成為認知作戰。 賴士葆表痛批,迄今沒有任何監察委員去調查行政部門的怠惰失職,政府對家長及弱小的孩童有太多的愧疚與虧欠,8400億的防疫振興的錢,8成以上拿去補助振興,最該救命的防疫物資不到2成,還要人民自掏腰包排隊買快篩劑。 賴士葆直言,兒童疫苗要從5月17日才陸續到貨,這幾天心急如焚的家長甚至跨縣市帶著孩子搶打疫苗,1個多月來,台灣超過兩百萬人確診,120萬名5-12歲的孩童未打疫苗,毫無保護力的孩童暴露在這樣的環境中,如再有孩子走了是誰該負責? 他怒轟,去年的疫情破口800多人死亡,當時蘇貞昌說監察委員要約談陳時中是不道德與不厚道,因此監察委員就像蘇貞昌的小弟小妹不敢再出聲,可見監察委員眼中只有總統與行政院長,沒有任何的肩膀,不敢行使監委應有的職權。 賴士葆強調,今年的疫情延燒已有1千多人死亡,我們孩童的死亡率是日本10倍、韓國的8倍,也沒有看到任何監委再敢對此調查,監委幾乎都自我閹割、只變成坐領高薪的小弟小妹而已。",https://www.chinatimes.com/realtimenews/20220601005798-260407,中時,政治,張薷
,台美21世紀貿易倡議啟動 外交部:很快獲致具體成果,"行政院政務委員鄧振中與及美國副貿易代表畢昂琪(Sarah Bianchi)今日進行視訊會談,宣布啟動「台美21世紀貿易倡議」(U.S.-Taiwan Initiative on 21st Century Trade),為未來簽署台美高標準的經貿協定談判規劃路徑圖,雙方並約定於本(6)月底前在美國華府召開第一次協商會議。對於台美宣示雙邊經貿關係邁入嶄新階段,外交部表達高度歡迎與支持。在雙方均有高度協商意願及動能的情況下,相信這項台美的新倡議將能很快獲致具體成果。 外交部表示,「台美21世紀貿易倡議」涵蓋的議題包括:強化數位貿易、貿易便捷化、法規訂定原則、中小企業、環境保護、標準、非市場經濟政策等,均是當前印太區域經貿發展的重點,凸顯台美互為彼此優先貿易夥伴,具有重大戰略意涵。台美之間已具備良好堅實的經貿對話平台,如台美《貿易暨投資架構協定》(TIFA)、「經濟繁榮夥伴對話」(EPPD)及「科技貿易暨投資合作架構」(TTIC)等,並在過去這段時間持續密集討論雙方共同關切的雙邊與區域經貿議題。 外交部指出透過這次嶄新的倡議,台美可望發展出更全面、實質且領先的經貿夥伴關係,有助於台灣與全球經濟的連結,深化台美未來在印太區域的經貿合作。外交部與國內經貿相關部會將持續提升與美方的經貿夥伴關係,同步推動相關經貿倡議及繼續爭取參與「印太經濟架構」(IPEF),共同促進區域的自由、開放、穩定與繁榮。",https://www.chinatimes.com/realtimenews/20220601005800-260407,中時,政治,楊孟立
,政院宣布「台美21世紀貿易倡議」啟動 網反應竟一面倒,"台美經貿關係出現重大進展?行政院政委鄧政中今(1日)與美國貿易副代表畢昂琪會談後,於晚間行政院記者會宣布啟動「台美21世紀貿易倡議」(U.S.-Taiwan Initiative on 21st Century Trade),政院發言人羅秉成表示,雙方將以具體行動深化雙邊貿易關係。消息一出,在PTT論壇掀起熱議,許多網友質疑:「沒合約、沒MOU,只有嘴砲也能急著宣傳?」 鄧政中表示,今與畢昂琪(Sarah Bianchi)舉行視訊會議,台美雙方在會議中確認,雙邊將啟動重要經貿倡議,根據該倡議內容,台美雙方將啟動貿易談判,以便在未來能獲得高標準、具有經濟利益的貿易協議。 首次會議將在本月底於美國華府舉行,台美經貿關係上多年期望跟美方貿易談判,現在正式展開。 鄧振中日前與美國貿易代表戴琪在「APEC貿易部長會議」舉行期間,展開雙邊會談,討論台美經貿等議題,雙方並約定數周後再進行會談,形式不限實體或視訊,雙方會面預計在6月下旬。不過,戴琪因另有其他要務,今天由畢昂琪與鄧振中視訊對話。 鄧振中指出,台美21世紀貿易倡議分別為貿易便捷、法規制定、農業、反貪汙、中小企業、數位貿易、勞工、環保、標準、國營企業,非市場經濟等項目談判,雙方已經同意本月底在華府舉行首次會議,預計將會由他親自出席,與美方貿易談判代表正式展開談判。 鄧振中表示,本項倡議因架構完整、可延續、內容廣泛,可做為推動貿易協定的路徑圖。本項倡議內容係以高標準為目標,將有利台灣爭取參加CPTPP,政府將結合產、官、學、研各界力量,為我爭取最大利益。 至於「台美21世紀貿易倡議」是否取代原有的「台美TIFA」?鄧振中說,台美TIFA是20多年來對話機制,將來會持續維持,倡議明確目標經由談判達成經貿協定,兩國家交往未來會越來越頻繁。 政院宣布該項重大倡議內容,在PTT論壇迅速引發數百名網友討論。有網友表示,「跟美國人開會聚餐也要大內宣?」、「早日簽署=沒簽啊」、「MOU(備忘錄)至少還有個儀式,倡議是類MOU嗎?」、「我們買美國貨免關稅嗎?」、「翻譯:就是雙方聊得興高采烈,還沒到簽備忘錄」、「連MOU都沒有,好意思拿出來唱」、「這叫重大突破?哈哈哈」、「塔綠班最會吹」、「沒合約沒MOU,只有嘴砲也能急著宣傳?」 不過,也有少部分網友替政府緩頰表示,「小英政績+1」、「我相信黨有後手」。",https://www.chinatimes.com/realtimenews/20220601005735-260407,中時,政治,李俊毅
