title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
傳轉戰桃園 林智堅:找到好人選接棒且防疫優先,"針對媒體報導指新竹市長林智堅將選桃園一事,林智堅今天晚間接受節目專訪表示,目前在意的是找到好人選延續新竹市政,且此刻以防疫優先。林智堅今天晚間接受電視台直播節目的視訊訪問時表示,近期未曾與總統蔡英文、桃園市長鄭文燦討論年底選舉。林智堅表示,鄭文燦在市政工作上有很好成績,桃園在地也有一些人選,此刻桃園與中央,民進黨都是執政黨,最重要的就是COVID-19(2019冠狀病毒疾病)防疫優先,談論選舉不會是民眾的期待。針對媒體報導指林智堅點頭轉戰桃園的前提是要先找到他屬意的接棒人選,林智堅澄清,對於每個即將卸任的市長來說,都會很在意努力了8年的政績能否延續,所以沒有屬不屬意的問題,只有能否找到好人選,讓市政能接棒、延續下去的問題。",https://www.cna.com.tw/news/aipl/202205250433.aspx,中央社,政治,魯鋼駿新竹市,"[64, 114, 207]",2022-05-25 22:32,2022,5,25,22,32
中科院:參照旋轉門條款防弊 列管2000名離職人員,"國家中山科學研究院今天表示,離職未滿3年的人員,包括擔任廠商負責人、董事、獨立董事、監察人、採購人員、經理人或相類似職務者,禁止參與離職前5年內與職務有關的採購案件,共列管約2000人。中科院明天上午將以「海空戰力提升特別預算中科院辦理民間釋商之目標及規劃報告」與「中科院現職員工涉及利益衝突迴避之查證情形及策進作為」為題,赴立法院外交及國防委員會專案報告,報告書今天送抵各立法委員辦公室。中科院報告指出,依據規定,中科院全院員工對配偶、二親等內親屬參與採購案件者均應主動迴避,且不得探詢相關事項;另外,離職未滿3年的人員,包括擔任廠商負責人、董事、獨立董事、監察人、採購人員、經理人或相類似職務者,禁止參與離職前5年內與職務有關的採購案件,共列管約2000人。中科院說明,若中科院員工違反規定,除記過外,若涉法將移送法辦;若廠商違反規定,除撤銷決標、終止或解除契約,也將追償損失。中科院強調,為強化利益衝突防弊機制,國防部透過專案編組定期實施查核,並由中科院督察室綜合整理利益衝突防弊機制,納編安全室等單位,執行離職人員通報管制、涉法案件移送、違規廠商處理及預警情資掌握等督導查核作為。中科院表示,將建置「利益迴避檢索資料庫」,提供各單位執行申購前,對廠商負責人實施勾稽比對,若違反作業規定立即停止向該廠商採購;另由督察人員針對得標廠商實施複式查核,以降低利益衝突風險,年度迄今計執行廠商查核1755次,初步發掘疑違反利益衝突者共2案,現由廠商說明中,會定期將稽查結果陳報國防部。",https://www.cna.com.tw/news/aipl/202205250428.aspx,中央社,政治,游凱翔台北,"[93, 195, 331, 391, 494]",2022-05-25 22:26,2022,5,25,22,26
羅秉成:網路性別暴力猖獗 須發展多元防治工具,"2022年全球合作暨訓練架構(GCTF)終止性別暴力國際研討會今天落幕,行政院政務委員羅秉成致詞時指出,網路性別暴力猖獗,發展多元的性別暴力防治工具與機制勢在必行。行政院性平處晚間發布新聞稿指出,為期2天,歷來GCTF活動中最多合辦國家的「2022年全球合作暨訓練架構(GCTF)終止性別暴力國際研討會」今天落幕。研討會主辦單位包含性平處、外交部、美國在台協會、日本台灣交流協會、澳洲辦事處、英國在台辦事處、加拿大駐台北貿易辦事處、歐洲經貿辦事處、駐台北以色列經濟文化辦事處共同主辦;協辦單位則有美國國際民主協會與社團法人台灣彩虹平權大平台協會。性平處指出,研討會首日開幕式邀請行政院長蘇貞昌、澳洲駐台代表露珍怡(JennyBloomfield)致詞,另特別邀請美國國務院促進多元性別人權特使史登(JessicaSTERN)等人專題演講。性平處說,研討會2天內也安排「消除基於性別的暴力」、「數位/網路性別暴力防治」、「性別暴力與司法議題」、「對LGBTQI+人身安全之保障」4場次論壇,由台灣、美國、日本、澳洲、英國等10國官員、專家學者與民間團體擔任主持人及與談人。性平處指出,講者們提出性別歧視與偏見,致使女性、女童、多元性別者及原住民女性易遭受到性別暴力,另因缺乏調查統計與資源,讓性別暴力議題難以呈現全貌,尤其在數位科技網路快速發展下,更加劇性別暴力嚴重程度。性平處表示,講者們建議,從教育做起,提升官員、大眾的性別敏感度,認識及關注交織性歧視議題,以及多元性別者的需求,並制定反歧視法或平等法,強化被害者保護及加害者處罰,透過公私協力及跨國合作,積極落實防治,邁向終止性別暴力的目標。閉幕典禮部分,英國在台辦事處代表鄧元翰(JohnDENNIS)致詞時指出,盼尋求更好的解決方案,消除性別暴力。羅秉成致詞時表示,隨著科技與網路發達,數位與網路性別暴力犯罪在虛擬世界更為猖獗,嚴重影響被害人的隱私安全及人格尊嚴,所以發展多元的性別暴力防治工具與機制已勢在必行,並應增進官員與社會大眾對新型態性別暴力類型的辨認與因應。他也表示,在性別不友善的環境及交織性歧視下,可能導致多元性別被害人不願尋求協助,增加其在性別暴力的脆弱性,因此,在未來處理性別暴力議題時,除了避免性別刻板印象與歧視外,也應考量及關注少數性別者的特殊需求。",https://www.cna.com.tw/news/aipl/202205250427.aspx,中央社,政治,賴于榛台北,"[82, 157, 273, 312, 356, 369, 485, 585, 698, 722, 753, 863]",2022-05-25 22:26,2022,5,25,22,26
4架中共戰機擾台西南ADIZ 空軍兵力應對,"空軍今天晚間發布共機動態,4架共機(2架殲10戰機、2架殲16戰機)侵擾台灣西南防空識別區(ADIZ),空軍派遣空中巡邏兵力應對、廣播驅離、防空飛彈追蹤監控。國防部自民國109年9月17日起,在官網「即時軍事動態」專區發布中共軍機動態。國防部統計,110年10月1日共38架次共機擾台;同年10月2日39架次、10月3日16架次,10月4日更高達56架次,這也是國防部自公布即時軍事動態以來架次最多的一次;另外,今年1月23日有39架次共機擾台,是今年以來數量最多一次。",https://www.cna.com.tw/news/aipl/202205250426.aspx,中央社,政治,游凱翔台北,"[79, 118]",2022-05-25 22:22,2022,5,25,22,22
張善政親赴桃議會 送邱奕勝卡片禮物被婉拒,"國民黨桃園市長參選人張善政今天至桃園拜會立委後,低調前往桃園市議會,想將禮物和祝賀卡片轉交給議長邱奕勝卻被婉拒,張善政受訪時說,能理解對方有顧慮,但祝福的心不變。國民黨18日宣布徵召張善政參選桃園市長,引發地方反彈聲浪。張善政昨天原本計劃拜訪桃園市議會,但桃園市議會議長邱奕勝表示正在主持會議,會再另尋時間與張善政見面暢談,行程宣告取消。張善政今天下午到桃園拜會立委萬美玲、魯明哲後,低調前往桃園市議會,由秘書將禮物和祝賀卡片送至桃園市議會1樓,不料卻被警衛追出來退回。張善政隨後親自下車至議會,請警衛協助將他自製的茶樹精油和端午節祝賀卡片轉交給邱奕勝,經警衛請示後,對方轉達「謝謝,端午節快樂」,但仍不收,張善政當下則回「連卡片都不收嗎,好的,謝謝」,隨後轉身離去。張善政在現場接受媒體堵訪時表示,因為邱奕勝先前說過會主動約時間,所以就不強求今天一定要碰面,但是既然都到了桃園,過門而不入蠻失禮的,所以才想把小禮物帶來,不一定要見到邱奕勝,但就是禮物留下來。張善政說,對方若有顧慮,他能了解,那就先把禮物帶回去,但是祝邱奕勝端午節快樂的心是不變的,禮物和卡片有機會再當面贈送。",https://www.cna.com.tw/news/aipl/202205250397.aspx,中央社,政治,葉臻桃園,"[81, 169, 235, 334, 430]",2022-05-25 20:49,2022,5,25,20,49
總統府新增3人確診 與正副總統無接觸史,"總統府發言人張惇涵晚間表示,總統府新增3名確診案例,包括2名總統府員工及1名憲兵,憲兵因在休假期間確診,所以無營區內密切接觸者。上述案例近期與總統、副總統及總統府、國安會等官員皆無接觸史。張惇涵晚間表示,總統府新增3名確診案例,包括2名總統府員工及1名憲兵,該名憲兵因於休假期間確診,故無營區內密切接觸者。他進一步說,上述案例近期與總統、副總統及總統府、國安會等官員皆無接觸史。總統府各項業務正常運作,並持續依照防疫指引,落實相關檢疫措施及防疫工作。",https://www.cna.com.tw/news/aipl/202205250370.aspx,中央社,政治,溫貴香台北,"[94, 153]",2022-05-25 19:17,2022,5,25,19,17
立院初審 高等行政法院增設地方行政訴訟庭,"立法院司法及法制委員會今天初審通過行政法院組織法、行政訴訟法部分條文修正草案等案,高等行政法院分設高等行政訴訟庭、地方行政訴訟庭,並增訂遠距審理、巡迴法庭等條文,讓民眾訴訟便利性不打折。對於濫訴的防杜機制,初審條文規定,如果起訴是基於惡意、不當或其他濫用訴訟程序的目的或有重大過失,且事實上或法律上的主張欠缺合理依據,遭行政法院駁回原告之訴者,行政法院得對實質上進行濫訴行為的原告、代表人或管理人、代理人,各處以新台幣12萬元以下罰鍰。立法院司法及法制委員會今天併案審查司法院及朝野立委所提行政訴訟法、行政法院組織法部分條文修正草案等案,司法院秘書長林輝煌等人列席報告,並備質詢。司法院所提書面報告指出,行政法院的審級分工宜將事件分流,形塑堅實的第一審行政法院,與發揮法律審功能的最高行政法院為目標,讓原分散於各地方法院的行政訴訟庭,改於高等行政法院增設地方行政訴訟庭。在訴訟法上,地方行政訴訟庭相當於「地方行政法院」的審級。經在場立委及官員討論後,大致上按照司法院提案通過,未有條文保留,初審通過。全案不須交由黨團協商。在行政法院組織法部分,初審通過條文規定,高等行政法院除別有規定外,指的是高等行政法院高等行政訴訟庭與地方行政訴訟庭。地方行政訴訟庭管轄事件,包括通常訴訟程序事件、簡易訴訟程序事件、交通裁決事件、收容聲請事件及其他法律規定等行政訴訟事件。然而,外界質疑倘若修法通過後,恐造成民眾訴訟上的不便及增加訴訟成本;林輝煌說,民眾的訴訟便利性不會打折,會用巡迴法庭、線上起訴、遠距審理等方式處理。在行政訴訟法修法上,初審通過條文規範,簡易訴訟程序的審理,當事人一造的住居所、公務所、機關、主事務所等所在地,位於與法院相距過遠的地區者,行政法院應徵詢其意見,以遠距審理、巡迴法庭或其他便利的方式行之。相關認定標準及巡迴法庭的開庭辦法等,由司法院定之。這次修法也強化高等行政法院移送最高行政法院大法庭統一裁判見解的機制,及保障原住民族、弱勢兒少及身心障礙者近用司法權益,並增訂行政訴訟調解制度等。此外,在法院組織法修法部分,現行條文規定,法庭錄音、錄影內容,應保存至裁判確定後2年,始得除去其錄音、錄影。但經判處死刑或無期徒刑確定的案件,其保存期限依檔案法的規定。時代力量立法院黨團提案,將「2年」改為4年,國民黨立委葉毓蘭修法版本,則是改為3年;經討論後,初審通過條文改為「3年6月」。",https://www.cna.com.tw/news/aipl/202205250365.aspx,中央社,政治,王揚宇台北,"[93, 218, 290, 413, 461, 579, 653, 779, 851, 935]",2022-05-25 19:14,2022,5,25,19,14
蔣萬安喊組台北隊 如何突破三腳督局勢成挑戰,"國民黨立委蔣萬安確定參選台北市長,在選戰主軸上喊出「台北隊」,盼跨越黨派、擴大票源,如何在「三腳督」的態勢下突圍,仍是嚴峻挑戰。備戰年底縣市長選舉,國民黨今天下午召開中常會,通過提名蔣萬安參選台北市長、立委許淑華參選南投縣長、前立委謝國樑參選基隆市長。台北市版圖向來「藍大於綠」,但2014年民進黨和現任台北市長柯文哲合作後,藍營已經在野8年。蔣家後代的蔣萬安在北市扎根已久,形象和基層實力都不錯,成為藍營收復失土的寄望。黨內人士說,蔣萬安的優勢是年輕、形象佳、學經歷豐富,除了能吸引知識選民的支持外,也可以吸引年輕族群的目光;但若要真正獲得年輕人的支持,就要了解北市年輕人的困境,包括低薪、高房價問題,要如何幫年輕人解決,蔣萬安一定要說明清楚,只要讓年輕人有感,自然就會獲得支持,論述絕對不能打高空。蔣萬安獲提名後,喊出將組成各種台北隊。知情人士指出,蔣萬安競選主軸會著重於後疫情時代,台北市要如何再起、提升經濟,希望帶領北市走向國際頂級都市的願景上,相關政策未來會一一呈現在市民眼前。蔣萬安選戰團隊正在籌組,初步架構大致成形,組織部分由國民黨台北市黨部主委黃呂錦茹協助,政策面架構則由政治大學教授俞振華規劃。藍營北市輔選要角說,除了完成組織部署外,日前也盤點出藍營在北市較弱勢的區域,地方黨部已在相關區域組織後援會,為蔣萬安暖身,也為往後的選戰提前做準備。這次陸戰的目標就是除了凸顯藍營優勢區域外,也希望提升較弱勢的區域。不過,這次台北市長選舉,除了民進黨外,現任副市長黃珊珊可望接下柯文哲棒子參選,形成藍綠白「三腳督」態勢,民眾黨恐分食藍營選票,將成為蔣萬安突圍的難題之一。藍營地方人士指出,蔣萬安的選戰策略需視民進黨派出的人而定,對手若是衛福部長陳時中,在疫情嚴峻的狀況下,相信不足為懼;若對手是前副總統陳建仁,反而可能是強勁的對手。他也說,目前黨內確實對民眾黨會搶奪中間偏藍選票非常頭痛,這些中間偏藍的選民大多都是因為對國民黨失望而轉支持民眾黨,蔣萬安接下來要如何提升藍營形象,重拾這些選民的信任,也將是一大難題。",https://www.cna.com.tw/news/aipl/202205250358.aspx,中央社,政治,劉冠廷台北,"[64, 126, 211, 351, 444, 506, 613, 690, 771]",2022-05-25 19:00,2022,5,25,19,0
備戰2022選舉 民進黨編特別預算1.8億元,"民進黨備戰大型選舉,依慣例都會編列特別預算支應。民進黨今天召開中執會,通過「2022年選舉特別預算」;與會人士透露,特別預算編列新台幣1.8億元。民進黨今天召開中執會,通過中央黨部「2022年選舉特別預算」及「2021年度決算書表」,同時通過「2021年度決算報告書」,送交中央評議委員會審議。與會人士透露,中執會今天通過的2022年選舉特別預算為1.8億元。民進黨發言人周江杰在中執會後受訪指出,各政黨都會有選舉支出,也會依程序編列相關預算,執行後會依法呈報監察院,之後都可以公開查詢,最後還是會以實際支出、申報金額為準。",https://www.cna.com.tw/news/aipl/202205250350.aspx,中央社,政治,葉素萍、王揚宇台北,"[73, 147, 180]",2022-05-25 18:42,2022,5,25,18,42
東奧效應 政院26日擬通過國家運動科學中心法源,"行政院會明天預計討論、通過教育部所擬「國家運動科學中心設置條例」草案。教育部晚間表示,台灣選手在2020年東京奧運創下歷年最佳成績,除教練、選手長年訓練以外,運動科學也扮演重要角色。教育部指出,體育署參酌世界各國運動科學組織發展趨勢,將中心規劃為行政法人,藉由人事、組織、財務、採購等制度鬆綁,增加自主性管理,進而提升競技運動實力。2020東京奧運台灣代表隊拿下2金4銀6銅,創下史上最佳成績,中華奧會主席林鴻道曾在總統府「台灣英雄凱旋派對」時建議,仿效日本、韓國、英國設立國家級運動科學中心,整合國內各領域專家及頂尖大學,系統性的運用科學協助選手,培育出更多的台灣金牌。",https://www.cna.com.tw/news/aipl/202205250348.aspx,中央社,政治,賴于榛台北,"[91, 166]",2022-05-25 18:41,2022,5,25,18,41
