timestamp,title,article,url,company,category,reporter
1654236540.0,端午連假快篩陽 監察委員紀惠容:遲早要來的「終於來陽的」,"本土疫情進入高原期,在4月底監察委員蔡崇義確診後,監察委員紀惠容3日晚間也透過臉書宣佈自己快篩陽的消息,她表示,「遲早要來的事,終於來陽的,好個端午節,應該沒事的」。 監察院在4月7日有1名員工及3名公務駕駛確診後,4月26日再傳蔡崇義確診,另5月2日也公布有1名公務駕駛及1名行政人員經PCR後確診。",https://www.ettoday.net/news/20220603/2265514.htm,東森,政治,
1654222860.0,數位發展部最快7月掛牌 本部與NCC同大樓、分2地辦公,"信、資訊、資安、網路與傳播5大領域,整體規劃國家數位發展政策,統籌基礎建設、環境整備及資源運用業務,以達成國家數位轉型的目的。 另外,根據數位發展部組織法,數位發展部置部長1人;政務次長2人、常務次長1人。此外,數位發展部為因應全球數位科技快速發展等情況,得依聘用人員聘用條例的規定,聘用數位科技與應用及管理等相關領域專業人員,其聘用員額不得超過100人。",https://www.ettoday.net/news/20220603/2265436.htm,東森,政治,
1654221660.0,沒有無敵星星?侯漢廷爆再度確診 指揮中心:可能在陰陰陽陽階段,"台北市議員侯漢廷4月底才確診新冠肺炎,沒想到前天開始陸續有咳嗽、發燒等症狀,昨晚今晨快篩陽性,今日於臉書透露自己「重複確診」,也擔心昨天才和台北市長柯文哲面談,希望不要他被感染。中央流行疫情指揮中心發言人莊人祥表示,一般而言三個月內不會重複感染,應該處於陰陰陽陽階段,三個月內也不會再判定確診。 侯漢廷4月底才確診新冠肺炎,解隔後至今約1個月又「重複確診」,自嘲是台灣政治人物第一人。侯漢廷發文指出,日前他的家人確診,他依規定無症狀且打疫苗無須匡列隔離,但謹小慎微不出入公眾場所,戴滿兩層口罩,與人因公面對面交談不超過三分鐘,各種殺菌消毒液噴好噴滿,且兩天快篩陰性。 然而前天咳嗽,昨晚發燒頭暈,退燒後鎮夜喉嚨狂咳,較上個月確診嚴重,喉嚨既像破了深淵,又時刻感到刀割斧劈,昨晚今晨快篩陽性。「有新症狀、有接觸新確診者,當然是重複感染。」侯漢廷也提及,他昨天下午才跟柯文哲面對面談論台北市要購買兒童HFNC,會談才三分鐘,希望柯文哲不要被他感染。 莊人祥受訪表示,一般而言確診三個月內不會再次感染,多是屬於陰陰陽陽階段,也因此,指揮中心先前的建議是康復後三個月內不用再做PCR,至於侯議員個人狀況部分,指揮中心無法進一步說明。而侯漢廷提到與柯文哲接觸,莊人祥也重申,剛感染個案,近期應該不會再感染。 指揮中心醫療應變組副組長羅一鈞先前在記者會上曾經說明,已經確診解隔者,未來三個月內若有接觸確診者無須再次匡列,坊間有些說法「當成獲得無敵星星,三個月內具有一定程度免疫力」。不過,羅一鈞也強調,「無敵星星」一說絕非鼓勵民眾涉險染疫,尤其慢性病患要特別小心,更自曝「像我本身有糖尿病」,一旦染疫都更容易併發中重症。 羅一鈞指出,打疫苗才可能會比先前獲得更多的保護力。而針對哪些族群更有機會二度染疫?羅一鈞表示,目前雖無特定對象更加容易,但「常接觸不特定人士、易暴露病毒風險下的人」,染疫風險本來就會比較高。不過,他也說明,觀察新冠肺炎,無論是Delta或Omicron,第二次確診後的症狀會比前一次更加輕微,多半屬於很輕微或無症狀。",https://www.ettoday.net/news/20220603/2265423.htm,東森,生活,洪巧藍
1654214880.0,美國務院官網放回「不支持台獨」 AIT:基於布林肯演說做更新,"美國國務院今年5月2度更新網站上的美台關係現況描述事實清單(Fact Sheet),5月28日公布新版,再次放上一度遭移除的「美國不支持台灣獨立」字眼,引發討論。AIT發言人說明,新版美台關係論述是基於國務卿布林肯(Antony Blinken)於5月26日針對中華人民共和國的政策演說作出更新,「我們反對任何一方單方面改變現狀;我們不支持台獨;我們期待兩岸分歧以和平方式解決。」 布林肯在5月26日於喬治華盛頓大學發表中國政策演說,表示拜登政府準備好加強與北京就各種議題直接溝通,如果中國官員採取行動因應疑慮,美方將會正面回應,另也稱希望北京恪遵國際規則,期盼和平解決兩岸問題,並重申美國的一個中國政策,不支持台灣獨立。 此外,在新版美台關係論述更新後,美國國務院發言人普萊斯(Ned Price)對外說明,美國定期更新對外關係現況,這是反映美台堅若磐石的非官方關係。他提到,美國對台政策不變,美方仍致力謹守基於台灣關係法、美中三公報與六項保證的「一中政策」,不支持台灣獨立。 AIT指出,國務卿的演說重申了美國長期以來的「一個中國」政策,該政策以《台灣關係法》、美中三個聯合公報、以及六項保證為指導。此外,根據《台灣關係法》,美國將提供必要的防衛物資和服務,以使台灣能夠保持足夠的自衛能力,並保持抵抗任何可能危及安全的武力或其他形式的脅迫的能力。",https://www.ettoday.net/news/20220603/2265368.htm,東森,政治,
1654214160.0,侯漢廷重複確診「病況更嚴重」 昨才與柯文哲面談3分鐘,"台北市議員侯漢廷4月底才確診新冠肺炎,孰料解隔後至今約1個月,今(3日)透露自己「重複確診」,自嘲是台灣政治人物第一人。侯漢廷說前天咳嗽,昨晚發燒頭暈,病況較上個月確診嚴重。另外,侯漢廷也提及,昨才與台北市長柯文哲面談3分鐘,希望柯不要被他感染。 「端午安康,向各位報告,我重複確診了,成為台灣唯一重複確診的政治人物(苦笑)。昨天才在政論節目談重複感染,緊接自己也中了。」侯漢廷3日在臉書表示,自5月初解隔離以來,他除了較易疲憊、喉嚨不適,並無其餘症狀。 侯漢廷說,日前他的家人確診,他依規定無症狀且打疫苗無須匡列隔離,但謹小慎微不出入公眾場所,戴滿兩層口罩,與人因公面對面交談不超過三分鐘,各種殺菌消毒液噴好噴滿,且兩天快篩陰性。然而前天咳嗽,昨晚發燒頭暈,退燒後鎮夜喉嚨狂咳,較上個月確診嚴重,喉嚨既像破了深淵,又時刻感到刀割斧劈,昨晚今晨快篩陽性。「有新症狀、有接觸新確診者,當然是重複感染。」 侯漢廷也提及,他昨天下午才跟柯文哲面對面談論台北市要購買兒童HFNC,會談才三分鐘,希望柯文哲不要被他感染。 不過儘管確診,侯漢廷仍酸,他的服務團隊自除了主任外,全員確診,為民進黨「新台灣模式群體免疫」積極貢獻,富有極高台灣價值,「我以前輩身份竭誠邀請蔡英文、蘇貞昌以及所有民進黨立委側翼媒體網軍,黨工助理集體確診、家人不分老小也確診,共同響應自己的新台灣模式。」",https://www.ettoday.net/news/20220603/2265355.htm,東森,政治,蘇晏男
1654213080.0,「台美經貿倡議」與朱立倫唱反調? 蔣萬安:有交流都樂見,"「台美21世紀貿易倡議」(US Taiwan Initiate on 21th Trade)1日啟動,藍營立委蔣萬安抨擊蔡政府根本是「大內宣」,但在美國訪問的國民黨主席朱立倫說,「這架構絕對歡迎」,似乎與主席看法不同調。蔣萬安今(3)日說,可以促進台美之間經貿交流我們都樂見。 行政院1日宣布「台美21世紀貿易倡議」啟用,未來將針對11項貿易議題進行討論。蔣萬安今日下午參加北市中山區朱園里端午節活動受訪則指出,可以促進台美之間經貿交流我們都樂見。 話鋒一轉他指出,但是前幾天看到政府大陣仗的開記者會,卻沒有看到官方簽字,沒有法律約束力,更在重要議題中包含市場轉入、降低關稅、貿易自由化等,都沒有在倡議裡面,民眾還是期待看到實質性的台美經貿進展。",https://www.ettoday.net/news/20220603/2265347.htm,東森,政治,崔至雲
1654212120.0,陳時中、林佳龍誰選北市威脅大? 蔣萬安:民進黨內部事不做評論,"2022台北市長選戰將在年底登場,國民黨已提名立委蔣萬安參選,但民進黨人選未定,目前衛福部長陳時中呼聲高,但近日有南部社團也挺前交通部長林佳龍參選。對於民進黨提民誰參選,對蔣萬安的威脅比較大?蔣今(3)日回應,民進黨內部的事不做評論。 蔣萬安今日出席中山區朱園里端午節活動,會前媒體詢問到,民進黨民進黨提名陳時中或林佳龍,哪一人的威脅比較大?蔣萬安僅簡短表示,「民進黨內部的事情我就不多做評論」。 媒體追問,這兩天行程多跑台北市萬華、中正區,是否擔心該選未來選情較為緊張?蔣萬安回應,「每一個區都非常重要,每個區的民眾也都是我的責任」。",https://www.ettoday.net/news/20220603/2265335.htm,東森,政治,崔至雲
1654209900.0,大巨蛋引藍白互嗆 蔣萬安譏政治操作:自己的爛攤自己收,"國民黨台北市長參選人蔣萬安昨日痛批大巨蛋延宕8年,空轉虛耗,現在看來是政治操作,黃珊珊不客氣在臉書回擊,政治是找回良心而已。蔣萬安今(3)日再批,市民最期待的是市府團隊真正體察民意,不要再用政治手段操作這個議題。 蔣萬安2日提到,大巨蛋延宕8年,空轉虛耗,當時大張旗鼓喊著5大弊案,現在看來就是政治操作,甚至現在市府還要自己的爛攤自己收。 黃珊珊回擊,「對某些政治人物來說只要是同黨籍,做的一切都是對的,因而黨同伐異、忽視民意,進而將事實扭曲。如果堅持公平正義是種政治操作,那我會幹到底。」 蔣萬安今日出席活動接受媒體訪問時再提到,大巨蛋延宕8年,錯過很多舉辦運動賽事、國際展演的機會,更不用說觀光產值、觀光收益。現在市民最期待的是市府團隊真正體察民意,不要再用政治手段操作這個議題,趕快展現執行力,還給市民朋友想要的公共建設。",https://www.ettoday.net/news/20220603/2265312.htm,東森,政治,崔至雲
1654209360.0,朱立倫批「民進黨醜化國民黨」 林飛帆舉5例嗆:精神錯亂,"為反駁「反美親中」路線,國民黨主席朱立倫赴美稱,民進黨要醜化國民黨,在華府也是貼標籤,「但在過去幾十年真正流血流汗、上過戰場和保衛中華民國的是國民黨」;不過,民進黨副秘書長林飛帆3日反酸,朱主席應該回頭看一下國民黨過去自己講過的話,難道朱立倫說「瘋豬肉」,國際部主任黃介正說「美國訪賓來台沒有幫助」、前總統馬英九說「美國只會賣武器給台灣但不會出兵」,立委吳斯懷赴中聽中國國家主席習近平訓話、以及前主席洪秀柱赴新疆替中國擦脂抹粉,這些都民進黨貼標籤嗎? 林飛帆指出,台美關係的穩健發展有賴政府明確的以民主自由為核心的外交路線,並要感謝很多外交人員的付出,國民黨有意要修補跟美國的關係,民進黨樂見其成,也希望國民黨能真的擺脫過去「親中反美」的路線,朝野團結一致面對中國威脅,爭取民主盟友支持。但就在不久之前,朱主席還未出國,洪秀柱前主席就高調赴新疆,替中共擦脂抹粉;昨天朱主席前腳剛出訪,後腳國民黨就唱衰「台美21世紀經貿倡議」,確實令大家覺得精神錯亂,不確定國民黨究竟是要走什麼路線? 林飛帆強調,當前國際的戰略環境已相當清晰,站在民主自由與威權擴張的競爭前線,台灣必須向國際社會傳遞清楚而明確的訊息:那就是台灣不分朝野和民主盟友站在一起的決心堅定,不會動搖。民進黨歡迎國民黨支持政府對外關係主張和路線,但也呼籲國民黨不要向國際社會傳達混淆和錯誤的訊息,一方面赴美說親美,二方面對國內又合理化中國打壓台灣作為、質疑台美深化交流。",https://www.ettoday.net/news/20220603/2265308.htm,東森,政治,呂晏慈
1654205160.0,朱立倫轟民進黨在華府惡意貼標籤 「真正流血保台的是國民黨」,"國民黨主席朱立倫今(3日)在美國受訪時,透露民進黨連在華府惡意貼國民黨標籤,但國民黨不怕,反倒是嗤之以鼻。朱立倫也說,事實上幾十年來,真正流血、流汗捍衛中華民國、保衛台灣的是國民黨,真正打過仗、站過戰場的也是國民黨,國際外交舞台上或兩岸工作上,能力爭權益的也是國民黨。 朱立倫台灣時間3日在舊金山召開訪美之旅首場公開記者會。會中媒體詢問,跟2019年訪美相比,如今在兩岸關係看法上有何不同?如何在維繫兩岸良好互動下,避免被民進黨貼標籤? 朱立倫說,民進黨貼國民黨標籤從來沒少過一天,不管今天是任何職位、立場,民進黨認為兩岸一接觸,就是親中賣台,但事實上國民黨是為了愛台灣,為了協助台灣同胞或台商、在大陸的學生,這些立場都是國民黨向來願意做的,也不怕民進黨貼標籤。 朱立倫表示,兩岸保持對話、避免衝突,是為了台灣人整體安全,為了台海和平而做的努力。民進黨要貼標籤或惡意醜化,不止於國民黨跟大陸的接觸,這幾年在華府最常聽到的聲音,也是民進黨惡意貼國民黨標籤。 朱立倫強調,事實上這幾十年來,真正流血、流汗捍衛中華民國、保衛台灣的是國民黨,真正打過仗、站過戰場的也是國民黨,國際外交舞台上或兩岸工作上,能力爭權益的也是國民黨。朱也批,這點我們是不會改變,民進黨只是用政治口號、去中化或反中,作為政治鬥爭手段,國民黨嗤之以鼻。",https://www.ettoday.net/news/20220603/2265262.htm,東森,政治,蘇晏男
