timestamp,title,article,url,company,category,reporter
1654845480.0,財長會見法國參議院訪團 法方挺台灣參與國際財稅組織,"財政部長蘇建榮今(10)日接待法國參議院友台小組副主席葛利歐(Joel Guerriau)等人。財政部表示,雙方於會中談及台、法在財稅領域理念相同,將拓展合作夥伴關係,法方將支持台灣參與國際財稅組織事務。 法國參議院外委會副主席葛利歐8日率跨黨派議員訪台。財政部表示,蘇建榮今日接待葛利歐等6人,葛利歐在交流期間表示,台灣近期調降法國香檳關稅稅率,對於兩國人民及企業均有實益;雙方續就經濟現況、財政金融、能源政策及核心產業等多項議題交換意見。 財政部指出,葛利歐對台灣政府引導台商回台投資,及因應COVID-19財經政策運用得宜,讓台灣近年經濟成長率繳出亮眼成績,表達肯認。 財政部表示,法國參議院財政委員會副主席艾伯雷(Vincent Eble)關切,經濟數位化下的貨幣政策,及經濟合作暨發展組織(OECD)解決經濟數位化課稅挑戰兩項支柱等問題。 蘇建榮則分享台灣相關財政與貨幣政策、落實OECD防止稅基侵蝕及利潤移轉相關行動計畫,及導入跨境電商稅制等措施。 財政部指出,雙方均認為,台、法在財稅領域理念相同,將拓展合作夥伴關係,法方並將支持台灣參與國際財稅組織事務。此外,法國參議員高夏帆(Sylvie Goy-Chavent)建議,雙方就台法航太等法國強項產業深化合作。 財政部表示,蘇建榮也針對法國參議院支持台灣參與國際組織、表達感謝,並將繼續推動在稅務、關務及財金領域各方面的合作關係,建構優質投資賦稅環境。",https://www.setn.com/News.aspx?NewsID=1129116&utm_campaign=viewallnews,三立,,
1654844640.0,民主峰會對談 林昶佐籲各國與台灣交往不設限,"無黨籍立委林昶佐今(10)日參與哥本哈根民主高峰會,對談抵禦中國威權主義。林昶佐說,台灣近年因應中國滲透修正國安五法,制定反滲透法,並向現場各國議員呼籲,盼各國政府解除與台灣政府交往的諸多限制。 民主聯盟(Alliance of Democracies)主辦的哥本哈根民主高峰會(Copenhagen Democracy Summit)於9、10日舉行,立法院籌組跨黨派立委訪問團,成員包含林昶佐、民進黨立委范雲、國民黨立委謝衣鳳、時代力量立委王婉諭、台灣民眾黨立委邱臣遠。 除了總統蔡英文以視訊方式在民主高峰會致詞外,林昶佐也獲邀於10日下午與各國議員對談台灣對抗中國威權主義主題。 林昶佐在會中談到,台灣在政治、經濟、文化等各層面一直遭到中國試圖滲透與影響,而台灣國會近年因應中國滲透修正通過「國安五法」並制定反滲透法,增設關鍵技術相關核心人員赴中國的許可審查機制;對於中國政治性機關或機構的資金,繞道至第三地,或偽裝成其他國家的資金,政府也加強審查管控。 林昶佐提到,雖然台灣長年被中國打壓滲透,但也尚未有「最好的應對方式」,台灣會持續積極與各國交流,學習從行政與立法等不同層面調整與變革,與民主陣營一起合作面對持續進化的新興威權主義。 林昶佐強調,除了希望各國持續支持台灣加入國際組織外,也希望各國政府能解除與台灣政府交往的諸多限制,讓台灣與國際社會的關係更穩定而永續。 被問及是否擔心因為抗中而遭受人身威脅,林昶佐表示,的確有些親中極端團體在台灣攻擊意見不同的人,甚至是香港的民主人士,也曾經收到生命威脅的訊息,「我不敢說我不怕,但是我們參與國家的決策,必須做對的事情」。",https://www.setn.com/News.aspx?NewsID=1129162&utm_campaign=viewallnews,三立,,
1654843260.0,中國暫停輸入台灣石斑!農委會:將提供完整科學證據,"中國海關總署動植物檢疫司今(10)日晚間發布通知,表示自6月13日起暫停受理台灣石斑魚報關,強調從去年以來,多次從台灣輸入的石斑魚中檢驗出孔雀石綠、結晶紫禁用藥物,還檢出土黴素超標。對此,農委會表示,我方會再次提供完整科學證據,請中國依國際規範辦理。 農委會指出,中國多次不符合國際慣例,片面禁止台灣農產品輸入,農委會主委陳吉仲也多次強調,輸入檢疫是科學問題,中國身為國際的一份子,應要遵守國際規範,我方會再次提供完整科學證據,請中國依國際規範辦理。 農委會強調,針對中方片面禁止輸入石斑魚,政府已備妥相關輔導與產業因應措施,請養殖漁民與相關產業放心。 農委會表示,詳細內容明(11)日早上10點於農委會大廳1樓由主委陳吉仲以視訊方式進一步說明內容及國內外行銷計劃。",https://www.setn.com/News.aspx?NewsID=1129177&utm_campaign=viewallnews,三立,,蔣季容
1654841400.0,吳淑珍確診!PCR陽性 陳致中:祈求老天保佑平安,"前總統陳水扁日前才宣布確診,他的妻子吳淑珍今(10)日PCR陽性,陳水扁兒子、高雄市議員陳致中今晚9時許在臉書發文,表示「媽媽晚上PCR確診,祈求老天保佑平安」。 前總統陳水扁在5月31日宣布確診,他在臉書31日在臉書發文指出,他突感不適,快篩陽性,經醫師判定確診。當下吳淑珍快篩陰性,但也在今天宣布確診。陳水扁本月7日也在臉書說明自己的身體狀況,「阿扁染疫確診後,各地熱心朋友推介不少藥物與偏方,其中最夯的是中藥新冠一號。但阿扁看的是西醫,首先要服用抗病毒藥物PAXLOVID,每天2次早晚服用,療程5天。還特別說明:禁吃紅粷、清冠一號。中醫師說停用PAXLOVID後可吃了,但阿扁從第5天起就快篩陰性了,特別是症狀都沒了。」 看更多 新冠肺炎(COVID-19)疫情 最新報導: https://bit.ly/37gsay1 ★ 三立新聞網提醒您: 防範新冠肺炎,外出時應配戴口罩、勤洗手,並遵循疾管署最新防疫指引。",https://www.setn.com/News.aspx?NewsID=1129164&utm_campaign=viewallnews,三立,,丁雅芳
1654839780.0,6架駐美F-16「返台升級」國軍4飛官隨隊飛抵花蓮基地,"空軍F-16A/B戰機性能升級為F-16V,空軍駐美國亞利桑納州路克基地F-16分批返台升級;軍方今(10)日表示,6架F-16自檀香山起飛,途經多次空中加油,下午3時許降落花蓮基地,共4名國軍飛官參與飛行。 空軍以代號「鳳展專案」耗資約新台幣1100億元,由美國洛克希德.馬丁(Lockheed Martin)公司與漢翔公司,將現有140架F-16A/B升級為F-16V(Block20);空軍並以代號「鳳翔專案」向美採購66架全新F-16V(Block70)戰機,未來將部署台東志航基地。 基於訓練需求,目前空軍約有10架F-16A/B戰機進駐美國亞利桑納州的路克基地,但因進行鳳展專案,這些戰機須分批返台性能升級,檀香山是戰機返台中繼站,7日傳出1架將飛回台灣進行性能升級的F-16,因起落架故障迫降檀香山機場,機頭受損、人員平安。 知情人士晚間證實,今天返台的6架F-16戰機,包括5架單座機、1架雙座機,其中4名為國軍飛官,今晨自檀香山起飛途經多次空中加油後,下午3時許平安降落花蓮空軍基地;空軍則對此不評論。 F-16A/B在民國86年從美國飛回台灣時,共空中加油19次、平均約1小時加一次油,油量須保持安全範圍。返台航程分3段,分別是「德州沃斯堡至夏威夷希肯空軍基地」,飛行3784哩、耗時8小時50分、空中加油9次;「夏威夷至關島安德森空軍基地」,飛行3790哩、耗時8小時20分、空中加油6次;「關島至嘉義空軍基地」,飛行1744哩、耗時4小時40分、空中加油4次。",https://www.setn.com/News.aspx?NewsID=1129129&utm_campaign=viewallnews,三立,,
1654838940.0,陳智菡批中央「隱匿疫情資訊」 苗博雅5點打臉,"台北市發言人陳智菡日前質疑,總統蔡英文4月6日召開防疫策略會議,沒邀雙北參加,是「暗崁(私藏)防疫資訊」、「草菅人命」,台北市議員苗博雅要求1周內提出證據,沒想到公文回函的證據內容也跟先前公布的差不多,苗博雅更列出5點質疑,批評陳智菡引戰後還肇事逃逸。 台北市議員苗博雅:「(陳智菡用)首都發言人的身分,公開指控我們國家元首隱匿疫情,草菅人命,我想這是相當不適當的。」 台北市議員苗博雅再開砲,因為5月22日陳智菡指控,蔡總統「暗崁防疫資訊」、「草菅人命」,議員苗博雅5月31日要求1周內以書面提出證據,發言人卻拖到了6月9日才給,而證據還跟先前的內容幾乎一樣。 4月6日總統在臉書PO文,表示召開防疫策略會議,與會人士寫的清清楚楚,但陳智菡認為沒邀及雙北市長根本「暗崁」疫情,遭苗博雅打臉,那總統何必發臉書昭告天下。 北市府發言人陳智菡:「這絕對不是臆測,會後也沒有告知裡頭相當很重要的資訊,都沒有提供給當時疫情相對嚴峻的雙北市。」 苗博雅點出,4月7日衛福部前往立法院,針對疫情多點爆發專案報告並備質詢,其實書面報告可從網路上下載,加上指揮中心開了27次全國各縣市防疫會議,柯文哲本人只去過3次,就連兒童疫苗莫德納,指揮中心通知4月22日疫苗接種同意書可以公開下載,質疑北市教育局4月27日才收到公文,但高雄5月2日已經開打,又遭苗博雅打臉,兒童莫德納同意書在疾管署網頁就可以下載。 北市府發言人陳智菡:「地方政府在很多時候,很多的資訊都是沒有被公開的,沒有被告知的。」 台北市議員苗博雅:「陳智菡每一次都是戰狼式的引戰,事後還肇事逃逸。」 陳智菡爭議延燒,就連議員都不禁想問,發言人一職真的恰當嗎? 台北市長柯文哲:「說暗崁,也許用的名詞...太過於,怎麼講,在雙北疫情最嚴重的時候,你們也沒找雙北的首長討論啊。」 發言人用字遣詞就連柯文哲都難以幫忙護航,只不過疫情當前,攤在陽光下的資料跟數據,北市屢次槓中央,不免被質疑「為的是聲量」。",https://www.setn.com/News.aspx?NewsID=1129109&utm_campaign=viewallnews,三立,,馬郁雯、嚴俊強
1654836960.0,獨家/巡邏警好忙!掛滿近10公斤科技裝備 查案一心多用,"拚治安,警察壓力大,巡邏執勤眼觀四面、耳聽八方,全身近10公斤裝備,不只隨時緊盯手機公務群組,配戴無線電聯繫,甚至盤查專用的「小神捕」M-Police更不能少,也因為科技裝備實在太多,有時低頭看資料,反被民眾質疑滑手機偷懶,讓他們滿腹委屈。 雙手狂按黑色皮套內俗稱小神捕的M-Police手機,隨即再用別在肩上的無線電通報勤務中心。 巡邏員警:「6616639呼叫,有一台車擋住出入,車牌號碼RDK。」 私人手機也得隨時盯著數10個公務群組,訊息狂冒。 無線電:「橋上贓車非本轄。」 員警巡邏在外,身上掛滿科技裝備,恨不得變身8爪章魚,腰際得配戴電子舉發印表機,還有人手1台俗稱小神捕手機,查贓車、查戶口,密錄器蒐證自保,私人手機也很重要,公務單位、line群組、電話、訊息不可漏接,無線電用來呼叫同事支援,如果再加上警棍、辣椒水等裝備,負重逼近10公斤。 員警:「跑什麼啊!跑什麼!」 喘氣聲夾雜裝備晃動聲響,警匪徒步追逐,不只鬥智,還得考驗員警的體力、耐力,也因為科技裝備實在太多,有時低頭看資料反被民眾質疑打混摸魚。 彰化縣警局警員劉勝友:「這個就是我們公用的M-Police,那這一個是我們自己私人的手機,那看起來是很像,常常被民眾誤會我們是不是偷懶滑手機,還是在看影片。」 台中警六分局市政所副所長洪大倫:「大概背負9樣裝備,差不多將近10公斤。」 下次民眾看到員警路上執勤,手指滑呀滑,不要誤會,人家可是在拚治安。",https://www.setn.com/News.aspx?NewsID=1129110&utm_campaign=viewallnews,三立,,許書維、陳逸潔、邱瑞揚
1654836120.0,蔡英文哥本哈根峰會演說:台灣和烏克蘭一樣不會屈服於壓力,"總統蔡英文今(10)日應「民主聯盟基金會」(Alliance of Democracies, AoD)邀請,於「哥本哈根民主高峰會」(Copenhagen Democracy Summit)以「臺灣:全球民主聯盟不可或缺的夥伴」為題發表視訊演說。 蔡英文表示,臺灣非常樂意分享對抗威權勢力的經驗,也已經準備好深化與理念相近國家在所有共享利益領域的合作,共同捍衛民主世界的秩序及維持區域和平安全。儘管威脅與日俱增,臺灣和烏克蘭一樣,不會屈服於壓力,我們決心捍衛我們的國家和民主的生活方式。 蔡英文指出,貿易投資合作仍將是我們共同抵禦及因應威權主義的關鍵支柱。臺灣的高科技領域,在建立安全的全球供應鏈上可扮演重要角色;在各種關鍵產業領域,臺灣也已經準備好成為歐洲不可或缺的夥伴。 「哥本哈根民主高峰會」主辦單位「民主聯盟基金會」是丹麥前總理、前北約秘書長拉斯穆森於2017年成立的非政府組織,基金會於2018年召開首屆「哥本哈根民主高峰會」。 2022年「哥本哈根民主高峰會」於6月9日至10日以實體方式舉行。本年高峰會邀集國際科技企業高階主管、政治領導人、社運人士及其他支持民主者與會,共同討論科技與民主、全球民主運動、對抗威權主義及俄烏戰爭等當前全球重要議題。出席者包括美國前總統歐巴馬(Barack Obama)、烏克蘭總統澤倫斯基(Volodymyr Zelenskyy)、歐洲議會議長梅特索拉(Roberta Metsola)、北約副秘書長傑瓦納(Mircea Geoană)、立陶宛總理希莫妮特(Ingrida Šimonytė)、微軟總裁Brad Smith等,以及來自美國、德國、英國、烏克蘭、印度、丹麥等各國政要、科技界領袖、智庫、公民團體及香港民運人士,來賓除實體出席外,同時亦有採取錄影或視訊方式與會。 我國包括立法委員林昶佐、范雲、謝衣鳳、邱臣遠、王婉諭及公民社會代表等亦出席本年「哥本哈根民主高峰會」。 蔡英文演說內容全文: 首先,我要感謝拉斯穆森(Anders Fogh Rasmussen)創辦人今年再度邀請我在這個重要的民主倡議人士聚會中致詞,我要對您長期支持臺灣,以及我們的民主生活方式表達感謝。 我也很高興今年有臺灣的公民社會成員與立法委員赴哥本哈根共襄盛舉,希望他們能與大家見面,分享身為我們民主前線捍衛者的經驗。 隨著我們邁向經濟復甦及後疫情時代,有些重要的議題與挑戰,需要大家共同關注與努力。 我們必須攜手合作,以回應以下關鍵問題: 民主國家該如何團結,以遏止威權主義浪潮? 如何建立涵蓋公民及政治、商業、媒體和公民社會領袖的聯盟,以重振民主制度,並保護我們得來不易的自由? 如何運用科技,以協助與保衛民主國家及其倡議者? 很高興看到今年的哥本哈根民主高峰會致力促進民主國家的代表與民主倡議者,就這些及時且重要的議題展開討論。 過去一年,我們看到臺灣與歐盟會員國之間的支持與夥伴關係蓬勃發展,這是奠基於我們共享的民主與自由價值。 就在上個月,數個歐盟會員國發聲支持臺灣參加世界衛生大會,我想藉此機會,對各位的支持表達感謝。對於我們政府與幾個歐洲國家,為鞏固日益密切的夥伴關係所做的共同努力,我也深受鼓舞。 對我們的朋友而言,與臺灣交往,並非沒有壓力,有些甚至遭受經濟脅迫,然而,他們絲毫不畏懼,勇敢頂住威權主義的壓力,這些行動深深感動臺灣人民。 威脅和脅迫都不會動搖我們走向世界的決心。臺灣及其人民已準備好強化與歐洲及全球民主國家在所有共享利益領域的合作。 臺灣不斷致力對抗威權勢力,因為擁抱民主是我們的核心價值。民主或許不完美,但已成為臺灣人民認同中不容妥協的一部分。 這份決心讓臺灣得以迎擊挑戰,也築成一道防火牆,防止內外勢力試圖破壞我們的民主體制。 我們非常樂意分享對抗威權勢力的經驗,也已經準備好深化與理念相近國家的合作,捍衛自由民主世界的秩序。 貿易投資合作仍將是我們共同抵禦及因應威權主義的關鍵支柱。繼2018年公布「歐亞連結策略」之後,歐盟去年提出了「全球門戶」(Global Gateway) 計畫。臺灣希望積極參與重大的連結策略,以支持優質基礎設施和投資,連結全球貨物、人民及服務。 此外,歐盟的「印太合作戰略」(EU Strategy for Cooperation in the Indo-Pacific)共同報告中誓言強化與臺灣的合作,我們已經準備好要在民主團結與革新,以及各種關鍵產業領域,成為歐洲不可或缺的夥伴。例如,在建立安全的全球供應鏈,以確保關鍵技術免遭威權剝削,臺灣的高科技領域可扮演重要角色。 但是,大家都知道,威權主義的威脅不局限於盜竊、施壓或脅迫。俄羅斯入侵烏克蘭再度讓我們看到,這些政權將不惜一切代價遂行其擴張主義的目標。 因此,我要肯定本次高峰會特別在第二天議程中,討論如何保衛烏克蘭及建立民主聯盟。 烏克蘭人民捍衛國土和民主的英勇精神啟發了所有人。臺灣有幸能在協助烏克蘭人民奮勇抗敵的共同努力中扮演一定的角色。 我們看著世界的另一端,對抗威權擴張主義的前線,民主國家被施以暴行,我要強調,臺灣和烏克蘭一樣,不會屈服於壓力。 儘管威脅與日俱增,我們決心捍衛我們的國家和民主的生活方式,我們相信,如同烏克蘭,我們的決心將獲得其他民主國家的支持。 換句話說,維持民主及區域和平安全仍將是臺灣的優先要務,我們致力與區域和全球夥伴共同達成這個目標。 自從上次峰會後,我們面臨的挑戰似乎更為艱鉅,在努力對抗COVID-19變種病毒株侵襲之際,還須面對來自威權政體和戰爭的威脅。但在此艱困時刻,我們以韌性、力量與夥伴關係處理這些問題,對此我們應感到自豪。臺灣在疫情初起時對歐洲捐贈物資並提供協助,歐洲也捐贈臺灣亟需的疫苗。 最後,我要向和我們理念相近的歐洲各國表達誠摯的感謝,特別是立陶宛、斯洛伐克、捷克和波蘭,在關鍵時刻對臺灣提供協助。 臺灣的民主和許多歐洲民主國家相似,是所有反抗威權統治的人們犧牲奉獻所爭取來的。我們歷經漫漫長路,因此深知實現民主有多麼困難。未來我們必將面對極大的挑戰,但我相信,只要團結一致,堅信民主和自由的價值,終將達成目標。 最後預祝峰會圓滿成功,成果豐碩。謝謝大家。",https://www.setn.com/News.aspx?NewsID=1129139&utm_campaign=viewallnews,三立,,蔣季容
1654831740.0,總統府新增2名確診案例!與蔡英文無接觸 府院正常運作,"國內疫情未歇,今(10)日總統府發言人張惇涵表示,總統府新增2名確診案例,皆為總統府員工。 張惇涵指出,這2名員工近期與總統、副總統及總統府、國安會等官員皆無接觸史。 張惇涵強調,總統府各項業務正常運作,並持續依照防疫指引,落實相關檢疫措施及防疫工作。 看更多 新冠肺炎(COVID-19)疫情 最新報導: https://bit.ly/37gsay1 ★ 三立新聞網提醒您: 防範新冠肺炎,外出時應配戴口罩、勤洗手,並遵循疾管署最新防疫指引。",https://www.setn.com/News.aspx?NewsID=1129101&utm_campaign=viewallnews,三立,,綜合
1654828080.0,震撼彈!謝和弦宣布選北市議員 首度曝光「驚人下一步」,"歌手謝和弦先前曾因吸食大麻,進行40天的觀察勒戒,未料他之後又再度被查獲吸食大麻,被依法判其4月徒刑,得易科罰金。他常在社群平台上對時事發出評論,先前曾多次發表「競選文」,包括放話參戰南投埔里鎮長的選舉,更把家鄉埔里刺在肩膀上,今(10日)他又拋出一枚震撼彈,在臉書發文求助住在北市萬華或中正區的粉絲,讓他遷戶籍進去, 網友追問「認真問要選議員喔!?」他則親回應「對」。 謝和弦2019年染毒開始出現一連串脫序行為,同年12月開直播公開罵吳宗憲「臭卒仔」等,獲判拘役及賠償100萬元,先前吳宗憲小兒子「鹿希派」呼麻被逮,謝和弦第一時間站出高呼:「大麻合法化。」掀起論戰。他昨天先在臉書發文,「我長大也要當像 王世堅 一樣的議員!哈們」,今天又在臉書拋出「問一下有人住萬華或中正區可以讓我遷戶籍進去的嗎?(我租好房子就會遷出來)哈們!」,有網友看後追問「認真問要選議員喔!?」他則親回應「對」。 謝和弦自2019年以來頻透過社交平台高喊「大麻合法化」等口號,他昨天也在臉書分享粉專「泰國清邁象」的PO文,內容提到「今天是6月9日,泰國大麻正式解鎖日,簡單說今天起在泰國全境內,擁有大麻全株不論生鮮還是乾燥,不論持有多少的量,只要在非公共空間中使用都不違法。此外泰國今天起釋放4200多名關押的大麻犯罪者。」讓謝和弦看後PO文痛批「台灣落後國家可以參考一下,在人民餓死病死前合法開放」,並標記強調「大麻合法化」、「草本也無妨。」",https://www.setn.com/News.aspx?NewsID=1129082&utm_campaign=viewallnews,三立,,林偉帆
