title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
蔡英文稱兒童疫苗覆蓋率74.2% 朱學恒揪錯:整個國家都在玩弄數字,"中央流行疫情指揮中心指揮官陳時中在6日指出,全台5至11歲兒童疫苗施接種率為60.5%,而總統蔡英文同日稍晚卻透過臉書發文稱兒童疫苗覆蓋率為74.2%,遭外界質疑該數據是將確診兒童一起算進去而得。「宅神」朱學恒7日在節目「POP搶先爆」痛批,蔡英文在進行認知作戰,整個國家都在玩弄數字。蔡英文6日透過臉書發文稱,目前5至11歲兒童疫苗覆蓋率74.2%,且持續上升中,與國際相比,台灣兒童疫苗社區涵蓋率算非常高,請家長帶孩子去接種疫苗。外界質疑,蔡英文將確診兒童數目,加進疫苗涵蓋率裡計算,讓數字衝高到74%,蔡英文小編目前已更正內文,並備註「原圖卡文字5至11歲『兒童疫苗覆蓋率』更正為『兒童疫苗社區涵蓋率』」。朱學恒批評,陳時中日前公布5至11歲兒童疫苗接種率為60.5%,蔡英文晚上發文後就變成74.2%,刻意將涵蓋率拉升近14%,根本是錯誤訊息,身為總統怎麼可以胡說八道?朱學恒說,莫德納與BNT疫苗屬於mRNA疫苗,明明需要施打2劑才能發揮完整效果,陳時中公布的接種率卻是打第1劑的數據,根本不算完整接種,怎麼強行解釋為疫苗覆蓋率?完全不科學,簡直是「是褲子穿一半,告訴大家我已經穿好了」,蔡英文還把染疫兒童算進疫苗接種率裡頭,更加可恥。",https://www.storm.mg/article/4368415,風傳媒,政治,蔡佩珈,"[143, 306, 389]",2022-06-07 17:16,2022,6,7,17,16
"宣布參選竹北市長 鄭朝方劍指林為洲:竹縣的問題不是政黨,而是世代","民進黨新竹縣黨部主委鄭朝方今(7)日宣布參選竹北市長,將對決日前在國民黨初選中勝出的立委林為洲。鄭朝方表示,他已深蹲地方超過5年,在沒有選舉期間仍然穿梭在13鄉鎮之中,沒有一刻停留,盡全力傾聽民瘼從不間斷。鄭朝方強調,竹北不只是新竹縣的縣轄市,更是文化、經濟、人才匯聚的城市,最大的特色就是因高鐵、縣治特區、生醫園區、鄰近新竹科學園區等重大經濟、建設的磁吸,讓許多新興住民移入,使這座城市更具活力與蓬勃發展。鄭朝方表示,若當選竹北市長,他將跨越政黨派系隔閡,以市民的聲音、需求為使命,不只和縣政府合作,還要發揮過去所累積的經驗及能量,積極爭取中央的計劃預算,務實迅速的建設竹北,讓孩子能夠享受青春盡情學習及快樂成長、青壯年能揮灑熱情實踐理想、長輩能夠寫意自在享受退休生活。鄭朝方也說,新竹縣的問題不是政黨,而是世代,這次讓子彈飛,讓新世代來努力,選新的人才能帶來改變。而這個想要改變的氛圍,在平均年齡只有30多歲的年輕竹北已經達到沸騰,新竹縣要改變,就先從竹北開始,請相信他是唯一可以帶來改變的人。",https://www.storm.mg/article/4368444,風傳媒,政治,黃信維,"[103, 204, 336]",2022-06-07 17:02,2022,6,7,17,2
蔡英文「灌水」兒童疫苗覆蓋率?陳時中曝算法:確診後有一定保護力,"中央流行疫情指揮中心指揮官陳時中日前公布,全台5至11歲兒童疫苗施接種率為60.5%。總統蔡英文疑將已確診新冠肺炎的兒童數算進去,透過臉書發文稱5至11歲兒童疫苗涵蓋率是74.2%,引發爭議。對此,陳時中7日於防疫記者會中解釋,由於確診兒童體內有一定程度保護力,才會一起併入計算。陳時中說明,昨天公布的各縣市5至11歲第1劑接種率,是接種莫德納、BNT疫苗第1劑施打數,除以各縣市5至11歲戶籍人口數所得出。陳時中表示,雖然確診孩童3個月內不能接種疫苗,但其體內有一定程度保護力,才跟接種人數一起當分子算,再除以5至11歲本國戶籍人口數,得到社區涵蓋率。到目前為止,5至11歲疫苗接種率為63.9%,社區涵蓋率則為78.2%。",https://www.storm.mg/article/4368325,風傳媒,政治,蔡佩珈,"[140, 204]",2022-06-07 16:04,2022,6,7,16,4
林秉樞抗告成功將可重製施暴影音 高嘉瑜:法院對被害人殘酷到不可思議,"林秉樞因涉嫌對民進黨立委高嘉瑜控施暴,今年初被檢方以傷害、妨害秘密等8罪起訴,林秉樞辯護律師劉繼蔚因不服新北地方法院限制其檢閱證據資料提出抗告,台灣高等法院今(7)日撤銷新北地院裁定,認定律師享有閱卷權,可抄錄、重製、攝影卷證。對此,高嘉瑜今委託律師李永裕表示,高院同意讓林秉樞拿回犯罪成果,實在太過荒謬,對被害人殘酷到不可思議。高嘉瑜表示,高院所謂的證據,例如林秉樞被警方查獲之錄音檔、影片等,全是靠著偷錄、強迫等犯罪行為所得,怎可視為一般法律程序所謂之證據?「今天如果一個搶犯搶了銀行10萬元被抓,搶犯可以要求高院搶來的銀行10萬元是證據,在訴訟中向法院拿回來花用嗎?」她批評,高院竟同意讓林秉樞拿回犯罪成果,實在太過荒謬。高嘉瑜認為,林秉樞錄音、錄影有目的性,是為了遂行威脅恐嚇的錄音,盡是自導自演、自說自話,甚至是斷章取義的錄音、反覆錄音,就是為了做為威脅的犯罪工具,更證明林秉樞的錄音是有計畫刻意為之的竊錄、妨害秘密、威脅的犯罪行為。高嘉瑜表示,高院無視合議庭基於本案涉及家暴、妨害秘密、恐嚇等,應區分被告檢視證物目的,任由被告「重製」錄音、錄影,繼續作為威脅恐嚇告訴人的工具,才是枉顧保護被害人,成為加害、助長犯罪的幫兇;也讓提告的告訴人再次飽受犯罪者的二次傷害及隨之而來的威脅恐嚇。高嘉瑜指出,所有在案證據被告律師都可檢視,也無限縮被告防禦權,但「重製」則有洩密及再次威脅恐嚇被告疑慮,不僅不符比例原則,對告訴人保護也盪然無存,高院同意讓犯罪者藉由重製證據名義取回犯罪成果的裁定,對被害人殘酷到不可思議。",https://www.storm.mg/article/4368246,風傳媒,政治,蔡佩珈,"[165, 314, 422, 548]",2022-06-07 15:39,2022,6,7,15,39
新竹縣長楊文科確診 取消所有行程居家照護中,"新竹縣政府今(7)日表示,縣長楊文科快篩陽性,並透過視訊診療為確診,已立即取消所有行程,目前進行7+7居家照護中。新竹縣政府今天提供新聞資料指出,楊文科的妻子甘秀美在4日確診COVID-19(2019冠狀病毒疾病),楊文科配合0+7自主防疫,也依規定外出需有2天內快篩陰性,今天楊文科先進行快篩,結果為陰性後,出門到新竹縣政府開會。縣府指出,在上午10時許,楊文科有感身體疲累、呼吸稍喘,主動回住處自行快篩,結果為陽性,立即取消所有行程,隨即透過視訊診療確診,醫師開立藥物,同時,依中央防疫規定進行7+7的居家照護與自主管理。縣府說,楊文科目前身體有點疲憊,目前已看過視訊門診並取得藥物,在縣長公館展開居家照護休息中。縣府表示,楊文科今上午有主持縣府主管會報,為謹慎起見,請相關單位聯繫出席的各局處同仁等,請大家務必注意身體狀況。楊文科透過幕僚向中央社記者表示,目前身體狀況有些許不適,但平安,雖然行程取消,但縣政工作和會議仍會居家辦公,透過視訊隨時關心。同時,感謝防疫人員長時間努力付出,他會盡快讓身體恢復,持續為縣政工作努力。",https://www.storm.mg/article/4368243,風傳媒,政治,中央社,"[57, 166, 263, 309, 365]",2022-06-07 15:16,2022,6,7,15,16
空軍F-16自美飛返台灣升級途中 起落架故障迫降夏威夷,"針對現有F-16機隊實施性能提升的「鳳展專案」持續進行,透過漢翔與原廠洛克希德馬丁,聯手在台實施構改作業,完成後以F-16VBLK20稱之;除嘉義、花蓮兩個使用F-16戰機的聯隊,空軍駐美的F-16也安排飛返,實施性能提升。不過今(7)日稍早傳出一架飛回台灣的F-16,在夏威夷的檀香山機場發生起落架故障情事,造成機鼻觸地輕損,幸飛行員平安。我國除駐嘉義、花蓮的四、五聯隊使用F-16戰機,另有約10架留在美國亞利桑那州路克飛行基地,供我F-16飛官在與美方就該型機空戰、炸射等進階戰技學習時,能有飛機可飛,也因我國情特殊,為避免刺激中共,留在美國的F-16外觀均無我國徽等足以明顯識別的塗裝或徽幟,但產權屬我空軍所有無庸置疑。由於針對現有F-16機隊作性能提升的「鳳展專案」持續進行,嘉義、花蓮所屬F-16輪流進場,以維持戰備能量,同時又能有構改進度,作業包括我方駐美的F-16,至於如何順利將飛機飛回,具跨洋飛行操作經驗的飛官就很重要,途中可能涉及空中加油作業,另航程中的備降場亦須事前擬定,這也是該架F-16會出現在檀香山的原因。據了解,這架F-16是在降落時,發現起落架故障,進而採「進場端捕捉」方式迫降,幸賴飛行員藝高膽大,目視僅機鼻觸地輕損,人員平安。儘管我飛官具跨洋飛行經驗者大有人在,但傳把飛機從美國飛回台灣的任務由美方負責,屆時權責如何釐清,仍待進一步釐清,截至今天中午,空軍未有任何說明,態度低調。除「鳳展專案」外,同一時間空軍另有「鳳翔專案」執行,相較前者針對現役機隊作提升,後者直接新買66架F-16VBLK70,補強我空防戰力,也因此兩大案告一段落時,台灣將有逾200架F-16V,成為國際少見的F-16重度使用國家。新購的66架,目前規劃部署在台東志航基地,以對應現階段我東南防空識別區日趨沉重的共機壓力。",https://www.storm.mg/article/4368094,風傳媒,"政治,軍事",蘇仲泓,"[62, 171, 314, 468, 609, 663]",2022-06-07 14:14,2022,6,7,14,14
曝陳時中曾自豪稱不會讓疫情失控 高虹安諷自打臉:包裝宣傳無法掩飾真相,"本土疫情嚴峻,今年截至6月已累計超過200萬人確診,近日雖有下降趨勢,但連日仍有數萬人染疫。民眾黨立委高虹安直指,先前面對與病毒共存的議題時,衛福部長陳時中無視警告,自豪聲稱絕不會讓台灣疫情失控,但在今年4月提出的「新台灣模式」卻淪為「民眾自主應變」。高虹安在臉書回顧,去年9月她在立法院總質詢明確詢問行政院長蘇貞昌與陳時中,何時疫苗覆蓋率可以達到與病毒共存與緩步解封程度?也問及台灣是否將走向「清零是手段,共存是目標」的防疫戰略?但當時蘇、陳兩人對解封規劃支吾其詞,也答不出時間表和疫苗覆蓋率,僅以「再努力」等字眼搪塞。高虹安進一步說,根據指揮中心統計,今年度新冠疫情發展至6月5日,累積確診病例已超過237萬例,死亡更達到2237例。但在去年面對她指出多國朝向與病毒共存努力的議題時,陳時中層多麼自豪地聲稱,台灣對照新加坡人口等於1天確診5000人,「我們絕對不會讓台灣的疫情控制成這樣」。高虹安表示,如今單日數萬本土確診與上百死亡病例,在《彭博社》上月底發布的全球防疫韌性評比中,台灣已是敬陪末座,在53個受評比經濟體中位列第51名,對照陳時中的說法,是何其諷刺?高虹安說,而今年4月,總統蔡英文和蘇貞昌眼看疫情爆發,急就章提出所謂「新台灣模式」,聲稱要重症清零、管控輕症,持續以「減災」為目標。但如今病例持續攀升,不僅沒有達到所謂減災,甚至還要求民眾採行「自主應變措施」。文末,高虹安直指,包裝宣傳和言論檢查無法掩蓋台灣防疫江河日下的真相,許多國人正受苦受難、許多產業也在掙扎求生,政府應正視國人的眼淚與焦慮,廣納專家、地方政府、第一線人員的聲音與國外抗疫經驗,以專業帶領國人對抗疫情難關。",https://www.storm.mg/article/4367978,風傳媒,政治,李瑋萱,"[126, 261, 397, 485, 590]",2022-06-07 13:21,2022,6,7,13,21
陳柏惟團隊競選再一人!「堂哥」陳玄曄投入大烏龍議員選戰,"台灣基進前立委陳柏惟堂哥陳玄曄,據悉,將以無黨籍的身份參選大烏龍地區的議員。有一知情人士向《風傳媒》說明,陳玄曄大約在2周以前、5月中下旬就已開好政治獻金帳戶,預計將以無黨籍的身分參選大烏龍地區的議員。這也是既陳柏惟的前特助陳建良參選高雄市三民區議員,並與台灣基進提名的新聞部主任張博洋對打後,出現的第二名陳柏惟團隊成員,以非台灣基進的身份參選。但據指出,因為有整體的布局考量,台灣基進不會在大烏龍地區提名議員。台灣基進秘書長王興煥受訪時表示,陳玄曄過去確實曾掛黨職,但在陳柏惟遭罷免後,雙方就沒有黨職相關的關係。他也說,有與陳玄曄談過,但是台灣基進考量後,決定不在大烏龍地區提名,雙方談論也算愉快,沒有什麼其他的問題。談到台中的佈局,王興煥指出,提名大概在這兩周會比較明朗,台灣基進大約在台中整體會提出2到4席的議員參選人,等到確定後,就會正式對外公布。",https://www.storm.mg/article/4368025,風傳媒,政治,黃信維,"[101, 206, 310]",2022-06-07 13:20,2022,6,7,13,20
「共軍襲台、火山爆發!」華視6度出包案 北檢偵辦結果出爐,"華視新聞台日前快訊誤播台海戰爭資訊,並接連出現誤植蔡總統為蔡EE等錯誤,總計6度出包;案經調查局報請北檢指揮偵辦,北檢認為,全案查無刑事不法,日前簽結。檢調傳訊華視工作人員,就快訊、標題製作流程逐一釐清,並就6次錯誤一一核對相關人員說法;北檢認為,全案為一連串人為疏失造成,尚無刑事不法,至於有無違反社會秩序維護法散布謠言等規定,已移由警方依職權處理。全案最先起於4月20日上午,華視新聞台快訊部分出現「中共備戰頻繁,總統發布緊急命令」等字樣;調查局台北市調查處隨即通知華視人員到案,蒐證後報請北檢指揮偵辦,釐清有無違反災害防救法等規定。總計華視在4月至5月間接連出錯,累計6度出包,先是4月20日快訊出現「共軍導彈襲台」等錯誤訊息,同日上午9時跑馬又呈現「大屯火山爆發」等錯誤天災訊息。公廣集團董事長陳郁秀、華視代總經理陳雅琳為此雙雙請辭,不過華視4月24日午間新聞報導「總統滿意度」時,又將行政院長蘇貞昌官銜誤植為「總統」,4月30日再被發現誤植上海錯誤COVID-19(2019冠狀病毒疾病)確診數及美國職棒隊徽,5月3日又在新聞標題將總統蔡英文誤植為「蔡EE」。",https://www.storm.mg/article/4367921,風傳媒,政治,中央社,"[76, 176, 269, 344]",2022-06-07 12:25,2022,6,7,12,25
錄音檔曝光!前台南市副發言人涉性騷擾 國民黨要黃偉哲嚴辦莫縱容,"台南市前副發言人易俊宏疑長期性騷擾,受害人向台南市政府檢舉後,竟傳出易俊宏立即掌握受害人資料予以施壓。對此,國民黨今(7)日召開記者會質疑,台南市長黃偉哲不僅涉及長期縱容易俊宏的不法行為,且事件爆發後,易僅請辭未遭深入調查追究,還發生受害人資料更可能有洩漏給加害人的情事,國民黨要求黃偉哲,應立即追查洩漏之人,不應包庇漠視,給社會大眾清楚的交代。針對該事件,國民黨今在記者會中更公布一份受害者親自陳述昔遭易俊宏性騷擾的錄音檔。根據錄音內容指出,當年她還只是16歲高中生,在某次活動中被主辦單位安排與大家稱為大前輩的易俊宏一起搭檔,那天是她第一遇見易,在活動空檔時易俊宏竟對她說,「我比較想玩妳」,讓她感覺錯愕、驚嚇,但也不敢有反應,在活動後期,易要求所有工作人員集合時,還刻意貼近她旁邊拍肩、搭肩,或是從後面靠得很近,往前抱著她。這位被害人說,升上大學後遇到其他朋友聊天時,才發現大家也都有類似的經驗,在不同時間、不同場合下遭到易俊宏騷擾,除了言語、肢體外,甚至還有觸碰私密部位的程度,但大家都因為年紀還小,易俊宏又是前輩、講師,只好選擇忍耐。這些事情雖然已經過了5、6年,但迄今仍是心中揮之不去的陰影,沒想到今年又再次從朋友口中聽到還有其他高中生被易俊宏侵犯,讓她相當憤怒,作為眾多受害者之一,她希望政府單位要有所作為,擴大調查,也不應該再邀請或聘用易俊宏。國民黨指出,根據「台灣少年權益與福利促進聯盟」的受害人資料顯示,易俊宏的性騷擾行為從2016年迄今,已經是長期的累犯,但受害者多是年紀小、不具社會經驗的青少年,礙於易俊宏的講師身分,對於這種「權勢騷擾」都不敢張揚,但不斷聘用易俊宏擔任活動講師的教育部相關單位,以及任用其為機要秘書的黃偉哲難道皆無察覺?令人質疑是真的不知情?抑或是長期的包庇縱容?教育部以及黃偉哲應該出面說清楚、講明白。國民黨質疑,兒少盟以多項案例通報台南市政府後,易俊宏立即於5月31日離職,顯然易俊宏當下就已經知道自己被檢舉,在紙包不住火的情況下,離職是要讓案情查不下去,或要與黃偉哲做切割,讓督導不周之責燒不到黃偉哲?國民黨要求黃偉哲不要逃避,立即徹查檢舉人個資外洩案,不要讓受害者的保護機制,淪為加害人的施壓工具,台南市政府、教育部青年署也應對全案擴大調查,掌握實際受害人數,對於加害者嚴查法辦,給受害者完整的交代。",https://www.storm.mg/article/4367805,風傳媒,政治,晏明強,"[173, 365, 580, 773]",2022-06-07 11:32,2022,6,7,11,32
