title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
許智善掌高雄黨部 拚民進黨議會席次過半,"民進黨黨部黨職三合一改選今天登場,高雄市部分主委候選人經過協調後,由立委許智傑弟弟許智善出馬,同額競選毫無煙硝味。現任高市黨部主委趙天麟表示會全力支持新主委,儘管兩人分屬不同派系,但年底九合一大選就要登場,兩人展現民進黨團結氣勢,表示將為了市長連任及市議會議員席次拚過半努力。趁著高雄好天氣,黨員紛紛來到投票所投票。民進黨兩年一度的黨職選舉登場,高雄市主委候選人經過協調,由立委許智傑弟弟許智善出馬,同額競選,選情單純。現任市黨部主委趙天麟一早也來投票,將在月底交棒給新任主委許智善。年底九合一大選就要登場,儘管兩人分屬不同派系,都將展現民進黨團結氣勢,攜手為年底選舉交出亮麗成績單。民進黨高雄市黨部主委趙天麟說,「因為接下來馬上就進入大選模式,接下來就會跟著包括智善在內,我們會全力一起為其邁,為民進黨這些所有通過初選的議員一起加油。」民進黨高雄市黨部主委當選人許智善說,「初選前當然大家都會很競爭,初選過後我相信大家都會回歸,大家打拼認真,共同團結。」前高雄市長陳菊在2014年挾著高人氣,拿下超過99萬張選票,順利連任高雄市長寶座,亮眼成績至今令人津津樂道。今年民進黨將由最強母雞陳其邁領軍,朝著目標邁進。高雄市議員參選人(民)黃彥毓說,「其邁市長2年拚4年,他的政績大家有目共睹,所以我們都很期盼未來他會替我們輔選。未來的黨部主委我也有信心,他是個公平可以輔選每一個市議員的新主委。」民進黨將整合黨內戰力,凝聚基層團結力量,齊心衝刺年底選戰,力拚市長連任及市議會議員席次拚過半。",https://www.ftvnews.com.tw/news/detail/2022522U14M1,民視,社會,曾虹雯、呂鎌顯,"[138, 210, 292, 369, 428, 506, 596]",2022-05-22 18:38,2022,5,22,18,38
與柯P同天宣布快篩陽性 高嘉瑜:人不是我殺的,"立法院疫情持續延燒,民進黨的立委高嘉瑜、邱志偉,2人目前都是快篩陽性,如果確診,立委累計染疫人數就會高達17人。不過巧合的是,高嘉瑜幾乎與台北市長柯文哲同一時間宣布快篩陽,就被網友調侃兩人是不是有偷偷見面,讓高嘉瑜急忙澄清,凶手不是她。聲明影片錄到一半,立委高嘉瑜大咳一聲,眼淚都快飆出來了,強調自己快篩呈現陽性。立委(民)高嘉瑜說,「症狀大概從禮拜五開始,當下就是覺得喉嚨癢癢,今天(22日)早上起床,就是覺得昏昏沉沉,覺得有點頭痛,快篩時候竟然是陽性,我自己也都嚇一跳。」發現自己確診,高嘉瑜立刻PO文告訴大家要小心,因為他上周五不但出席立法院院會,還有許多記者會。不過幾乎在同一時間,台北市長柯文哲也宣布自己快篩陽,就被網友調侃兩人是不是有偷偷見面,讓高嘉瑜大聲喊冤。立委(民)高嘉瑜說,「我要告訴大家,我們已經好幾個月沒有見面,所以人不是我殺的,兇手也不是我。我開會的時候,坐在我旁邊的邱志偉委員,剛剛也是快篩陽,坐我旁邊的是林淑芬委員,還有林昶佐委員他也確診,當天我們有喝咖啡,短暫的脫下口罩,是不是在過程中染疫了。」立委(民)邱志偉說,「只是喉嚨稍微有點癢癢,聲音有點沙啞,今天早上我再快篩一次,結果就呈現陽性。」立委邱志偉澄清,沒有和高嘉瑜沒有一起喝咖啡,立委林昶佐週五確診後,也沒有再進過立法院。高嘉瑜的咖啡到底跟誰喝,反正現在也不疫調,就顯得沒那麼重要了。",https://www.ftvnews.com.tw/news/detail/2022522P09M1,民視,政治,,"[118, 157, 238, 337, 464, 513]",2022-05-22 18:28,2022,5,22,18,28
MLB天使隊追悼鄭達志醫師 全場掌聲響起,"發生在美國南加州的「台灣基督長老教會槍擊案」,釀成台僑1死、5傷,其中,奮勇上前阻止嫌犯周文偉的醫師鄭達志,不幸中槍身亡,但勇敢表現不只讓美國警方欽佩,美國MLB洛杉磯天使隊,更在當地21日的比賽中,特別在大螢幕放上鄭達志的照片,讓全場掀起敬佩掌聲。大螢幕上,亮起顯眼字句,紀念鄭達志醫師,南加州教堂槍擊案的英雄鄭醫師照片,出現在MLB賽事,洛杉磯天使隊,對上奧克蘭運動家的比賽,現場觀眾拍下這2張,在天使主場的照片,仔細看,球場螢幕寫著,你的英勇救了無數生命,我們會想念你。而且根據轉述,現場為鄭醫師掀起掌聲,照片左下角,也可以看到,有球迷忍不住為鄭醫師起立鼓掌。天使隨隊記者布倫,也特地發推特,提到天使隊特別在局間向鄭醫師致意,因為他在上週的拉古納伍茲教堂槍擊案被射殺,但他對抗槍手,拯救了許多生命。事實上,鄭達志醫師逝世隔天,NFL球星斯坦頓,就在推特發文悼念,他說鄭達志是他的保健醫師,絕對是英雄!「他襲擊了槍手,拯救了教堂裡的許多人」,希望讓更多人,記住他的名字,加州參議院還特地休會,悼念鄭醫師的英勇之舉。美國加州參議員DaveMin說,「當時大概有40人在教堂裡,鄭醫師的舉動,拯救了許多人的生命,我們橘郡以及加州參議會,都會很感激他的勇敢與謙遜。」不只當地參議員發聲,FAPA聖地牙哥分會,也加入了送花的紀念活動,短短2~3天,全球有近百名台灣人社團響應送上花束,讓事發的教堂外,成了一片花海。而且截至5月22日下午5點,爾灣台灣長老教會,為鄭達志醫師家庭募款的金額,更已經破突破68萬3千美金,持續朝目標75萬逼近,駐德代表謝志偉也出現在捐款人列表中。各界都以不同的方式,來懷念勇敢撂倒槍手,不幸犧牲的「英雄」鄭達志。",https://www.ftvnews.com.tw/news/detail/2022522P08M1,民視,政治,楊喻晴、宮仲毅,"[125, 283, 352, 459, 470, 532, 605]",2022-05-22 18:23,2022,5,22,18,23
民進黨嘉市黨部主委選舉 黨員爆無投票權?,"嘉義市黨部主委選舉,就連投票動線大排長龍也有糾紛!有黨員一早報到,卻被告知沒有選舉權,黃敏修質疑選務不公,至少7、8人權益受損,黨部執行長兼選舉現場總協調的林振誠也坦承,一開始的查詢作業有疏失,才會引起爭議。民進黨嘉義市黨部主委選舉,投票情形相當踴躍,一早就有民眾來排隊,立委王美惠也在現場穿梭,積極跟黨員打招呼,雙黃之爭壁壘分明,王美惠力挺的黃敏修一度指控選務不公。民進黨嘉義市主委候選人黃敏修說,「不是只有1個、2個個案,早上發生了7、8個案例,我們認為這是故意惡意的。」民進黨嘉義市黨部執行長林振誠說,「在黨號查詢上面,因為我們的工作人員作業有一些疏失,所以有些黨員有投票權的黨員,當時沒有查到。」黃露慧胞兄黃中志說,「那叫做拉錯檔案,可是一下子就馬上處理了。」解決查詢作業疏失後,黃敏修陣營還指控投票動線,偏向對手黃露慧,甚至在投票入口處架設攝影機,這點也讓黃露慧陣營看不下去。黃露慧胞兄黃中志說,「他甚至於在投票口架設攝影機,這我覺得有點過份了。」民進黨嘉義市黨部執行長林振誠說,「的確已經造成投票黨員的困擾跟不舒服,我們也進一步勸導過了。」民進黨嘉義市主委候選人黃敏修說,「我們唯有透過錄影設備採證取證,才能夠對已經發生的事情,做一個責任的追究。」就因為競爭激烈,雙黃互摃到投票日,從投票動線到小背心,每個小動作都不放過。",https://www.ftvnews.com.tw/news/detail/2022522U12M1,民視,社會,鄭榮文、黃美慧,"[104, 184, 238, 302, 334, 393, 429, 476, 530]",2022-05-22 18:22,2022,5,22,18,22
台灣未受邀參與WHA 民視獨家訪問譚德塞回應,"第75屆世界衛生大會,今年(2022年)恢復實體會議,會議開始前,在會場外舉行了健走活動,民視記者也來到日內瓦採訪,這次代表我國前往爭取與會的衛福部次長李麗芬,在現場拉布條力挺台灣。民視記者在現場試圖訪問WHO秘書長譚德塞,譚德塞完全不願回應,就在隨扈攔阻下迅速脫身!來看我們來自日內瓦世衛大會現場的獨家採訪報導。動動身體,一起健康,因為疫情耽擱,睽違兩年的WHA將在22日當天下午2點,也就是台北時間晚間8點登場,世衛組織WHO主辦的健走活動先行暖身。參與WHO健行民眾說,「因為疫情大家都很辛苦,很高興有機會能來這邊,和朋友也好久不見了,這都是民眾應該做的,促進健康,運動真的很重要。」來自各國的民眾共同走上街頭,共襄盛舉,WHO秘書長譚德塞也親臨現場致詞。世衛秘書長譚德塞說,「請大家好好享受,非常謝謝大家來,為您祝福。」台下民眾高舉標語,希望WHO重視氣候和能源議題,啟動健走前,也有民眾搶著與譚德塞拍照,現場採訪的民視記者,立即上前,試圖針對台灣未獲邀請的問題提出疑問。譚德塞笑而不答,顯然是台灣議題太過敏感,隨行人員先把記者擋下,好讓秘書長脫身。健走開始,大批民眾和譚德塞一起出發,現場人數眾多,但秩序算是維持良好,代表台灣的世衛行動團,也在行列之中。台灣衛福部次長李麗芬說,「如果有機會當然一定要去爭取啊,一定希望秘書長,可以聽到我們台灣,2300萬同胞的聲音,目前我們的行程,都是還滿順利的,我們也都按照我們預定的規劃,在積極的努力,要努力到最後一刻,我們會希望我們今年,是能夠來參加世界衛生大會。」台方到22號還沒有收到,任何來自WHO的邀請函,因此世衛行動團,在世衛大會開會的第一天,也只能透過線上收看,了解最新情形。歐洲台灣醫事聯盟,和行動團站在一起,現場也有人揮舞國旗,用實際行動力挺台灣,要是能碰到譚德塞的話,也希望當面向他表達台灣參與的訴求。",https://www.ftvnews.com.tw/news/detail/2022522L11M1,民視,生活,李世宸、蔡承佑,"[157, 227, 295, 331, 364, 440, 479, 532, 658, 719]",2022-05-22 18:06,2022,5,22,18,6
新北再槓中央 質疑蔡英文沒來視察過疫情,"總統蔡英文到新北市參與黨內選舉的投票,但沒來視察過疫情,被外界質疑不重視新北,總統府發言人張惇涵澄清,總統去年有打電話給侯友宜關心。新北市政府則回應,去年的電話對今年的疫情沒幫助,至於陳時中幫總統蔡英文緩頰,新北市副市長劉和然表示失望,要陳時中當個誠實的部長。新北市長侯友宜說,「新北市這五大項的倡議,4/11居家照護,4/22居隔轉型,在浪頭上新北先做。」列出五大政策,包括居家照護、居隔轉型等,強調都是新北首創,全國才跟進,矛頭指向中央。而新北市政府的不滿再添一樁,因為總統蔡英文一早到新北參與黨內選舉投票,卻沒有來視察過疫情,被質疑不重視新北。總統府發言人張惇涵說,「總統過去就曾經打電話給侯市長,像去年的時候就有,總統關心各地方防疫工作的心跟努力,是不會減少的。」新北市新聞局長張愛晶說,「疫情已經走到2022的Omicron,但是沒想到總統居然還停留在,2021年Alpha時期的那一通電話,究竟是行動慢半拍,還是說有刻意要收割稻尾呢,呼籲總統還是苦民所苦,不要過疫情而不入。」府方已發言人張惇涵來回應,侯友宜則透過新聞局長張愛晶開嗆,一句「不要過疫情而不入」,充滿火藥味。而在中央疫情記者會上,指揮官陳時中則幫忙緩頰。疫情指揮中心指揮官陳時中說,「尤其對於北北基桃的疫情,升得比較快的時候都很關心,總統也非常關心居家照護,讓基層的醫療院所能夠多參與,一個是高雄繼續跟基層合作很好,那新北這邊本來也有一部分,但是我們覺得家數可以更多。」新北市副市長劉和然說,「剛剛聽得是非常難過也非常失望,全國最高的指揮官,完全不知道地方第一線的情況,你的最後一段談話,我很用心聽我們很期待聽到的,是中央疫情指揮官的格局跟視野,可是沒想到你提到的是一個,比較打擊士氣的說法,所以拜託當個有擔當的部長。」陳時中的說法,新北市政府顯然不買帳,地方和中央的矛盾,恐怕越來越大。",https://www.ftvnews.com.tw/news/detail/2022522S06M1,民視,社會,,"[130, 179, 275, 336, 444, 515, 623, 748]",2022-05-22 18:04,2022,5,22,18,4
再指「總統可能太忙了」 侯友宜:疫情2年多只來過唯一一通電話,"新北市長侯友宜再槓上中央,19日晚間在臉書砲轟中央「是不是接通了電話,卻捂住了耳朵?」他今天傍晚再說,「總統可能太忙了,疫情兩年多了,只來過唯一一通電話」。談及當今疫情現況,他表示今年的Omicron疫情都已經持續快兩個月了,總統蔡英文到了這個星期四才打了電話給新北市基層醫師,「我想總統可能忙到不知道,您還沒致電羅醫師的快一個月前,新北市早在4/28已經邀請了新北市620家的基層診所,共同啟動居家照護第三階段計畫,投入居家照護以及遠距醫療,到現在基層診所派案每天達到六千人,已經達到居家照護數的35%」。侯友宜進一步說,從這些地方,就可以知道新北基層診所的醫護和市府團隊並肩作戰,熱血投入,守護著新北市,也讓新北得以保留醫療量能,守住中重症病患。他還在文末說,「總統沒空,新北在疫情最前線,我們依舊自立自強,保全醫療量能,訂定解決之道,全力以赴。我們有節奏、有計劃施行五大措施」、「我知道總統太忙了,我會一肩承擔新北市的大小事,一定守好新北市」。",https://www.ftvnews.com.tw/news/detail/2022522W0145,民視,一般,,"[78, 254, 401]",2022-05-22 18:03,2022,5,22,18,3
馬稱任內「年年參加WHA」 陳時中:不要自我矮化,"我國連續6年遭中國打壓,未能受邀出席今年的世界衛生大會。然而前總統馬英九卻自豪,自己任內「年年參加WHA」,因為支持「一中各表的九二共識」,更呼籲蔡總統要恢復兩岸協商,才是根本之道。一番言論,讓醫界團體、挺台友人與前進日內瓦的在野黨立委都聽不下去。總統蔡英文說,「我們會繼續讓世界聽到台灣的聲音,台灣需要WHA,WHA也需要台灣,呼籲WHA不該排除台灣。」呼籲WHA不該排除台灣,總統蔡英文特別錄製影片,由衛福部次長李麗芬帶到瑞士日內瓦第一線,感謝海外僑胞為台灣發聲,友邦官員也到場力挺。我國連續6年未能受邀出席WHA,但包括美日英等71國都表態聲援。然而前總統馬英九,先是發文潑冷水,自豪在他任內年年都能參與WHA,就是因為支持「一中各表的九二共識」,直說只靠國際盟友幫忙不夠,呼籲蔡總統要恢復兩岸協商,才是根本之道。在被衛福部長陳時中打臉不要自我矮化參加後,馬辦又發聲明反擊,說要好好學習馬政府在維持對等、尊嚴、互信下,與中國對話。但這樣的說法,被醫界團體痛批,是睜眼說瞎話。台灣醫界聯盟執行長林世嘉說,「馬英九時代能夠拿到邀請函,是在中國、台灣同意寫明台灣省以中華台北的名義參加,這就很明顯很直接地出賣主權,所以他根本就睜眼說瞎話。」日本產經新聞台北支局長矢板明夫說,「你如果接受中國的條件以中國的一部分的名義,加入WHO的話那可能所有支持你的國家,可能就會馬上,大家的支持就會散掉。」挺台友人也無法認同,指出台灣一旦讓步,會讓中國得寸進尺、進一步打壓。而隨著世衛宣達團前進日內瓦的在野黨立委,也要馬英九不要幫著中國來霸凌台灣。立委(時代)王婉諭說,「馬前總統過去死守著一直不存在的九二共識而他所謂的國際交流,其實也只是中國交流而已,我們認為台灣要加入世界組織,其實應該是要在一個主權清楚的情況之下,不可以用這樣,矮化國格的方式來做進行。」不願重蹈馬政府時期覆轍,我國不放棄努力,持續爭取參與世衛組織,展現不向強權低頭的尊嚴與決心。",https://www.ftvnews.com.tw/news/detail/2022522P05M1,民視,政治,,"[124, 126, 178, 276, 440, 520, 596, 667, 773]",2022-05-22 18:02,2022,5,22,18,2
黃珊珊王必勝同框視察篩檢站 認了意見常不同但「這目標」一致,"本土COVID-19疫情延燒,中央安排在松山機場的大客車停車場增設篩檢站,遭台北市長柯文哲直言「我事先知道,而且反對」,並嗆不要「瞎指揮」;衛福部醫福會執行長王必勝說明,台北市民需要的PCR量能仍高。王必勝下午與台北市副市長黃珊珊一同視察松機防疫篩檢站,雙方表示一直都保持溝通管道暢通,時常意見不一樣很正常,但都有同一個目標就是減輕醫院內的壓力。中央下令設置松山篩檢站,提供民眾採檢PCR、看診還有領藥的三合一服務,一天預計可提供1800名民眾使用。然而對於這個篩檢站到底要不要設置,中央和北市卻不同調,柯文哲大罵是亂來,黃珊珊也在臉書發文指出,可在現有站點延長服務時間和增加人力,且重要的是掌握好實驗室出報告的量能,否則設了採檢站,PCR卻不能出來,不見得是好的選擇。王必勝則強調,平時準備的PCR量能要充分發揮,此時不用更待何時?他點出,北市篩檢站都在醫院場域,醫院不容易有充足的空間,而北市一向有自己戰略思考,未必會認同,應中央地方合作防疫才能成功。王必勝下午與黃珊珊一同視察松機防疫篩檢站,媒體問所以兩邊達成共識了嗎?黃珊珊回應,「不是達成共識,而是我們兩個一直都有在討論,每天晚上都在談」。王必勝直言,「我們意見常不一樣」,黃珊珊也說「對啊」。王必勝繼續表示,不一樣就討論找出平衡點,這就是中央與地方合作精神,已經持續很久都是這樣運作。兩人重申,溝通管道很通暢,外界不要誤會,有意見是社會常態,重點是讓醫院不要那麼累,之後「快篩陽即確診」全民適用的話,採檢站就變成開藥為主,分散院所或視訊診療的壓力。黃珊珊會後受訪表示,原則上是增加原站點的量能,但尊重中央希望在這設站,這兩者沒有對錯,而是必要與需要的問題,現在還沒到採檢爆量站點不足。",https://www.ftvnews.com.tw/news/detail/2022522W0140,民視,一般,,"[173, 335, 428, 573]",2022-05-22 17:51,2022,5,22,17,51
台灣長老教會接恐嚇電話 揚言「炸毀總會大樓」,"美國發生教堂槍擊案之後,5月18日,台灣基督長老教會舉行哀悼會,沒想到,當天就接到恐嚇電話,說要炸掉總會大樓,還有桃園埔心教會,也被人用噴漆寫上不雅字眼,警方獲報後,將噴漆的男子逮捕到案,他宣稱,因為自己的車子被刮傷,以為教會人員所為,才會犯案,但時機敏感,也讓人質疑,背後動機不單純。所有人員起身默哀,為美國加州爾灣基督長老教會槍擊事件,罹難者鄭醫師及所有受害者祈禱。台灣基督長老教會和台灣教授協會,18日在濟南教會召開記者會,總會公開呼籲政府應該拿出積極作為。台灣基督長老教會總會總幹事陳信良牧師(5.18)說,「我們也藉著這個事件來呼籲政府,正視台灣某些統派團體,所散播的仇恨言論。」記者會才剛開完,當天下午,教會就接到恐嚇電話,說要炸掉總會大樓。長老教會濟南教會主任牧師黃春生說,「總會那一邊有收到,這樣的一個威脅的電話,說要把總會大樓給炸掉,那我想那個都是情緒上的用語啦,因為記者會在我們這邊開,所以(總會)問我們有沒有收到,收到類似恐嚇的電話,那我問了我們的幹事,他說都沒有接到類似的電話。」面對恐嚇電話,台灣基督長老教會認為,對方只是一時情緒化,但警方不敢大意,已經加派人員,加強巡邏。18日記者會過後,22日晚上,濟南教會舉辦鄭達志醫師悼念祈禱會,副總統賴清德到場,所有維安層級拉高,戒備森嚴。除了台北總會被恐嚇,桃園埔心教會,21日也驚傳被噴漆,留下不雅字眼,時機敏感,警方不敢大意,火速逮到嫌犯。馮姓男子到案後,感到非常後悔,教會人員也不願追究,但噴漆時間相當敏感,就怕真正的犯案動機,不是車子烤漆被刮傷,那麼單純。",https://www.ftvnews.com.tw/news/detail/2022522S08M1,民視,社會,,"[143, 185, 232, 295, 327, 452, 555, 608]",2022-05-22 17:49,2022,5,22,17,49
